GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000160075	1	1427053	1560249	420	33	35986	-0.17973	0.57132	SSU72
ENSG00000228594	1	1483392	1585476	283	29	35986	0.0040641	0.49838	C1orf233
ENSG00000197530	1	1500795	1615990	317	30	35986	-0.40272	0.65642	MIB2
ENSG00000189409	1	1517474	1620639	263	24	35986	-0.66779	0.74787	MMP23B
ENSG00000248333	1	1520603	1640473	315	29	35986	-0.68326	0.75278	CDK11B
ENSG00000189339	1	1542939	1674167	387	33	35986	-0.50973	0.69488	SLC35E2B
ENSG00000008128	1	1584169	1705766	379	26	35986	-0.41187	0.65978	CDK11A
ENSG00000215790	1	1606277	1727431	349	21	35986	-0.14821	0.55891	SLC35E2
ENSG00000008130	1	1632671	1761896	335	19	35986	-0.020817	0.5083	NADK
ENSG00000078369	1	1666729	1872495	434	20	35986	0.29801	0.38285	GNB1
ENSG00000169885	1	1796266	1898735	306	17	35986	0.76625	0.22176	CALML6
ENSG00000178821	1	1799029	1900712	327	19	35986	0.89304	0.18592	TMEM52
ENSG00000142609	1	1803396	1985276	622	47	35986	1.6209	0.052517	C1orf222
ENSG00000187730	1	1900780	2012192	395	44	35986	1.9157	0.027699	GABRD
ENSG00000067606	1	1931909	2166834	686	49	35986	0.32185	0.37378	PRKCZ
ENSG00000162585	1	2065903	2194159	310	26	35986	0.53347	0.29686	C1orf86
ENSG00000157933	1	2110134	2291558	576	64	35986	0.50748	0.30591	SKI
ENSG00000116151	1	2202692	2373146	661	88	35986	-0.237	0.59367	MORN1
ENSG00000157916	1	2273267	2386883	443	66	35986	0.087956	0.46496	RER1
ENSG00000157911	1	2286236	2395236	411	64	35986	0.28673	0.38716	PEX10
ENSG00000149527	1	2307419	2486969	571	78	35986	0.67755	0.24903	PLCH2
ENSG00000157881	1	2389972	2508039	343	40	35986	0.88395	0.18836	PANK4
ENSG00000197921	1	2410184	2511684	279	25	35986	0.65912	0.25491	HES5
ENSG00000157873	1	2437078	2546821	351	22	35986	0.94857	0.17142	TNFRSF14
ENSG00000157870	1	2467930	2572908	343	16	35986	0.81925	0.20632	FAM213B
ENSG00000142606	1	2472078	2614481	381	17	35986	0.94568	0.17216	MMEL1
ENSG00000215912	1	2517415	2768286	745	27	35986	0.52248	0.30067	TTC34
ENSG00000169717	1	2888046	2989465	335	11	35986	-0.46721	0.67982	ACTRT2
ENSG00000142611	1	2935732	3405185	1757	166	35986	0.19325	0.42338	PRDM16
ENSG00000130762	1	3320990	3447677	507	51	35986	1.2434	0.10686	ARHGEF16
ENSG00000162591	1	3356484	3578059	852	99	35986	1.5253	0.063598	MEGF6
ENSG00000158109	1	3491566	3596691	432	57	35986	0.82832	0.20374	TPRG1L
ENSG00000116213	1	3497331	3619325	491	71	35986	0.58771	0.27836	WRAP73
ENSG00000078900	1	3519084	3702765	693	86	35986	-0.39824	0.65477	TP73
ENSG00000162592	1	3618962	3738209	501	52	35986	-0.99445	0.84	CCDC27
ENSG00000235169	1	3639352	3742546	459	36	35986	-0.58965	0.72229	SMIM1
ENSG00000130764	1	3646784	3763068	567	32	35986	-0.72224	0.76493	LRRC47
ENSG00000116198	1	3678645	3823778	819	35	35986	-0.55695	0.71122	CEP104
ENSG00000169598	1	3723845	3851993	666	41	35986	-0.57468	0.71725	DFFB
ENSG00000198912	1	3755689	3866857	476	44	35986	-0.39058	0.65194	C1orf174
ENSG00000196581	1	4664792	4902594	1080	108	35986	-0.037582	0.51499	AJAP1
ENSG00000131697	1	5872871	6102533	811	42	35986	0.94582	0.17212	NPHP4
ENSG00000069424	1	6001526	6211253	698	67	35986	0.95914	0.16874	KCNAB2
ENSG00000116254	1	6111853	6290183	561	56	35986	-0.41795	0.66201	CHD5
ENSG00000116251	1	6191329	6319449	384	44	35986	-0.46784	0.68005	RPL22
ENSG00000158286	1	6215535	6331359	303	33	35986	-0.93371	0.82477	RNF207
ENSG00000116237	1	6231253	6346032	286	35	35986	-1.1404	0.87295	ICMT
ENSG00000173673	1	6254252	6355638	250	38	35986	-0.74157	0.77083	HES3
ENSG00000158292	1	6257406	6371035	301	36	35986	-0.67807	0.75114	GPR153
ENSG00000097021	1	6274329	6504451	724	35	35986	-0.7901	0.78526	ACOT7
ENSG00000069812	1	6422478	6534730	337	18	35986	-1.0446	0.85191	HES2
ENSG00000187017	1	6434848	6571430	388	28	35986	-0.3531	0.63799	ESPN
ENSG00000215788	1	6471211	6576255	290	28	35986	-0.02507	0.51	TNFRSF25
ENSG00000171680	1	6476152	6630121	430	30	35986	-0.035213	0.51405	PLEKHG5
ENSG00000162408	1	6531407	6664595	324	17	35986	0.58998	0.2776	NOL9
ENSG00000173662	1	6565241	6689817	294	19	35986	0.38826	0.34891	TAS1R1
ENSG00000204859	1	6590061	6699340	245	19	35986	0.28744	0.38689	ZBTB48
ENSG00000162413	1	6600784	6724667	286	21	35986	0.14685	0.44163	KLHL21
ENSG00000116273	1	6623745	6734093	222	24	35986	0.14355	0.44293	PHF13
ENSG00000041988	1	6634926	6745646	222	22	35986	0.067982	0.4729	THAP3
ENSG00000007923	1	6644228	6811984	391	22	35986	0.22635	0.41046	DNAJC11
ENSG00000171735	1	6795384	7879766	3213	202	35986	-0.26138	0.6031	CAMTA1
ENSG00000049245	1	7781329	7891492	334	29	35986	0.42553	0.33522	VAMP3
ENSG00000049246	1	7794380	7955237	601	36	35986	1.2209	0.11106	PER3
ENSG00000049247	1	7853143	7963572	500	39	35986	1.4231	0.077352	UTS2
ENSG00000049249	1	7929907	8050926	339	29	35986	2.001	0.022696	TNFRSF9
ENSG00000116288	1	7964351	8095565	245	23	35986	1.4007	0.080655	PARK7
ENSG00000116285	1	8014464	8136368	191	13	35986	1.0565	0.14536	ERRFI1
ENSG00000162426	1	8327886	8454227	325	32	35986	1.2556	0.10462	SLC45A1
ENSG00000142599	1	8362457	8927702	977	32	35986	0.62166	0.26708	RERE
ENSG00000074800	1	8871061	8989308	275	26	35986	1.1325	0.1287	ENO1
ENSG00000131686	1	8955926	9085151	466	80	35986	0.72566	0.23402	CA6
ENSG00000197241	1	9013359	9136404	438	68	35986	-0.32511	0.62745	SLC2A7
ENSG00000142583	1	9045166	9198537	510	42	35986	-1.0426	0.85144	SLC2A5
ENSG00000180758	1	9110364	9239229	395	34	35986	-0.84221	0.80016	GPR157
ENSG00000049239	1	9244834	9381396	561	57	35986	-1.4736	0.9297	H6PD
ENSG00000171621	1	9302939	9479591	701	90	35986	-0.85971	0.80503	SPSB1
ENSG00000171612	1	9549541	9695237	240	27	35986	-0.50564	0.69344	SLC25A33
ENSG00000188807	1	9598932	9724935	220	25	35986	-0.035061	0.51398	TMEM201
ENSG00000171608	1	9661790	9839172	306	42	35986	0.15491	0.43845	PIK3CD
ENSG00000179840	1	9662668	9764644	208	31	35986	0.43339	0.33237	C1orf200
ENSG00000171603	1	9739084	9934584	314	30	35986	-0.57224	0.71642	CLSTN1
ENSG00000178585	1	9858334	10020394	266	33	35986	-1.0382	0.85041	CTNNBIP1
ENSG00000162441	1	9932173	10053465	189	24	35986	-0.45746	0.67633	LZIC
ENSG00000173614	1	9953486	10095559	253	19	35986	-0.34822	0.63616	NMNAT1
ENSG00000162444	1	10007264	10126078	220	19	35986	-0.33872	0.63259	RBP7
ENSG00000130939	1	10042890	10291297	606	23	35986	0.8566	0.19583	UBE4B
ENSG00000054523	1	10220863	10491661	876	23	35986	2.0035	0.022559	KIF1B
ENSG00000142657	1	10408649	10530201	330	22	35986	2.3881	0.0084684	PGD
ENSG00000175279	1	10440159	10562210	300	21	35986	2.2734	0.0115	APITD1
ENSG00000251503	1	10440159	10562210	300	21	35986	2.2734	0.0115	APITD1-CORT
ENSG00000241563	1	10459776	10561959	241	21	35986	2.0566	0.019863	CORT
ENSG00000160049	1	10466579	10582583	275	16	35986	1.8297	0.033645	DFFA
ENSG00000142655	1	10482345	10740815	666	45	35986	1.2697	0.1021	PEX14
ENSG00000130940	1	10646661	10906707	749	105	35986	1.4104	0.07921	CASZ1
ENSG00000175262	1	10956528	11092094	441	52	35986	-1.4326	0.92401	C1orf127
ENSG00000120948	1	11022414	11135796	324	22	35986	-0.60091	0.72605	TARDBP
ENSG00000009724	1	11036580	11157290	332	20	35986	-0.27456	0.60817	MASP2
ENSG00000116649	1	11064641	11170081	287	14	35986	0.0087065	0.49653	SRM
ENSG00000171824	1	11076675	11209938	335	12	35986	0.13473	0.44641	EXOSC10
ENSG00000198793	1	11116592	11372564	590	15	35986	-0.12392	0.54931	MTOR
ENSG00000171819	1	11199398	11306038	236	11	35986	0.044408	0.48229	ANGPTL7
ENSG00000120942	1	11283263	11406106	310	25	35986	0.26917	0.3939	UBIAD1
ENSG00000204624	1	11489223	11647641	507	28	35986	-0.11672	0.54646	PTCHD2
ENSG00000116661	1	11658424	11765842	360	49	35986	0.85566	0.19609	FBXO2
ENSG00000132879	1	11664432	11773384	378	51	35986	0.73712	0.23052	FBXO44
ENSG00000116663	1	11674181	11784411	371	54	35986	0.63238	0.26357	FBXO6
ENSG00000116670	1	11684537	11801707	389	63	35986	0.58421	0.27954	MAD2L2
ENSG00000162490	1	11701786	11835914	453	73	35986	0.88833	0.18718	DRAXIN
ENSG00000177674	1	11746141	11864859	448	55	35986	1.2053	0.11404	AGTRAP
ENSG00000215910	1	11771844	11899642	549	34	35986	1.5335	0.06258	C1orf167
ENSG00000177000	1	11795780	11916977	554	24	35986	1.8707	0.030697	MTHFR
ENSG00000011021	1	11816207	11953201	655	30	35986	1.8073	0.035355	CLCN6
ENSG00000175206	1	11855766	11958402	495	31	35986	1.7427	0.040692	NPPA
ENSG00000120937	1	11867521	11968988	507	30	35986	1.7918	0.036579	NPPB
ENSG00000116685	1	11929648	12036485	427	26	35986	0.14327	0.44304	KIAA2013
ENSG00000083444	1	11944262	12085595	493	32	35986	0.18423	0.42692	PLOD1
ENSG00000116688	1	11990238	12123571	341	29	35986	0.10622	0.4577	MFN2
ENSG00000116691	1	12029523	12142102	265	27	35986	-0.070591	0.52814	MIIP
ENSG00000120949	1	12073434	12254264	498	73	35986	0.36744	0.35664	TNFRSF8
ENSG00000028137	1	12177060	12319285	416	54	35986	0.39182	0.3476	TNFRSF1B
ENSG00000048707	1	12240124	12622099	895	50	35986	0.29378	0.38446	VPS13D
ENSG00000162496	1	12577939	12727737	580	55	35986	-0.27601	0.60873	DHRS3
ENSG00000204518	1	12654566	12777097	371	35	35986	-0.18831	0.57468	AADACL4
ENSG00000188984	1	12726118	12838726	343	27	35986	-0.9325	0.82446	AADACL3
ENSG00000157330	1	12756163	12873847	621	35	35986	1.5077	0.065811	C1orf158
ENSG00000116726	1	12784984	12888049	588	34	35986	1.7606	0.039152	PRAMEF12
ENSG00000116721	1	12801546	12906777	604	36	35986	1.6978	0.044769	PRAMEF1
ENSG00000204513	1	12834468	12941264	626	33	35986	2.1483	0.015845	PRAMEF11
ENSG00000179172	1	12857261	12958578	602	28	35986	1.8064	0.035425	HNRNPCL1
ENSG00000120952	1	12866941	12971764	471	28	35986	1.447	0.073944	PRAMEF2
ENSG00000243073	1	12889045	12996025	279	22	35986	0.94552	0.1722	PRAMEF4
ENSG00000187545	1	12902727	13008101	213	20	35986	1.1233	0.13066	PRAMEF10
ENSG00000204510	1	12926450	13030569	119	22	35986	0.072145	0.47124	PRAMEF7
ENSG00000232423	1	12948181	13167751	169	29	35986	0.55534	0.28933	PRAMEF6
ENSG00000204508	1	12985543	13088381	63	19	35986	1.1815	0.11871	PRAMEF22
ENSG00000239810	1	13002394	13102998	49	15	35986	0.75955	0.22376	WI2-3308P17.2
ENSG00000229571	1	13166356	13269581	119	15	35986	0.73799	0.23026	PRAMEF26
ENSG00000204502	1	13309819	13419057	33	16	35986	0.17071	0.43223	PRAMEF5
ENSG00000182330	1	13336646	13440765	30	15	35986	0.39987	0.34463	PRAMEF8
ENSG00000204501	1	13371176	13478191	28	9	35986	0.4637	0.32143	PRAMEF9
ENSG00000204495	1	13397414	13502656	41	10	35986	0.39841	0.34516	PRAMEF13
ENSG00000204491	1	13424689	13527522	44	11	35986	0.26513	0.39545	PRAMEF18
ENSG00000204486	1	13466066	13576943	38	9	35986	0.3915	0.34771	PRAMEF21
ENSG00000157358	1	13591973	13698988	2	1	35986	2.0417	0.020588	PRAMEF15
ENSG00000204481	1	13618269	13723511	17	6	35986	0.54557	0.29268	PRAMEF14
ENSG00000204480	1	13644889	13748405	17	6	35986	-0.16067	0.56382	PRAMEF19
ENSG00000204479	1	13666092	13769089	17	6	35986	-0.16067	0.56382	PRAMEF17
ENSG00000204478	1	13686907	13797803	124	18	35986	0.74173	0.22912	PRAMEF20
ENSG00000162494	1	13751445	13890543	549	57	35986	0.81453	0.20767	LRRC38
ENSG00000162493	1	13859960	13994452	552	57	35986	-1.1469	0.87428	PDPN
ENSG00000116731	1	13976693	14201574	729	36	35986	0.28948	0.38611	PRDM2
ENSG00000189337	1	14875200	15494539	2303	203	35986	0.072763	0.471	KAZN
ENSG00000171729	1	15429028	15596976	909	48	35986	0.2584	0.39805	TMEM51
ENSG00000204464	1	15440840	15547813	538	30	35986	0.048218	0.48077	C1orf195
ENSG00000142621	1	15523768	15776779	936	91	35986	-0.24806	0.59796	FHAD1
ENSG00000142634	1	15686391	15806839	381	51	35986	-0.58677	0.72132	EFHD2
ENSG00000162438	1	15714935	15825737	344	49	35986	-0.32633	0.62791	CTRC
ENSG00000142615	1	15733223	15848586	375	42	35986	-0.34418	0.63464	CELA2A
ENSG00000215704	1	15742404	15867895	405	38	35986	-0.19583	0.57763	CELA2B
ENSG00000132906	1	15767327	15903029	421	27	35986	0.015737	0.49372	CASP9
ENSG00000116138	1	15803308	15968874	570	13	35986	0.44998	0.32636	DNAJC16
ENSG00000116771	1	15848848	15961605	392	13	35986	0.59233	0.27682	AGMAT
ENSG00000197312	1	15893995	16045539	498	13	35986	0.95251	0.17042	DDI2
ENSG00000215695	1	15936364	16038217	256	11	35986	1.1304	0.12916	RSC1A1
ENSG00000116786	1	15960827	16111264	383	27	35986	1.2913	0.098294	PLEKHM2
ENSG00000162461	1	16012900	16117891	283	27	35986	1.4876	0.068434	SLC25A34
ENSG00000162460	1	16018917	16124477	280	28	35986	1.3393	0.090243	TMEM82
ENSG00000162458	1	16033102	16163089	461	42	35986	1.6988	0.044678	FBLIM1
ENSG00000065526	1	16124359	16316955	498	24	35986	1.5607	0.059298	SPEN
ENSG00000116809	1	16218364	16352627	399	22	35986	1.7816	0.037409	ZBTB17
ENSG00000183888	1	16280731	16385302	576	32	35986	1.619	0.052723	C1orf64
ENSG00000173641	1	16290523	16396089	641	33	35986	1.6615	0.048308	HSPB7
ENSG00000186510	1	16295370	16410545	673	36	35986	1.6809	0.04639	CLCNKA
ENSG00000184908	1	16320272	16433803	718	39	35986	1.5691	0.058307	CLCNKB
ENSG00000185519	1	16334264	16450127	653	39	35986	1.787	0.036968	FAM131C
ENSG00000142627	1	16400832	16532582	409	30	35986	1.0167	0.15464	EPHA2
ENSG00000142632	1	16474349	16589104	309	20	35986	0.37196	0.35496	ARHGEF19
ENSG00000204377	1	16505368	16606038	281	16	35986	0.083465	0.46674	C1orf134
ENSG00000132881	1	16508195	16613657	292	17	35986	0.011293	0.49549	RSG1
ENSG00000037637	1	16523334	16728949	466	19	35986	-0.26964	0.60628	FBXO42
ENSG00000055070	1	16629070	16774640	344	25	35986	0.50767	0.30584	SZRD1
ENSG00000187144	1	16663612	16813919	392	33	35986	0.71767	0.23648	SPATA21
ENSG00000157191	1	16717167	16836573	332	29	35986	0.92053	0.17865	NECAP2
ENSG00000268674	1	16815561	16916070	184	21	35986	0.071212	0.47161	FAM231B
ENSG00000219481	1	16838814	16990057	249	41	35986	0.00042095	0.49983	NBPF1
ENSG00000237847	1	16949498	17050007	132	18	35986	0.31532	0.37626	FAM231A
ENSG00000268991	1	17010447	17110956	107	14	35986	0.11059	0.45597	FAM231C
ENSG00000058453	1	17016768	17349474	522	46	35986	0.4528	0.32535	CROCC
ENSG00000117122	1	17250997	17357330	273	28	35986	0.85135	0.19729	MFAP2
ENSG00000159363	1	17262453	17388423	356	28	35986	2.3354	0.0097608	ATP13A2
ENSG00000117118	1	17295217	17430665	505	22	35986	3.2642	0.00054878	SDHB
ENSG00000117115	1	17343256	17495948	591	31	35986	3.3042	0.00047622	PADI2
ENSG00000142623	1	17481621	17622500	630	62	35986	0.77669	0.21867	PADI1
ENSG00000142619	1	17525593	17660728	647	54	35986	0.71221	0.23817	PADI3
ENSG00000159339	1	17584690	17740499	834	51	35986	0.40795	0.34166	PADI4
ENSG00000179051	1	17683256	17816220	517	25	35986	-0.16212	0.56439	RCC2
ENSG00000074964	1	17816330	18074369	627	53	35986	0.81664	0.20707	ARHGEF10L
ENSG00000117148	1	18031808	18203558	477	50	35986	-0.50129	0.69192	ACTL8
ENSG00000117154	1	18384240	18754977	1361	145	35986	-1.5747	0.94234	IGSF21
ENSG00000179023	1	18757424	18862478	481	54	35986	1.5842	0.056571	KLHDC7A
ENSG00000009709	1	18907500	19125360	743	90	35986	0.97054	0.16589	PAX7
ENSG00000179002	1	19116093	19236176	579	51	35986	-0.66146	0.74584	TAS1R2
ENSG00000159423	1	19147926	19279275	593	61	35986	-1.3911	0.91791	ALDH4A1
ENSG00000169991	1	19180775	19333180	662	50	35986	-0.19669	0.57797	IFFO2
ENSG00000127481	1	19351000	19586770	617	33	35986	-0.3549	0.63867	UBR4
ENSG00000127463	1	19492158	19628046	450	24	35986	-0.032806	0.51309	EMC1
ENSG00000053372	1	19528033	19636622	399	24	35986	0.0047386	0.49811	MRTO4
ENSG00000162482	1	19559052	19665744	471	31	35986	0.44386	0.32857	AKR7A3
ENSG00000053371	1	19580459	19688640	479	37	35986	0.73652	0.23071	AKR7A2
ENSG00000040487	1	19588820	19705794	472	36	35986	0.78749	0.2155	PQLC2
ENSG00000077549	1	19615267	19862066	881	45	35986	1.4148	0.078566	CAPZB
ENSG00000270136	1	19873473	20034549	574	39	35986	0.71985	0.23581	MINOS1-NBL1
ENSG00000173436	1	19873477	20006314	447	36	35986	0.92428	0.17767	MINOS1
ENSG00000158747	1	19917048	20034945	390	38	35986	0.45646	0.32403	NBL1
ENSG00000158748	1	19941780	20056055	384	39	35986	0.057004	0.47727	HTR6
ENSG00000162542	1	19958706	20176438	774	86	35986	-1.5395	0.93816	TMCO4
ENSG00000178828	1	20090523	20191771	409	56	35986	-1.6787	0.95339	RNF186
ENSG00000169914	1	20159006	20289438	454	40	35986	0.57346	0.28317	OTUD3
ENSG00000188784	1	20196502	20300110	338	35	35986	1.0599	0.14459	PLA2G2E
ENSG00000188257	1	20251925	20356932	351	41	35986	1.4119	0.078992	PLA2G2A
ENSG00000127472	1	20304672	20467683	504	41	35986	0.47261	0.31825	PLA2G5
ENSG00000117215	1	20388432	20496050	317	54	35986	-0.72044	0.76437	PLA2G2D
ENSG00000158786	1	20415819	20526879	291	59	35986	-0.19515	0.57736	PLA2G2F
ENSG00000187980	1	20437746	20553917	282	44	35986	0.36858	0.35622	PLA2G2C
ENSG00000162543	1	20462578	20572541	272	40	35986	0.14674	0.44167	UBXN10
ENSG00000158816	1	20567412	20731387	599	43	35986	-1.3323	0.90862	VWA5B1
ENSG00000162545	1	20758884	20862713	225	31	35986	0.49209	0.31133	CAMK2N1
ENSG00000090432	1	20775943	20884654	276	23	35986	0.44897	0.32673	MUL1
ENSG00000183114	1	20828932	20931512	420	37	35986	-0.52781	0.70119	FAM43B
ENSG00000158825	1	20865441	20995401	603	36	35986	-1.2173	0.88825	CDA
ENSG00000158828	1	20909948	21028004	494	37	35986	-1.1326	0.87132	PINK1
ENSG00000244038	1	20928270	21038000	460	45	35986	-0.98187	0.83692	DDOST
ENSG00000117245	1	20940507	21094510	564	50	35986	-1.1318	0.87113	KIF17
ENSG00000189410	1	20996225	21109330	367	41	35986	-0.96371	0.8324	SH2D5
ENSG00000127483	1	21019154	21163816	384	30	35986	-0.72855	0.76686	HP1BP3
ENSG00000075151	1	21082963	21553377	1005	21	35986	-0.33118	0.62974	EIF4G3
ENSG00000117298	1	21493740	21721997	711	55	35986	0.23884	0.40561	ECE1
ENSG00000142794	1	21716621	21861498	602	45	35986	1.1365	0.12787	NBPF3
ENSG00000162551	1	21785858	21954905	728	64	35986	0.66361	0.25347	ALPL
ENSG00000076864	1	21872708	22045801	675	73	35986	-0.17883	0.57096	RAP1GAP
ENSG00000090686	1	21954791	22160099	706	58	35986	0.37989	0.35201	USP48
ENSG00000187942	1	22088758	22201714	406	48	35986	-0.030229	0.51206	LDLRAD2
ENSG00000142798	1	22098738	22313790	900	62	35986	-0.83271	0.7975	HSPG2
ENSG00000219073	1	22253514	22375135	676	40	35986	-0.076444	0.53047	CELA3B
ENSG00000142789	1	22278149	22389032	650	40	35986	0.32393	0.373	CELA3A
ENSG00000070831	1	22329120	22469437	519	28	35986	0.94676	0.17188	CDC42
ENSG00000162552	1	22393798	22520462	421	46	35986	1.1797	0.11906	WNT4
ENSG00000184677	1	22728344	22907650	433	54	35986	0.25515	0.3993	ZBTB40
ENSG00000070886	1	22840057	22980087	470	55	35986	0.6578	0.25533	EPHA8
ENSG00000173372	1	22912999	23016101	336	29	35986	0.49729	0.30949	C1QA
ENSG00000159189	1	22920123	23024603	335	29	35986	0.31082	0.37797	C1QC
ENSG00000173369	1	22929255	23038031	315	29	35986	0.034908	0.48608	C1QB
ENSG00000133216	1	22987332	23291818	703	82	35986	-0.70419	0.75934	EPHB2
ENSG00000215906	1	23229536	23341831	262	23	35986	-1.4096	0.92067	LACTBL1
ENSG00000227868	1	23287327	23392343	182	14	35986	-0.94585	0.82789	C1orf234
ENSG00000004487	1	23295941	23460182	253	14	35986	-0.93267	0.8245	KDM1A
ENSG00000169641	1	23360516	23554301	421	21	35986	-1.2408	0.89265	LUZP1
ENSG00000179546	1	23466993	23571222	303	14	35986	-1.3134	0.90548	HTR1D
ENSG00000125944	1	23580264	23720829	233	21	35986	0.92916	0.1764	HNRNPR
ENSG00000125945	1	23635941	23745935	212	26	35986	0.84184	0.19994	ZNF436
ENSG00000249087	1	23645490	23748332	210	26	35986	0.7569	0.22456	C1orf213
ENSG00000204219	1	23657554	23801233	319	29	35986	0.21747	0.41392	TCEA3
ENSG00000088280	1	23705056	23861061	419	30	35986	-0.97203	0.83448	ASAP3
ENSG00000007968	1	23782922	23907712	334	34	35986	-0.74805	0.77279	E2F2
ENSG00000117318	1	23834409	23936285	189	30	35986	-0.37573	0.64644	ID3
ENSG00000197880	1	23857985	24017058	358	51	35986	-0.67566	0.75037	MDS2
ENSG00000142676	1	23968269	24072915	228	29	35986	-1.0928	0.86276	RPL11
ENSG00000011007	1	24019645	24138549	136	17	35986	-0.12887	0.55127	TCEB3
ENSG00000057757	1	24054895	24164722	103	11	35986	-0.12523	0.54983	PITHD1
ENSG00000011009	1	24067460	24172029	102	10	35986	-0.29423	0.61571	LYPLA2
ENSG00000117308	1	24072089	24177271	103	10	35986	-0.41048	0.65927	GALE
ENSG00000117305	1	24078375	24215110	286	12	35986	-0.65799	0.74473	HMGCL
ENSG00000179163	1	24121567	24244784	351	14	35986	-0.97016	0.83402	FUCA1
ENSG00000188822	1	24147016	24335549	363	16	35986	-1.0242	0.84713	CNR2
ENSG00000189266	1	24235599	24339952	39	12	35986	-0.062555	0.52494	PNRC2
ENSG00000188529	1	24241294	24357417	40	12	35986	0.059387	0.47632	SRSF10
ENSG00000142661	1	24332525	24488665	443	43	35986	-0.091651	0.53651	MYOM3
ENSG00000142677	1	24396261	24519611	405	38	35986	-0.047157	0.51881	IL22RA1
ENSG00000185436	1	24430647	24564449	433	55	35986	0.65531	0.25613	IFNLR1
ENSG00000158055	1	24595812	24740972	416	35	35986	0.44086	0.32966	GRHL3
ENSG00000001460	1	24633489	24793424	434	32	35986	1.274	0.10134	STPG1
ENSG00000001461	1	24692284	24849466	399	28	35986	1.452	0.073247	NIPAL3
ENSG00000117602	1	24779387	24917530	458	43	35986	0.22271	0.41188	RCAN3
ENSG00000184454	1	24832602	24985819	518	40	35986	-0.077359	0.53083	NCMAP
ENSG00000133226	1	24908207	25049758	331	24	35986	2.0253	0.021419	SRRM1
ENSG00000169504	1	25021848	25220815	396	28	35986	1.7956	0.036277	CLIC4
ENSG00000020633	1	25176002	25341612	534	52	35986	0.68815	0.24568	RUNX3
