ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000186143	C2orf53	0.0383682505881303	0.046548113670681	0.0693170317021717	0.0192676844277451	0.0406953579420705	0.0216504823456561	0.100159681705414	0.0807956032178517	0.0436615842543229	0.0424211625142395	0.0681602997521012	0.0182911970055987	0.0387733892931645	0.0458384563452394	0.0432866820693185	0.0334257932870234	0.0413636747422361	0.0527737269955514	0.0279224763216526	0.0481148052771815	0.140539053274115	0.0420855482922851	0.0441512092463772	0.0639776651630761	0.0397001738844451	0.0497313589517824	5.61750731463031	0.0734180724797757	0.0658912569460459	0.0424121210418592
ENSG00000163792	TCF23	0.499408313989762	0.089673498468462	0.179584642725802	0.00986239517573384	0.16624050960207	0.0407493132801924	0.163695318684007	2.5666432728851	0.110947180127158	0.0600718264080465	5.09149282514685	0.0938299805694263	0.128354747993725	0.0389735305167965	0.141773560316838	0.0735067228252433	0.0459153781313073	4.84719973709185	0.0167772158103137	0.0203139561757862	0.181972740371883	0.0571826381176854	0.0877330670233456	0.0808996976689715	2.27985666825988	0.176238380659618	2.70635299463599	0.145638142856377	5.50822321748335	1.97592538915871
ENSG00000115808	STRN	3.84121968501257	2.9986390778814	3.6713745897758	2.81326013091369	3.94497280887252	3.24551606024976	3.87019869195056	3.96502925945422	3.4623138696269	3.83432532672139	3.49992484841312	3.1066338684442	2.52920528698668	1.95425125199494	3.86615444920692	3.17490237800757	4.16037378284649	3.75125035340846	2.04160260579664	2.67655264237851	3.22998363452457	4.2406437434705	4.34880544881751	3.47961154960017	3.27446819396576	2.97994491674221	3.47651050218873	3.47279740645247	3.82230916903242	4.43021251662971
ENSG00000008869	HEATR5B	4.1333166214959	3.7349643898096	3.8526559086111	2.62140618210663	4.04565684803533	3.21996356386586	4.24281012754412	4.20487755454023	3.76084452173138	3.77698844261135	4.03931328325894	2.72226160181971	2.8740602778964	2.88522909550556	4.23224642368537	2.30295558112401	4.43738020162612	4.16600637462982	3.57719712530933	3.8525705751903	4.03989735136173	4.19823837486251	4.29295192042594	4.1826865811128	4.28669663537512	3.71405154593318	3.69334571375321	4.45181022172478	4.26397702885479	4.29225785872874
ENSG00000150556	LYPD6B	0.165066895445668	0.1441200094725	2.18294879797917	0.466178991427222	0.165711763566456	0.66737287228937	1.42074108838002	0.921829661251417	0.320065774902926	0.610619540893707	2.2505835194408	0.0257293544055698	1.64840390144845	0.237549279102655	0.95440707791742	0.0319738284203534	0.0744466486390168	0.350736148696085	1.61540110382529	0.312164748313421	2.61072666795318	1.28311087562695	4.6109140575663	0.584058250284225	1.26763649768106	3.22602003790138	4.60897558256157	0.137190248073161	0.355215849593616	1.82098345747763
ENSG00000044524	EPHA3	2.70474352677551	0.447275041320904	3.48982880657441	0.0229764370486076	3.33898620890171	0.932025046969408	2.19086832201679	3.2171452662057	2.24462829777685	2.19345568985319	1.81542801803566	1.98228724386028	0.517533764099674	1.00485737448516	1.74666500926463	0.588637791782896	3.29772430872815	1.87837051665278	0.91766300257832	1.38007450222603	4.24027672837026	2.03197132349702	0.976800513950501	1.98398087822805	0.60912491426332	1.55669209761735	0.99657838305743	4.28669117463639	3.05399805334343	3.42846086657627
ENSG00000127922	SHFM1	3.78040709791485	3.79937734890805	3.80656167260941	1.62829245387851	4.02148969353402	2.97764182801022	3.82051934604198	4.22989433469859	3.68339663107247	3.78886429274314	4.04506294980706	3.08766497681852	3.04719886105196	3.22754972537169	3.66809864052493	3.50282540308787	3.93452961732724	4.35427251367318	2.31984918551599	3.81199148741993	3.89902995622264	3.51007154034159	4.03702761574	3.42616744783999	3.42077117471472	3.33471439096578	4.55537432441635	3.85260363923366	4.16048385965586	4.09033507785822
ENSG00000092964	DPYSL2	5.62282175775429	4.92816096455496	5.42487742849506	2.55067430597549	5.59165623557459	5.64319433611333	5.61807608063686	5.30822357282004	5.15156572145407	4.7822194718472	5.39092852243783	4.77844653611449	3.8985745790314	2.64128865641491	5.67214051376774	3.18610507932434	5.66881744456655	5.6315250268901	2.5431284774059	4.87317538666262	4.70161524801538	4.40360789139281	4.94398418105383	4.85745502071088	4.84502336038893	4.14953172249541	3.85013586076803	5.16861228110379	5.4582131635773	5.01215515825419
ENSG00000042832	TG	0.807834544975061	1.2020059999324	0.567941870857488	0.968597641713645	0.904226188332173	0.705198597525558	0.758130362111317	0.540065624172367	0.874568031846077	0.994321919049409	0.495549477959152	0.701169253674876	0.916713770593634	0.751969552986765	1.35026810671663	0.611512561183081	0.873409015356863	0.928541415962318	0.617566204255591	0.875454447757915	1.80099275695727	1.3830950501996	1.97282649193898	0.973528143937838	0.978161352710755	0.816750872957688	2.21762828125708	5.66476844344211	0.948410186313181	1.17505510852823
ENSG00000155926	SLA	3.72220441126605	3.06360016766545	3.20822495603181	4.5781191441132	2.83662189501029	1.65327147411593	2.94892038204998	2.50346173646042	2.66601513865017	2.26513565705242	3.36033037970634	1.55930426629821	2.33329474259624	1.70906431713474	5.02611032347029	0.825810294117582	3.42836296653348	1.80307254707563	1.27553162250186	2.20870376990455	2.7867247265723	2.41768632668377	1.71694608302959	4.30341288696269	5.59337293260664	2.59127973167994	1.04188171228196	4.7884762785712	2.57499536446281	2.57333149235853
ENSG00000119514	GALNT12	2.58297395164881	1.76491485213362	4.25495394124486	0.972604109586237	1.95726785880727	1.79078837774359	2.49831777001924	3.07475909590389	5.04276089874698	4.34401557100455	2.65570525353119	0.746472304188758	1.74422935952871	0.266553192105985	3.48422822451098	0.470763222608048	2.61574492577652	0.793743573581867	2.97093236597064	2.6700799527026	2.60037550420721	4.66503374460803	2.35313385272044	4.50167095440131	1.90325087145436	4.88350226016592	2.98243119794956	4.37354183842836	2.14972693748946	3.06067212498725
ENSG00000204291	COL15A1	5.61688643764561	5.19798698125862	4.87875416335511	0.223817774789372	5.4937665798188	0.750910533379878	5.54547045524529	5.22767213463153	5.0609278277557	5.09190590106411	5.25021676121697	4.90030161916295	3.39024377919436	0.547587308759178	4.28967233030294	3.3077908016959	5.39557793310823	5.23230752807621	3.59206227082803	3.60497891591982	5.22540374362402	4.50275567160409	3.92072011067983	4.28165555427757	2.12749195814521	4.62540145923644	5.00731753920399	5.21488489653669	5.53802881016002	4.80679246666603
ENSG00000139549	DHH	1.15027295241685	0.419538409807206	1.15945521875724	0.0520085267743586	0.900229837317394	0.327553817471105	1.1500022234946	0.967357999005222	0.662809473556212	0.86488754349948	1.02841689969912	0.525383902133253	0.339110763902074	0.135777883692081	1.0425898210434	0.174989246924783	5.47363693057308	0.67514504032229	0.119215187295127	0.955665547855375	0.884063654213672	0.639601692685193	0.454315545837727	0.752089141385912	0.537063693087036	0.48861115016513	5.22457512214326	0.84686406969993	1.11745906421776	0.931811274208658
ENSG00000139636	LMBR1L	4.91107611032865	4.81651014656471	5.246500577852	4.29147670093994	5.05272974980793	3.70958028659345	5.07048784063771	5.44893453607971	4.97096359450101	4.89711511405397	5.36646726374148	3.56734380176519	4.22441500339988	3.39239629902336	5.23822027620915	3.30031567338723	5.59704620429749	5.57664965491079	3.25876507277205	5.6269582143052	5.34133663457679	4.46978719107954	4.71816347113416	5.04142252876172	5.38731546077738	4.12947083102979	5.6724253419715	5.31065710938794	5.54284910093332	5.18296962153522
ENSG00000123416	TUBA1B	5.67237471253484	5.63948064912988	5.6724253419715	5.60704169263046	5.6724253419715	5.64917259048626	5.6724253419715	5.6724253419715	5.6724253419715	5.67240756574751	5.6724253419715	5.55212514832373	5.53376874164245	4.61925054002409	5.67214599348933	5.33006516339948	5.6724253419715	5.6724253419715	4.99637886106737	5.6724253419715	5.65716613120866	5.67112509933	5.67081283114493	5.66947773014911	5.6724253419715	5.65190997862537	5.6721613567065	5.67137478392139	5.6724253419715	5.6724253419715
ENSG00000167552	TUBA1A	5.65203711075015	5.59812386193554	5.64288862734141	5.35216663753179	5.67194590965937	5.67157341615216	5.64885890299641	5.64948151441412	5.56457271588303	5.57409391281961	5.6724253419715	5.43723482113356	4.88643848977814	2.72800572125975	5.66742822051252	3.38355379769159	5.6724253419715	5.6724253419715	4.11782405719209	5.6724253419715	5.63783218315536	5.450807169175	5.65466479738789	5.50598587132754	5.63961389229028	5.18303263802695	5.65710238094106	5.39274207373995	5.6724253419715	5.62376557691536
ENSG00000167553	TUBA1C	4.35923780059432	3.89503399799005	4.37992546170147	3.28769269793973	4.8140995287263	1.9283182595265	4.08871700510957	3.66873099600585	4.23095602352656	4.77714657662083	3.96641352204142	2.92755579069656	3.92383563388976	2.76548392643081	4.54011446678222	2.85272665579887	4.02939300557831	3.91460975438429	2.71030298971908	2.82079401918528	3.71879886909818	4.93780555498697	5.3453365767719	4.56150724167749	3.65089430279134	4.3706974416613	3.40839272659731	4.28145123616653	4.06676418325846	4.88048849859447
ENSG00000165617	DACT1	3.22194728966548	2.46783897435042	3.56108976254117	0.728320227173388	4.82953401670958	2.26453536563359	3.18737552334703	3.93992823951551	2.87351656396079	2.15341237959021	3.31927021132961	1.88799315601294	2.18044972685791	1.20271067330907	3.62521752574473	1.1302413623918	5.09863282688321	4.85451125833729	1.08193902397051	2.61079634731354	3.60621103556401	2.26774708752553	1.84202272859008	2.45897365830017	3.0387751302684	2.68307384598219	4.34515508215336	4.16438811042402	3.40894677096489	3.19713803462219
ENSG00000100592	DAAM1	4.17998227576243	3.01599810637202	4.19136572128497	1.44649595875721	4.74926073479492	3.17046943200857	4.08137686488373	4.59622682679962	4.19803102190346	4.92498279140569	4.27550252990855	3.71834116707478	2.4859815196662	2.76307255561234	4.54893761127969	1.81442761878911	4.20841237323901	4.06938688397115	2.32570653701889	3.58582855841842	4.0224679540893	3.90424090776531	4.7901700805686	3.62508610921683	3.86575560247796	3.22412413698428	3.71444719630557	3.88096702089814	4.64015789535263	4.9591244673033
ENSG00000260456	C16orf95	1.43978666424096	1.5892202361966	1.25015382298717	0.6983349865007	1.30091878234323	1.30188863433906	1.39405093054613	1.22810917308375	1.09049857444876	1.04398020434778	1.25498092278336	0.807709970768294	1.0300093282386	1.48198587325933	1.07269525691316	1.37792674231476	1.57275370745423	1.36572782644362	0.894906260547736	1.65408560719832	1.09209730037096	0.929007144863865	1.31822748953654	1.06539305836564	1.0067222473149	1.09684888727802	5.53026268386918	1.1452621383696	1.1682939871088	1.17737436805824
ENSG00000178773	CPNE7	0.590308325538826	0.293972189589789	1.6633980009454	1.11917570899112	0.335717699852835	2.5003095531132	1.58362035423155	1.53720536542929	0.864125016197922	1.42646723709953	2.19914024820113	0.0921597768426451	2.16751317348073	0.767412891216858	1.7462737135387	0.051513070241157	1.04089963127047	0.947564085086638	0.614619233657039	4.3540819497589	1.93178247137677	0.779637738646361	2.50482334551849	2.47172337490888	1.21671361498271	1.38682599584367	3.40675869221652	1.41989379229869	0.870356509524336	1.66701950853454
ENSG00000015413	DPEP1	0.693179390191788	1.65908763221026	0.566241441218724	0.139460035324926	0.354840787431253	0.208383246282967	0.982368271628784	1.87036762888263	0.692314032718934	0.315505290612933	1.22619954735645	0.206514031495917	5.45192316357076	0.35792489497573	1.23350274297828	0.0738017120717853	0.826781585731857	1.60105623595663	5.6724253419715	0.84820273083889	0.871921835304811	1.03585460506032	1.21051295874441	4.90993667673802	2.60890314915721	1.22927932709015	5.66496211307922	1.27219789679704	0.804211916491328	1.18316365522839
ENSG00000131165	CHMP1A	5.65707393959055	5.63038888153429	5.6724253419715	5.47290155985364	5.67050186584961	5.43426762764422	5.66370578189852	5.6724253419715	5.66934041188669	5.67093059719156	5.6724253419715	4.87669810034761	5.49263193596205	5.09111919358363	5.67128758438861	5.31023070635322	5.6724253419715	5.67151600981746	4.69260742548728	5.66832633065676	5.6724253419715	5.62650072719823	5.67237599573706	5.67065828531512	5.67119281784227	5.60170020817307	5.67075884140518	5.67084754499474	5.6724253419715	5.6724253419715
ENSG00000167523	SPATA33	1.65665692170233	1.43723733323485	1.90114711206727	1.01007198943146	1.80663335532892	1.93881616714387	1.85619941392964	2.30618757855378	1.88944304690889	1.85182182951639	2.50234295942047	0.937377890077275	2.16536919708336	1.24626532727068	2.24713866876773	0.686415043650416	2.27529631075465	1.83478096406846	1.13656072386269	2.76043389564927	2.24991523909766	1.70664006595922	1.84044850947118	2.33659986939195	2.02644805495409	1.72458863590311	5.41665394511189	2.72017468641091	2.37649692016441	2.06052034308009
ENSG00000185324	CDK10	4.74548184301306	4.98034073496323	5.12066125590053	3.62365102143727	4.57049884761876	4.40995810478277	5.05455397554603	5.40273300996135	5.07803020297087	4.84656428252407	5.28929405987121	3.42725350581987	5.13010705279091	5.144490864378	5.33127051812102	3.25053689495926	5.17988319709808	5.39647543623543	4.55526340611336	5.639969429007	5.49404381189725	4.8205525802378	4.94728569271023	5.35452992873443	5.51167913929276	4.97237293358234	5.3598724537377	5.65751841738912	5.39800347064267	5.28322589047201
ENSG00000260259	RP11-368I7.4	0.672118557398405	0.345743148486231	0.634372878111016	0.268185749551578	0.401695667200962	0.711391165295784	0.74350231095541	1.11849054929551	0.495429368172879	0.442951197691146	2.22765431878955	0.304884672154311	1.6321494100722	1.58729622872003	1.72336489317621	0.18124016348882	0.60484362268753	0.607703071563755	0.451339988600168	1.64092073192838	0.880220950520678	0.451114823504442	0.491764950636711	0.869577059016686	0.733276714380696	0.543183097397056	3.93943163587359	1.61497037993348	0.947586607917989	0.623638990841144
ENSG00000158792	SPATA2L	3.09702987554058	2.73631258426044	2.87773509261766	3.60579869401293	3.50940518771074	3.23797868615362	3.17947815889581	3.12959249986031	2.96642093948894	3.18541909947375	3.73303531042364	1.85800584533264	3.26022636873388	3.16621611079049	3.77850894748123	0.929730846639635	3.4308874516068	3.34582586110644	3.17813085632155	4.74481244916347	3.50335806752031	3.14138796950097	3.40393199849334	3.40986535720618	3.37020168353106	3.13322162750592	3.48266526068864	3.93869752793841	3.60972823766444	2.80490192665509
ENSG00000075399	VPS9D1	4.2206690317846	5.03968850647349	4.38219578161832	4.7585665070822	3.95373951138506	4.82868747252951	4.20814894881579	4.83156737088662	4.29306027652661	4.58632038863424	4.67139828750264	3.44704018965412	4.46808378852888	4.29738149152898	4.94809332717945	2.74231237190785	4.99763313521109	4.50524260213515	3.11094329621131	5.61780554315626	4.84411874737996	4.43467239299772	4.21731470415987	4.69535972946009	5.40567411493857	3.99843950956828	5.36673536861043	5.15231267548099	4.60383855129129	4.83718482148422
ENSG00000158805	ZNF276	4.15281350021273	4.08340797142482	4.38528561708976	4.43936829764751	3.97647161298401	3.74674395469185	4.30507143506154	4.91563316873717	4.16122516597009	4.26592081482973	4.93344236872056	2.80905666259496	3.58805787645529	3.32311162053059	4.71550280664576	3.00471350698908	5.17795057834547	5.07583480626772	3.15057168737672	4.80982266551525	4.73498507045267	4.13680647094893	4.45551100615628	4.79686894500626	5.35196192169293	3.89446276611866	4.55499127796198	4.91004309163358	4.79263630012109	4.85931856245881
ENSG00000187741	FANCA	1.03843825590966	1.06368942893673	1.00082186830176	2.11799091241993	0.613560304115919	1.07522430180989	1.12817740190531	1.070465346906	1.26413112870246	1.28771739441647	1.05600430170214	0.52445259384114	0.819090610635442	1.27082623010393	1.95341055040864	0.267310296579056	0.989459475103716	1.15754959937702	0.678569282626576	1.30513788261972	1.23041020386267	1.31599400812952	2.06936435468384	2.30990079320197	2.54945789749242	1.20381407032204	4.69490715567189	1.35977329878724	1.05201326418346	1.68886131765188
ENSG00000204991	SPIRE2	1.39677471624895	1.6344032479213	2.61063009071324	0.387691262298862	0.478580883140983	3.37897469135141	1.81321138781158	1.86072156353256	2.60628085769049	1.60196427436921	2.74187239855033	0.551415454671871	1.71107037604617	2.01040727345077	2.14712121487395	0.203895308360237	1.04524735646017	1.93601672831775	1.07663155225727	4.83027834228466	2.79306214960483	1.95368836280242	1.59569538075676	3.1113634654758	1.24971718157496	2.55666959590464	3.44150776316126	3.54723492422712	1.72891120975959	2.03996643612514
ENSG00000141002	TCF25	5.61298599225043	5.6209300906409	5.65585813866121	5.25080912728459	5.66769885009726	5.14529095270675	5.63924082794094	5.64974289614535	5.61102398887391	5.56929943408586	5.6724253419715	4.5552613099894	4.96546720665223	4.63036177754178	5.66959776785641	4.8151278750739	5.6723449093779	5.67130373932217	4.73244428380776	5.67111812594841	5.65770535004128	5.59734073790928	5.65350393499862	5.60506013132218	5.66676514191552	5.48777875062911	5.66959619928596	5.67099388932132	5.67216096376589	5.64772669082528
ENSG00000258839	MC1R	2.46167213310029	2.32151165993327	3.14378157101991	1.5403531093878	2.5470207433578	2.33571147098587	2.59524073806323	3.43735809143051	2.81334945536696	2.53143336963285	3.90363926499964	1.68553265941867	2.67849992931932	1.22528875791916	2.95185191745358	0.924755215512538	3.08160995560132	3.86120830583129	1.60289161677622	5.04040310744819	3.6788731681549	3.01792466715355	2.71666855194126	3.10390155298012	2.87010147324149	2.30082745098106	5.55174366727507	4.71924871613447	3.31358279201049	3.03267184655682
ENSG00000140995	DEF8	4.61620123400879	4.49088021434463	4.99857868326267	4.7140355829202	4.77243450788448	4.91714258919164	4.67968441913623	5.30339974783611	4.68172495403681	4.84562026775985	5.41532603527446	3.62338894200575	4.38425671807972	3.44484188395217	5.11866885750423	3.37587582714831	5.27347718708165	5.46407840841723	3.95365523234585	5.37109918402125	5.12790212489734	4.57622124603464	4.8892822979285	4.54829273644064	5.27985543024514	4.54357028158172	3.9833746197251	5.34338629395386	5.38696534396322	4.88504958481988
ENSG00000177946	CENPBD1	2.73626781503716	2.94183785645516	3.01073279726389	2.05690879797429	2.47759214007631	2.69114174831337	2.91360176108172	2.58636250204196	2.75996334579438	2.78121433849453	2.77981559152201	1.94174682171586	2.36495328812797	2.16589129825115	2.55406084542773	2.29560609177105	3.15639904187558	2.98901876640695	2.09024225502428	3.62150223292177	2.93546032008404	3.10348266575724	3.33848682408225	2.70700017073434	3.08134233684268	2.71805772896833	3.82357590032454	3.10913418993691	2.94462252473066	2.63948969833202
ENSG00000003249	DBNDD1	1.11005673072321	2.5423109941935	1.26889471974134	1.14300569086739	1.72051852973985	4.46196803912317	1.94845558254972	1.57253541002603	1.66524169853319	2.92634333465691	1.72643986778489	1.08663856125942	2.89509208717776	1.59222481922647	2.18369245255491	3.86045312469491	1.50250240356441	2.05420681758354	2.85090155613823	3.08357677800767	2.18157065087771	3.5781630612871	1.80055815306445	1.34074086846867	1.11293494007661	2.42028033139753	1.44970554927115	2.76355709480635	1.21745214237183	2.64952814437532
ENSG00000141013	GAS8	3.08495284167605	3.50640298521102	3.52818543670852	0.969786967690833	3.43220113295453	3.30807470877439	3.49844282568077	3.92741345904934	3.25107267257848	3.47750538513944	4.16623836679325	2.75514776328564	3.61744127919548	2.03258007104728	3.60254240464183	2.71080582353964	3.85386447011769	4.31709255612561	2.89021443928573	4.87033573659629	3.86241894718273	3.71571066450371	2.94906877372903	2.66916943018563	2.59927286056875	3.2218190340689	4.59234781787197	4.74722290058763	3.88752237078297	3.60596610536696
ENSG00000221819	C16orf3	0.443524374306379	0.520792306469224	0.52282648220409	0.105149867143689	0.32999030483643	0.59606143591932	0.790408954254341	0.629318530537752	0.403523687903418	0.476498543175487	0.904094911230966	0.191002362151821	0.563349093935255	0.336516686957695	0.633163421869316	0.1819817942287	0.776766580721027	1.1698716214249	0.840688054606028	1.06214455105816	0.631967760315888	1.06505502567052	0.574843118990356	0.463936643138454	0.252817066530098	0.552942246872516	0.786455758765282	1.27111255284164	0.594018214521614	0.713939814507416
ENSG00000126856	PRDM7	0.0196343240733545	0.0185994133357449	0.00945112737814371	0.0238750629939287	0.0131478876778538	0.0319568991103428	0.0310801666063472	0.0521856967509627	0.0143964709975918	0.0201494723689913	0.0402046010168934	0.00475620103669969	0.066399352898186	0.026452271364533	0.0300275188063291	0.0055244167183048	0.023630504129063	0.145733627264946	0.00961393996578475	0.028997165369921	0.0352107320004374	0.0282527559953362	0.0176158784653196	0.0473743655380975	0.0382042028639825	0.0152020694314183	2.33488105536961	0.0423978340019019	0.0588627842803052	0.0347248920917227
ENSG00000120088	CRHR1	0.29181157501569	0.0433414955251555	0.193994431055713	0.0252703689490933	0.0725248443304589	2.79795613495092	0.743593719047423	2.04160664401881	0.0975477134107374	0.18296671484086	1.35585504878617	0.0391693392653344	0.156839890477479	0.0184445654302001	0.061885812062057	0.104657628946434	0.51504871839089	0.372000545918912	0.0277374393644177	4.16135839201682	1.28023150775594	0.201624747126287	0.638113882737158	0.128709121948699	0.0274675836555157	0.0895377845716446	0.788536142070273	0.586358099813842	2.18955009235406	1.74233151635871
ENSG00000186868	MAPT	2.70793523297816	1.25244842258898	3.13621863026062	0.235071896395884	1.40699034946339	5.51797840576673	3.63484268951292	2.06227950161518	2.9636491277074	2.66635230644308	1.58015992561623	2.18060736981892	3.00986842223686	0.404219677185611	1.24869305228699	5.51400112427881	1.89615179573258	1.12553233196408	0.924403515501492	5.41327927358696	3.10505016956576	2.60099937917793	2.46559202935028	1.64190389066371	0.759663628867575	1.40245552883688	3.36367307011851	1.45553267214519	1.67997388878221	2.03013150212255
ENSG00000256762	STH	0.0549138460552402	0.0163705174330534	0.0495882743362447	0.00621112571343096	0.0207346749801257	0.557952796433903	0.210280884916853	0.0673088908128657	0.0458190603628893	0.0680594871598829	0	0.0461015094868331	0.0326845809986998	0.00578781443914712	0.019715363704671	0.334783432040134	0.0495462123148171	0.0211463270397399	0.010756172336483	0.38010081593488	0.082770909208124	0.0989809873850659	0.0795582943383897	0.0230873024714917	0.0121903437415584	0.0200669424207163	0.25170802335973	0.0210180100038204	0.0472882389648238	0.0615403786829074
ENSG00000120071	KANSL1	3.94632155844943	3.48837746623556	4.26095361441421	3.29259992336104	4.20410288512088	3.08637788117884	4.11842153550647	4.73405257129013	3.92040354226126	4.05948971151286	4.4633001596202	2.47061745476008	2.87032781619678	2.48606349597109	4.16733994140862	3.16087766395333	4.48277254387303	4.71389189836693	3.07450439513121	3.98170187347351	4.11733287859282	3.80384977753526	4.25984433490168	4.05879478804029	4.14771046247071	3.5447075365913	4.61343570556127	4.54352489138986	4.77902249560008	4.50695325175383
