GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000157870	1	2467930	2572908	326	19	19644	0.46341	0.32153	FAM213B
ENSG00000142606	1	2472078	2614481	349	20	19644	0.51953	0.3017	MMEL1
ENSG00000215912	1	2517415	2768286	644	31	19644	-0.11418	0.54545	TTC34
ENSG00000169717	1	2888046	2989465	285	10	19644	-1.032	0.84897	ACTRT2
ENSG00000142611	1	2935732	3405185	1443	169	19644	0.31964	0.37462	PRDM16
ENSG00000130762	1	3320990	3447677	458	58	19644	0.8613	0.19454	ARHGEF16
ENSG00000162591	1	3356484	3578059	716	92	19644	1.1945	0.11614	MEGF6
ENSG00000158109	1	3491566	3596691	360	55	19644	0.86867	0.19251	TPRG1L
ENSG00000116213	1	3497331	3619325	417	67	19644	0.58196	0.2803	WRAP73
ENSG00000078900	1	3519084	3702765	617	82	19644	-0.069755	0.52781	TP73
ENSG00000162592	1	3618962	3738209	459	52	19644	-0.74363	0.77145	CCDC27
ENSG00000235169	1	3639352	3742546	429	43	19644	-0.45296	0.67471	SMIM1
ENSG00000130764	1	3646784	3763068	537	35	19644	-0.64688	0.74115	LRRC47
ENSG00000116198	1	3678645	3823778	758	43	19644	-0.744	0.77156	CEP104
ENSG00000169598	1	3723845	3851993	600	42	19644	-0.64579	0.74079	DFFB
ENSG00000198912	1	3755689	3866857	417	45	19644	-0.39846	0.65485	C1orf174
ENSG00000196581	1	4664792	4902594	1020	119	19644	-0.5802	0.71911	AJAP1
ENSG00000131697	1	5872871	6102533	754	47	19644	1.1831	0.11839	NPHP4
ENSG00000069424	1	6001526	6211253	629	68	19644	1.1518	0.12469	KCNAB2
ENSG00000268332	1	6050630	6151399	261	43	19644	0.59755	0.27507	AL035406.1
ENSG00000116254	1	6111853	6290183	494	65	19644	0.39896	0.34496	CHD5
ENSG00000116251	1	6191329	6319449	347	45	19644	0.58039	0.28083	RPL22
ENSG00000158286	1	6215535	6331359	265	32	19644	0.1229	0.45109	RNF207
ENSG00000116237	1	6231253	6346032	254	36	19644	0.2203	0.41282	ICMT
ENSG00000173673	1	6254252	6355638	221	32	19644	0.53018	0.298	HES3
ENSG00000158292	1	6257406	6371035	268	37	19644	0.38544	0.34996	GPR153
ENSG00000097021	1	6274329	6504451	678	36	19644	-0.23252	0.59193	ACOT7
ENSG00000069812	1	6422478	6534730	316	21	19644	-0.18777	0.57447	HES2
ENSG00000187017	1	6434848	6571430	355	29	19644	-0.086798	0.53458	ESPN
ENSG00000215788	1	6471211	6576255	263	28	19644	-0.56373	0.71353	TNFRSF25
ENSG00000171680	1	6476152	6630121	398	28	19644	0.033198	0.48676	PLEKHG5
ENSG00000162408	1	6531407	6664595	306	18	19644	0.52716	0.29904	NOL9
ENSG00000173662	1	6565241	6689817	285	15	19644	0.48356	0.31435	TAS1R1
ENSG00000204859	1	6590061	6699340	242	18	19644	0.38271	0.35097	ZBTB48
ENSG00000162413	1	6600784	6724667	280	26	19644	0.17794	0.42938	KLHL21
ENSG00000116273	1	6623745	6734093	217	23	19644	0.16782	0.43336	PHF13
ENSG00000041988	1	6634926	6745646	218	22	19644	0.15791	0.43726	THAP3
ENSG00000007923	1	6644228	6811984	373	30	19644	0.56126	0.28731	DNAJC11
ENSG00000171735	1	6795384	7879766	2912	245	19644	-1.5238	0.93622	CAMTA1
ENSG00000049245	1	7781329	7891492	332	38	19644	-1.3107	0.90503	VAMP3
ENSG00000049246	1	7794380	7955237	596	41	19644	-0.55605	0.71091	PER3
ENSG00000049247	1	7853143	7963572	489	48	19644	-0.1631	0.56478	UTS2
ENSG00000049249	1	7929907	8050926	332	35	19644	0.42767	0.33445	TNFRSF9
ENSG00000116288	1	7964351	8095565	238	22	19644	-0.30098	0.61828	PARK7
ENSG00000116285	1	8014464	8136368	187	13	19644	-0.45483	0.67539	ERRFI1
ENSG00000162426	1	8327886	8454227	293	38	19644	2.1257	0.016762	SLC45A1
ENSG00000142599	1	8362457	8927702	935	43	19644	1.697	0.04485	RERE
ENSG00000074800	1	8871061	8989308	258	30	19644	1.7533	0.039777	ENO1
ENSG00000131686	1	8955926	9085151	391	74	19644	1.2049	0.11413	CA6
ENSG00000197241	1	9013359	9136404	351	52	19644	-0.019002	0.50758	SLC2A7
ENSG00000142583	1	9045166	9198537	440	47	19644	-1.2459	0.89361	SLC2A5
ENSG00000180758	1	9110364	9239229	352	37	19644	-1.3386	0.90965	GPR157
ENSG00000049239	1	9244834	9381396	497	62	19644	-0.104	0.54142	H6PD
ENSG00000171621	1	9302939	9479591	606	79	19644	0.10881	0.45668	SPSB1
ENSG00000171612	1	9549541	9695237	188	19	19644	-1.1097	0.86643	SLC25A33
ENSG00000188807	1	9598932	9724935	190	20	19644	0.091569	0.46352	TMEM201
ENSG00000171608	1	9661790	9839172	271	41	19644	0.10389	0.45863	PIK3CD
ENSG00000179840	1	9662668	9764644	184	27	19644	0.315	0.37638	C1orf200
ENSG00000171603	1	9739084	9934584	285	32	19644	-0.97533	0.8353	CLSTN1
ENSG00000178585	1	9858334	10020394	249	35	19644	-1.6255	0.94797	CTNNBIP1
ENSG00000162441	1	9932173	10053465	184	23	19644	-1.3418	0.91017	LZIC
ENSG00000173614	1	9953486	10095559	242	22	19644	-1.2551	0.89528	NMNAT1
ENSG00000162444	1	10007264	10126078	216	17	19644	-1.3846	0.91691	RBP7
ENSG00000130939	1	10042890	10291297	585	26	19644	-0.51704	0.69744	UBE4B
ENSG00000054523	1	10220863	10491661	839	29	19644	0.17625	0.43005	KIF1B
ENSG00000142657	1	10408649	10530201	299	26	19644	0.6362	0.26232	PGD
ENSG00000251503	1	10440159	10562210	267	24	19644	0.68028	0.24817	APITD1-CORT
ENSG00000175279	1	10440159	10562210	267	24	19644	0.68028	0.24817	APITD1
ENSG00000241563	1	10459776	10561959	206	17	19644	0.73857	0.23008	CORT
ENSG00000160049	1	10466579	10582583	241	18	19644	0.61171	0.27037	DFFA
ENSG00000142655	1	10482345	10740815	611	48	19644	0.25587	0.39902	PEX14
ENSG00000130940	1	10646661	10906707	659	110	19644	0.44637	0.32766	CASZ1
ENSG00000175262	1	10956528	11092094	367	52	19644	-1.1872	0.88242	C1orf127
ENSG00000120948	1	11022414	11135796	285	24	19644	-1.3294	0.90814	TARDBP
ENSG00000009724	1	11036580	11157290	296	21	19644	-1.0453	0.85205	MASP2
ENSG00000116649	1	11064641	11170081	270	14	19644	-0.72763	0.76658	SRM
ENSG00000171824	1	11076675	11209938	318	13	19644	-0.62356	0.73354	EXOSC10
ENSG00000198793	1	11116592	11372564	566	16	19644	-0.68019	0.75181	MTOR
ENSG00000171819	1	11199398	11306038	230	10	19644	-0.53926	0.70515	ANGPTL7
ENSG00000120942	1	11283263	11406106	269	24	19644	0.10584	0.45786	UBIAD1
ENSG00000204624	1	11489223	11647641	478	40	19644	1.1124	0.13299	PTCHD2
ENSG00000116661	1	11658424	11765842	307	42	19644	-0.4491	0.67332	FBXO2
ENSG00000132879	1	11664432	11773384	306	45	19644	-0.47787	0.68363	FBXO44
ENSG00000116663	1	11674181	11784411	292	49	19644	-0.28293	0.61138	FBXO6
ENSG00000116670	1	11684537	11801707	299	58	19644	-0.048488	0.51934	MAD2L2
ENSG00000162490	1	11701786	11835914	344	65	19644	0.50537	0.30665	DRAXIN
ENSG00000177674	1	11746141	11864859	368	41	19644	0.65172	0.25729	AGTRAP
ENSG00000215910	1	11771844	11899642	488	32	19644	0.86831	0.19261	C1orf167
ENSG00000177000	1	11795780	11916977	512	24	19644	1.1366	0.12785	MTHFR
ENSG00000011021	1	11816207	11953201	601	31	19644	1.126	0.13009	CLCN6
ENSG00000175206	1	11855766	11958402	461	33	19644	1.0327	0.15086	NPPA
ENSG00000120937	1	11867521	11968988	467	38	19644	0.89928	0.18425	NPPB
ENSG00000116685	1	11929648	12036485	378	30	19644	-1.2031	0.88554	KIAA2013
ENSG00000083444	1	11944262	12085595	442	35	19644	-0.93167	0.82425	PLOD1
ENSG00000116688	1	11990238	12123571	310	31	19644	-0.73042	0.76743	MFN2
ENSG00000116691	1	12029523	12142102	230	27	19644	-0.42937	0.66617	MIIP
ENSG00000120949	1	12073434	12254264	406	64	19644	0.8122	0.20834	TNFRSF8
ENSG00000028137	1	12177060	12319285	352	52	19644	0.87825	0.1899	TNFRSF1B
ENSG00000048707	1	12240124	12622099	863	48	19644	1.6102	0.053682	VPS13D
ENSG00000162496	1	12577939	12727737	525	57	19644	-0.22368	0.5885	DHRS3
ENSG00000204518	1	12654566	12777097	324	33	19644	0.1632	0.43518	AADACL4
ENSG00000188984	1	12726118	12838726	305	25	19644	-0.23888	0.5944	AADACL3
ENSG00000157330	1	12756163	12873847	513	20	19644	1.4021	0.08045	C1orf158
ENSG00000116726	1	12784984	12888049	446	13	19644	1.7676	0.038561	PRAMEF12
ENSG00000116721	1	12801546	12906777	451	14	19644	2.0138	0.022016	PRAMEF1
ENSG00000204513	1	12834468	12941264	439	10	19644	2.2967	0.010818	PRAMEF11
ENSG00000179172	1	12857261	12958578	404	9	19644	2.3033	0.010632	HNRNPCL1
ENSG00000120952	1	12866941	12971764	311	9	19644	2.3323	0.0098413	PRAMEF2
ENSG00000243073	1	12889045	12996025	154	4	19644	2.2298	0.01288	PRAMEF4
ENSG00000187545	1	12902727	13008101	106	4	19644	2.2806	0.011285	PRAMEF10
ENSG00000204510	1	12926450	13030569	1	1	19644	0.18306	0.42738	PRAMEF7
ENSG00000232423	1	12948181	13167751	4	2	19644	1.4642	0.071566	PRAMEF6
ENSG00000204508	1	12985543	13088381	2	1	19644	1.5082	0.065756	PRAMEF22
ENSG00000239810	1	13002394	13102998	2	1	19644	1.5082	0.065756	WI2-3308P17.2
ENSG00000229571	1	13166356	13269581	68	9	19644	0.0017743	0.49929	PRAMEF26
ENSG00000204502	1	13309819	13419057	1	1	19644	1.4383	0.075177	PRAMEF5
ENSG00000182330	1	13336646	13440765	3	1	19644	1.9743	0.024176	PRAMEF8
ENSG00000204501	1	13371176	13478191	7	1	19644	2.1783	0.014692	PRAMEF9
ENSG00000204495	1	13397414	13502656	10	1	19644	2.0992	0.017901	PRAMEF13
ENSG00000204491	1	13424689	13527522	9	1	19644	2.1684	0.015063	PRAMEF18
ENSG00000204488	1	13445254	13548260	7	1	19644	2.155	0.015579	PRAMEF16
ENSG00000204486	1	13466066	13576943	7	1	19644	2.155	0.015579	PRAMEF21
ENSG00000204481	1	13618269	13723511	1	1	19644	0.021996	0.49123	PRAMEF14
ENSG00000204480	1	13644889	13748405	1	1	19644	0.021996	0.49123	PRAMEF19
ENSG00000204479	1	13666092	13769089	1	1	19644	0.021996	0.49123	PRAMEF17
ENSG00000204478	1	13686907	13797803	91	11	19644	-0.71671	0.76322	PRAMEF20
ENSG00000162494	1	13751445	13890543	469	64	19644	-0.1326	0.55275	LRRC38
ENSG00000162493	1	13859960	13994452	469	51	19644	-0.2404	0.59499	PDPN
ENSG00000116731	1	13976693	14201574	674	44	19644	-0.24513	0.59682	PRDM2
ENSG00000189337	1	14875200	15494539	2066	223	19644	0.421	0.33688	KAZN
ENSG00000171729	1	15429028	15596976	855	56	19644	1.0452	0.14797	TMEM51
ENSG00000204464	1	15440840	15547813	516	34	19644	0.7528	0.22579	C1orf195
ENSG00000142621	1	15523768	15776779	820	88	19644	0.063098	0.47484	FHAD1
ENSG00000142634	1	15686391	15806839	331	49	19644	-0.99519	0.84018	EFHD2
ENSG00000162438	1	15714935	15825737	303	47	19644	-0.69261	0.75572	CTRC
ENSG00000142615	1	15733223	15848586	346	38	19644	-0.3576	0.63968	CELA2A
ENSG00000215704	1	15742404	15867895	381	32	19644	-0.15857	0.56299	CELA2B
ENSG00000132906	1	15767327	15903029	410	27	19644	0.050692	0.47979	CASP9
ENSG00000116138	1	15803308	15968874	558	15	19644	0.99978	0.15871	DNAJC16
ENSG00000116771	1	15848848	15961605	383	17	19644	1.2522	0.10524	AGMAT
ENSG00000197312	1	15893995	16045539	484	18	19644	1.5825	0.056769	DDI2
ENSG00000215695	1	15936364	16038217	249	13	19644	1.6895	0.045564	RSC1A1
ENSG00000116786	1	15960827	16111264	369	27	19644	1.5084	0.065725	PLEKHM2
ENSG00000162461	1	16012900	16117891	274	30	19644	1.277	0.10081	SLC25A34
ENSG00000162460	1	16018917	16124477	269	31	19644	1.1912	0.11678	TMEM82
ENSG00000162458	1	16033102	16163089	414	43	19644	2.1669	0.01512	FBLIM1
ENSG00000065526	1	16124359	16316955	455	31	19644	2.1187	0.017057	SPEN
ENSG00000116809	1	16218364	16352627	391	30	19644	1.0735	0.14153	ZBTB17
ENSG00000183888	1	16280731	16385302	532	34	19644	1.4446	0.074281	C1orf64
ENSG00000173641	1	16290523	16396089	577	36	19644	1.4563	0.072655	HSPB7
ENSG00000186510	1	16295370	16410545	602	38	19644	1.4604	0.072085	CLCNKA
ENSG00000184908	1	16320272	16433803	645	41	19644	1.5245	0.063696	CLCNKB
ENSG00000185519	1	16334264	16450127	577	37	19644	1.7136	0.043303	FAM131C
ENSG00000142627	1	16400832	16532582	376	33	19644	1.2092	0.1133	EPHA2
ENSG00000142632	1	16474349	16589104	292	24	19644	0.49737	0.30946	ARHGEF19
ENSG00000204377	1	16505368	16606038	266	19	19644	0.25084	0.40097	C1orf134
ENSG00000132881	1	16508195	16613657	280	20	19644	0.21649	0.4143	RSG1
ENSG00000037637	1	16523334	16728949	458	24	19644	-0.023007	0.50918	FBXO42
ENSG00000055070	1	16629070	16774640	337	29	19644	0.84496	0.19907	SZRD1
ENSG00000187144	1	16663612	16813919	380	40	19644	1.3804	0.083727	SPATA21
ENSG00000157191	1	16717167	16836573	311	34	19644	1.6617	0.04829	NECAP2
ENSG00000268674	1	16815561	16916070	102	9	19644	0.55984	0.28779	FAM231B
ENSG00000219481	1	16838814	16990057	52	5	19644	0.55848	0.28826	NBPF1
ENSG00000237847	1	16949498	17050007	10	2	19644	-0.072864	0.52904	FAM231A
ENSG00000268991	1	17010447	17110956	7	1	19644	0.14304	0.44313	FAM231C
ENSG00000058453	1	17016768	17349474	285	26	19644	0.60073	0.27401	CROCC
ENSG00000117122	1	17250997	17357330	232	28	19644	0.73269	0.23187	MFAP2
ENSG00000159363	1	17262453	17388423	332	32	19644	1.8241	0.034065	ATP13A2
ENSG00000117118	1	17295217	17430665	492	28	19644	2.4692	0.0067713	SDHB
ENSG00000117115	1	17343256	17495948	574	33	19644	2.6186	0.0044149	PADI2
ENSG00000142623	1	17481621	17622500	569	59	19644	-0.47331	0.682	PADI1
ENSG00000142619	1	17525593	17660728	592	54	19644	-0.18042	0.57159	PADI3
ENSG00000159339	1	17584690	17740499	778	59	19644	-0.089159	0.53552	PADI4
ENSG00000269468	1	17605507	17726070	658	50	19644	0.091994	0.46335	AC004824.2
ENSG00000179051	1	17683256	17816220	492	36	19644	0.087231	0.46524	RCC2
ENSG00000074964	1	17816330	18074369	547	58	19644	0.71303	0.23791	ARHGEF10L
ENSG00000117148	1	18031808	18203558	394	52	19644	0.97853	0.16391	ACTL8
ENSG00000117154	1	18384240	18754977	1237	165	19644	-1.0106	0.84389	IGSF21
ENSG00000179023	1	18757424	18862478	446	60	19644	0.76092	0.22335	KLHDC7A
ENSG00000009709	1	18907500	19125360	676	89	19644	1.8745	0.03043	PAX7
ENSG00000179002	1	19116093	19236176	531	56	19644	-0.273	0.60757	TAS1R2
ENSG00000255275	1	19125767	19297615	683	79	19644	-0.30378	0.61935	RP13-279N23.2
ENSG00000159423	1	19147926	19279275	537	66	19644	-1.0419	0.85126	ALDH4A1
ENSG00000169991	1	19180775	19333180	613	54	19644	-0.56672	0.71455	IFFO2
ENSG00000127481	1	19351000	19586770	625	35	19644	1.1824	0.11853	UBR4
ENSG00000127463	1	19492158	19628046	448	31	19644	1.359	0.08707	EMC1
ENSG00000053372	1	19528033	19636622	396	28	19644	1.3655	0.08605	MRTO4
ENSG00000162482	1	19559052	19665744	459	39	19644	1.6854	0.045958	AKR7A3
ENSG00000053371	1	19580459	19688640	462	42	19644	1.7759	0.037877	AKR7A2
ENSG00000040487	1	19588820	19705794	454	42	19644	1.7659	0.03871	PQLC2
ENSG00000077549	1	19615267	19862066	833	51	19644	1.5487	0.060722	CAPZB
ENSG00000270136	1	19873473	20034549	537	45	19644	0.080347	0.46798	MINOS1-NBL1
ENSG00000173436	1	19873477	20006314	418	44	19644	0.44107	0.32958	MINOS1
ENSG00000158747	1	19917048	20034945	360	42	19644	0.047737	0.48096	NBL1
ENSG00000158748	1	19941780	20056055	348	44	19644	0.0045726	0.49818	HTR6
ENSG00000162542	1	19958706	20176438	690	86	19644	-0.31408	0.62327	TMCO4
ENSG00000178828	1	20090523	20191771	370	57	19644	0.023968	0.49044	RNF186
ENSG00000169914	1	20159006	20289438	434	46	19644	0.73256	0.23191	OTUD3
ENSG00000188784	1	20196502	20300110	330	42	19644	1.1712	0.12076	PLA2G2E
ENSG00000188257	1	20251925	20356932	338	47	19644	1.03	0.15152	PLA2G2A
ENSG00000127472	1	20304672	20467683	469	51	19644	-0.38924	0.65145	PLA2G5
ENSG00000117215	1	20388432	20496050	277	51	19644	-0.78463	0.78366	PLA2G2D
ENSG00000158786	1	20415819	20526879	243	57	19644	0.66572	0.2528	PLA2G2F
ENSG00000187980	1	20437746	20553917	246	43	19644	1.5085	0.065713	PLA2G2C
ENSG00000162543	1	20462578	20572541	248	42	19644	1.3418	0.089828	UBXN10
ENSG00000158816	1	20567412	20731387	566	46	19644	-0.27572	0.60862	VWA5B1
ENSG00000162545	1	20758884	20862713	215	28	19644	0.9839	0.16258	CAMK2N1
ENSG00000090432	1	20775943	20884654	266	28	19644	0.96074	0.16834	MUL1
ENSG00000183114	1	20828932	20931512	407	44	19644	0.12092	0.45188	FAM43B
ENSG00000158825	1	20865441	20995401	577	39	19644	-0.72757	0.76656	CDA
ENSG00000158828	1	20909948	21028004	459	42	19644	-0.96524	0.83279	PINK1
ENSG00000244038	1	20928270	21038000	424	43	19644	-1.002	0.84182	DDOST
ENSG00000117245	1	20940507	21094510	532	55	19644	-1.5642	0.94111	KIF17
ENSG00000189410	1	20996225	21109330	339	44	19644	-1.2267	0.89003	SH2D5
ENSG00000127483	1	21019154	21163816	365	37	19644	-1.3544	0.9122	HP1BP3
ENSG00000075151	1	21082963	21553377	954	33	19644	-1.2573	0.89569	EIF4G3
ENSG00000117298	1	21493740	21721997	651	57	19644	-1.0404	0.85093	ECE1
ENSG00000142794	1	21716621	21861498	508	38	19644	0.94692	0.17184	NBPF3
ENSG00000162551	1	21785858	21954905	679	67	19644	0.44243	0.32909	ALPL
ENSG00000076864	1	21872708	22045801	658	81	19644	-0.093417	0.53721	RAP1GAP
ENSG00000090686	1	21954791	22160099	689	62	19644	1.0742	0.14137	USP48
ENSG00000187942	1	22088758	22201714	388	54	19644	0.81779	0.20674	LDLRAD2
ENSG00000142798	1	22098738	22313790	828	63	19644	0.045851	0.48171	HSPG2
ENSG00000219073	1	22253514	22375135	585	38	19644	0.95531	0.16971	CELA3B
ENSG00000142789	1	22278149	22389032	562	41	19644	1.3681	0.085643	CELA3A
ENSG00000070831	1	22329120	22469437	484	40	19644	2.1472	0.015888	CDC42
ENSG00000162552	1	22393798	22520462	408	51	19644	2.3543	0.0092796	WNT4
ENSG00000184677	1	22728344	22907650	390	55	19644	0.41614	0.33865	ZBTB40
ENSG00000070886	1	22840057	22980087	440	56	19644	1.3639	0.086297	EPHA8
ENSG00000173372	1	22912999	23016101	329	35	19644	1.0175	0.15445	C1QA
ENSG00000159189	1	22920123	23024603	326	35	19644	0.98027	0.16348	C1QC
ENSG00000173369	1	22929255	23038031	305	34	19644	0.77906	0.21797	C1QB
ENSG00000133216	1	22987332	23291818	600	75	19644	0.46994	0.3192	EPHB2
ENSG00000215906	1	23229536	23341831	246	24	19644	-1.2872	0.90099	LACTBL1
ENSG00000227868	1	23287327	23392343	175	12	19644	-1.3016	0.90348	C1orf234
ENSG00000004487	1	23295941	23460182	244	16	19644	-1.5113	0.93464	KDM1A
ENSG00000169641	1	23360516	23554301	408	26	19644	-1.6733	0.95286	LUZP1
ENSG00000179546	1	23466993	23571222	297	19	19644	-1.6061	0.94587	HTR1D
ENSG00000125944	1	23580264	23720829	219	19	19644	-0.039647	0.51581	HNRNPR
ENSG00000125945	1	23635941	23745935	206	23	19644	0.022249	0.49112	ZNF436
ENSG00000249087	1	23645490	23748332	206	25	19644	-0.07328	0.52921	C1orf213
ENSG00000204219	1	23657554	23801233	311	34	19644	-0.57136	0.71612	TCEA3
ENSG00000088280	1	23705056	23861061	395	36	19644	-1.0249	0.84729	ASAP3
ENSG00000007968	1	23782922	23907712	306	35	19644	-0.85274	0.8031	E2F2
ENSG00000117318	1	23834409	23936285	167	26	19644	-0.42016	0.66281	ID3
ENSG00000197880	1	23857985	24017058	322	51	19644	-1.0332	0.84925	MDS2
ENSG00000142676	1	23968269	24072915	192	27	19644	-0.38056	0.64823	RPL11
ENSG00000011007	1	24019645	24138549	107	15	19644	1.022	0.15339	TCEB3
ENSG00000057757	1	24054895	24164722	97	11	19644	0.90799	0.18194	PITHD1
ENSG00000011009	1	24067460	24172029	94	9	19644	0.83574	0.20165	LYPLA2
ENSG00000117308	1	24072089	24177271	94	9	19644	0.73829	0.23017	GALE
ENSG00000117305	1	24078375	24215110	260	14	19644	0.76467	0.22223	HMGCL
ENSG00000179163	1	24121567	24244784	321	16	19644	0.81187	0.20843	FUCA1
ENSG00000188822	1	24147016	24335549	318	17	19644	0.78213	0.21707	CNR2
ENSG00000189266	1	24235599	24339952	21	3	19644	0.32134	0.37398	PNRC2
ENSG00000188529	1	24241294	24357417	18	2	19644	0.42783	0.33439	SRSF10
ENSG00000142661	1	24332525	24488665	407	46	19644	-0.84164	0.80001	MYOM3
ENSG00000142677	1	24396261	24519611	367	46	19644	0.74028	0.22956	IL22RA1
ENSG00000185436	1	24430647	24564449	373	53	19644	1.1675	0.12151	IFNLR1
ENSG00000158055	1	24595812	24740972	408	42	19644	0.026533	0.48942	GRHL3
