Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.down	Cervix_Ectocervix	2	0	1	1	
DEG.down	Cervix_Endocervix	5	0	1	1	
DEG.down	Colon_Sigmoid	1630	3	0.384025794634461	1	ENSG00000078018:ENSG00000167550:ENSG00000108379
DEG.down	Colon_Transverse	1492	3	0.331544371668609	1	ENSG00000161791:ENSG00000078018:ENSG00000186868
DEG.down	Esophagus_Gastroesophageal_Junction	1504	6	0.0145945031757986	0.788103171493124	ENSG00000139549:ENSG00000078018:ENSG00000186868:ENSG00000073969:ENSG00000167550:ENSG00000108379
DEG.down	Esophagus_Mucosa	3354	5	0.487966207467092	1	ENSG00000161791:ENSG00000078018:ENSG00000258839:ENSG00000167550:ENSG00000123352
DEG.down	Esophagus_Muscularis	1693	5	0.0764765745023978	1	ENSG00000139549:ENSG00000186868:ENSG00000073969:ENSG00000167550:ENSG00000108379
DEG.down	Fallopian_Tube	1	0	1	1	
DEG.down	Heart_Atrial_Appendage	7900	12	0.382004617529325	1	ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000123352:ENSG00000198369:ENSG00000167553
DEG.down	Heart_Left_Ventricle	9020	15	0.207479059171076	1	ENSG00000186665:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167553
DEG.down	Kidney_Cortex	5290	6	0.757557387008523	1	ENSG00000120071:ENSG00000167548:ENSG00000078018:ENSG00000073969:ENSG00000123352:ENSG00000108379
DEG.down	Kidney_Medulla	0	0	1	1	
DEG.down	Liver	7623	16	0.0290038521238543	1	ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167552:ENSG00000123416:ENSG00000167553
DEG.down	Lung	862	3	0.111171243915072	1	ENSG00000139549:ENSG00000186868:ENSG00000108379
DEG.down	Minor_Salivary_Gland	1761	2	0.702630291353287	1	ENSG00000161791:ENSG00000167550
DEG.down	Muscle_Skeletal	6478	12	0.144093310563891	1	ENSG00000186665:ENSG00000161791:ENSG00000120071:ENSG00000139636:ENSG00000238083:ENSG00000258839:ENSG00000143995:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167552:ENSG00000167553
DEG.down	Nerve_Tibial	876	3	0.115229424459335	1	ENSG00000186868:ENSG00000143995:ENSG00000108379
DEG.down	Ovary	1468	6	0.0130636185968367	0.705435404229182	ENSG00000078018:ENSG00000186868:ENSG00000073969:ENSG00000167550:ENSG00000135451:ENSG00000108379
DEG.down	Pancreas	9163	16	0.13592439759296	1	ENSG00000186665:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000258839:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167552:ENSG00000167553
DEG.down	Pituitary	1873	4	0.248395229658359	1	ENSG00000161791:ENSG00000143995:ENSG00000167550:ENSG00000167553
DEG.down	Prostate	723	3	0.0742747205877801	1	ENSG00000078018:ENSG00000167550:ENSG00000108379
DEG.down	Skin_Not_Sun_Exposed_Suprapubic	2550	3	0.68936115159826	1	ENSG00000120088:ENSG00000161791:ENSG00000186868
DEG.down	Skin_Sun_Exposed_Lower_leg	2337	1	0.964947101143569	1	ENSG00000161791
DEG.down	Small_Intestine_Terminal_Ileum	1327	2	0.545835211171674	1	ENSG00000078018:ENSG00000186868
DEG.down	Spleen	2015	2	0.772572559993233	1	ENSG00000198369:ENSG00000108379
DEG.down	Stomach	2448	4	0.430292269190134	1	ENSG00000161791:ENSG00000078018:ENSG00000186868:ENSG00000258839
DEG.down	Testis	2780	4	0.533056981296805	1	ENSG00000078018:ENSG00000143995:ENSG00000198369:ENSG00000167553
DEG.down	Thyroid	1012	3	0.157437931899154	1	ENSG00000186868:ENSG00000143995:ENSG00000135451
DEG.down	Uterus	822	4	0.0244867408149523	1	ENSG00000139549:ENSG00000078018:ENSG00000186868:ENSG00000108379
DEG.down	Vagina	627	2	0.209572042150272	1	ENSG00000078018:ENSG00000186868
DEG.down	Whole_Blood	6660	11	0.279679632316353	1	ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000258839:ENSG00000073969:ENSG00000181929:ENSG00000167550:ENSG00000123352:ENSG00000198369:ENSG00000167553
DEG.twoside	Adipose_Subcutaneous	3306	6	0.289465608804233	1	ENSG00000186665:ENSG00000139549:ENSG00000078018:ENSG00000143995:ENSG00000198369:ENSG00000108379
DEG.twoside	Adipose_Visceral_Omentum	3103	7	0.119880128981802	1	ENSG00000186665:ENSG00000139549:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000167550:ENSG00000198369
DEG.twoside	Adrenal_Gland	4611	6	0.618748092987153	1	ENSG00000161791:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000198369
DEG.twoside	Artery_Aorta	3779	5	0.601212713315732	1	ENSG00000186868:ENSG00000143995:ENSG00000167550:ENSG00000198369:ENSG00000167553
DEG.twoside	Artery_Coronary	2707	4	0.511060519056452	1	ENSG00000161791:ENSG00000186868:ENSG00000135451:ENSG00000167553
DEG.twoside	Artery_Tibial	4325	5	0.725916640687676	1	ENSG00000186665:ENSG00000161791:ENSG00000186868:ENSG00000258839:ENSG00000143995
DEG.twoside	Bladder	890	2	0.34275192971304	1	ENSG00000078018:ENSG00000143995
DEG.twoside	Brain_Amygdala	8960	18	0.0280745687977471	1	ENSG00000120088:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Anterior_cingulate_cortex_BA24	8429	15	0.13225190877227	1	ENSG00000120088:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000181929:ENSG00000167550:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Caudate_basal_ganglia	8459	14	0.229161702939047	1	ENSG00000161791:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Cerebellar_Hemisphere	7481	17	0.00993136693897921	0.536293814704877	ENSG00000228696:ENSG00000186665:ENSG00000120088:ENSG00000120071:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000167550:ENSG00000123352:ENSG00000185294:ENSG00000256762:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Cerebellum	7433	17	0.00926292797226113	0.500198110502101	ENSG00000186665:ENSG00000120088:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000167550:ENSG00000123352:ENSG00000185294:ENSG00000256762:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Cortex	7690	13	0.218555460217855	1	ENSG00000120088:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000167550:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Frontal_Cortex_BA9	7446	13	0.18247899345213	1	ENSG00000120088:ENSG00000161791:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000167550:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Hippocampus	8891	17	0.0558166847827419	1	ENSG00000120088:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Hypothalamus	7826	14	0.142463709453563	1	ENSG00000161791:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000123352:ENSG00000198369:ENSG00000167553:ENSG00000144406:ENSG00000108379
DEG.twoside	Brain_Nucleus_accumbens_basal_ganglia	8223	14	0.194124800653513	1	ENSG00000161791:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000167553:ENSG00000144406
DEG.twoside	Brain_Putamen_basal_ganglia	8962	17	0.0599943132265483	1	ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000167553:ENSG00000144406:ENSG00000108379
DEG.twoside	Brain_Spinal_cord_cervical_c-1	6724	10	0.434340904293676	1	ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000167550:ENSG00000123352:ENSG00000198369:ENSG00000167553
DEG.twoside	Brain_Substantia_nigra	8282	13	0.319082627056459	1	ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000167553:ENSG00000144406
DEG.twoside	Breast_Mammary_Tissue	2685	5	0.299183138198722	1	ENSG00000186665:ENSG00000139549:ENSG00000078018:ENSG00000198369:ENSG00000135451
DEG.twoside	Cells_Cultured_fibroblasts	5949	9	0.421503651237943	1	ENSG00000238083:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000123352:ENSG00000198369:ENSG00000135451:ENSG00000167553:ENSG00000108379
DEG.twoside	Cells_EBV-transformed_lymphocytes	6718	10	0.433066871063978	1	ENSG00000186665:ENSG00000161791:ENSG00000140307:ENSG00000139636:ENSG00000258839:ENSG00000167550:ENSG00000123352:ENSG00000198369:ENSG00000135451:ENSG00000167553
DEG.twoside	Cervix_Ectocervix	194	1	0.232942138012548	1	ENSG00000143995
DEG.twoside	Cervix_Endocervix	1802	3	0.448381774050893	1	ENSG00000120071:ENSG00000139636:ENSG00000143995
DEG.twoside	Colon_Sigmoid	3053	4	0.611181662731063	1	ENSG00000078018:ENSG00000143995:ENSG00000167550:ENSG00000108379
DEG.twoside	Colon_Transverse	2936	6	0.202795993274894	1	ENSG00000178401:ENSG00000161791:ENSG00000078018:ENSG00000186868:ENSG00000143995:ENSG00000135451
DEG.twoside	Esophagus_Gastroesophageal_Junction	2644	7	0.0610880385360217	1	ENSG00000139549:ENSG00000078018:ENSG00000186868:ENSG00000143995:ENSG00000073969:ENSG00000167550:ENSG00000108379
DEG.twoside	Esophagus_Mucosa	5372	7	0.61976857971805	1	ENSG00000161791:ENSG00000078018:ENSG00000258839:ENSG00000167550:ENSG00000123352:ENSG00000135451:ENSG00000167553
DEG.twoside	Esophagus_Muscularis	2850	6	0.184346879800738	1	ENSG00000139549:ENSG00000186868:ENSG00000143995:ENSG00000073969:ENSG00000167550:ENSG00000108379
DEG.twoside	Fallopian_Tube	478	1	0.481813925219841	1	ENSG00000143995
DEG.twoside	Heart_Atrial_Appendage	8542	12	0.510906590132452	1	ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000123352:ENSG00000198369:ENSG00000167553
DEG.twoside	Heart_Left_Ventricle	9472	15	0.277940996360432	1	ENSG00000186665:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167553
DEG.twoside	Kidney_Cortex	6419	7	0.810532753532015	1	ENSG00000178401:ENSG00000120071:ENSG00000167548:ENSG00000078018:ENSG00000073969:ENSG00000123352:ENSG00000108379
DEG.twoside	Kidney_Medulla	94	0	1	1	
DEG.twoside	Liver	8923	18	0.0268840255519486	1	ENSG00000178401:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167552:ENSG00000123416:ENSG00000167553:ENSG00000108379
DEG.twoside	Lung	4484	6	0.589000671113559	1	ENSG00000139549:ENSG00000161791:ENSG00000186868:ENSG00000143995:ENSG00000198369:ENSG00000108379
DEG.twoside	Minor_Salivary_Gland	3428	4	0.705622090443979	1	ENSG00000161791:ENSG00000167550:ENSG00000123352:ENSG00000167553
DEG.twoside	Muscle_Skeletal	7468	13	0.185587662799399	1	ENSG00000186665:ENSG00000161791:ENSG00000120071:ENSG00000139636:ENSG00000238083:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167552:ENSG00000167553
DEG.twoside	Nerve_Tibial	5775	9	0.383414664405307	1	ENSG00000139549:ENSG00000161791:ENSG00000167548:ENSG00000139636:ENSG00000186868:ENSG00000143995:ENSG00000167550:ENSG00000198369:ENSG00000108379
DEG.twoside	Ovary	6080	11	0.182117700260051	1	ENSG00000161791:ENSG00000120071:ENSG00000139636:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000167550:ENSG00000135451:ENSG00000108379
DEG.twoside	Pancreas	9800	17	0.128241833090984	1	ENSG00000186665:ENSG00000178401:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000167548:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000258839:ENSG00000073969:ENSG00000181929:ENSG00000123352:ENSG00000198369:ENSG00000141002:ENSG00000167552:ENSG00000167553
DEG.twoside	Pituitary	5896	13	0.0384030024676703	1	ENSG00000120088:ENSG00000161791:ENSG00000139636:ENSG00000238083:ENSG00000078018:ENSG00000186868:ENSG00000258839:ENSG00000143995:ENSG00000073969:ENSG00000167550:ENSG00000123352:ENSG00000167553:ENSG00000144406
DEG.twoside	Prostate	3302	5	0.473451878022646	1	ENSG00000078018:ENSG00000258839:ENSG00000143995:ENSG00000167550:ENSG00000108379
DEG.twoside	Skin_Not_Sun_Exposed_Suprapubic	4928	6	0.688094324094781	1	ENSG00000120088:ENSG00000161791:ENSG00000186868:ENSG00000123352:ENSG00000167553:ENSG00000108379
DEG.twoside	Skin_Sun_Exposed_Lower_leg	4778	4	0.913803208206927	1	ENSG00000161791:ENSG00000120071:ENSG00000167553:ENSG00000108379
DEG.twoside	Small_Intestine_Terminal_Ileum	3719	4	0.767489398208001	1	ENSG00000178401:ENSG00000078018:ENSG00000186868:ENSG00000135451
DEG.twoside	Spleen	5507	5	0.899441966708568	1	ENSG00000139636:ENSG00000167550:ENSG00000198369:ENSG00000135451:ENSG00000108379
DEG.twoside	Stomach	3459	5	0.516922913673183	1	ENSG00000178401:ENSG00000161791:ENSG00000078018:ENSG00000186868:ENSG00000258839
DEG.twoside	Testis	11357	18	0.234048710943187	1	ENSG00000139549:ENSG00000161791:ENSG00000140307:ENSG00000120071:ENSG00000139636:ENSG00000176681:ENSG00000238083:ENSG00000078018:ENSG00000258839:ENSG00000143995:ENSG00000167550:ENSG00000123352:ENSG00000185294:ENSG00000198369:ENSG00000135451:ENSG00000167553:ENSG00000144406:ENSG00000108379
