ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000187741	FANCA	-0.27710756617803	-0.251856393150954	-0.314723953785927	0.802445090332248	-0.701985517971767	-0.240321520277796	-0.187368420182378	-0.245080475181684	-0.0514146933852257	-0.0278284276712178	-0.259541520385547	-0.791093228246546	-0.496455211452244	-0.0447195919837602	0.637864728320959	-1.04823552550863	-0.32608634698397	-0.157996222710664	-0.63697653946111	-0.0104079394679679	-0.0851356182250106	0.000448186041833257	0.753818532596157	0.994354971114282	1.23391207540474	-0.111731751765642	3.37936133358421	0.0442274766995532	-0.263532557904228	0.373315495564197
ENSG00000204991	SPIRE2	-0.463451918974374	-0.225823387302034	0.750403455489907	-1.47253537292447	-1.38164575208235	1.51874805612808	-0.0470152474117485	0.000494928309226407	0.746054222467158	-0.258262360854117	0.881645763327	-1.30881118055146	-0.149156259177163	0.150180638227438	0.286894579650625	-1.65633132686309	-0.814979278763157	0.075790093094422	-0.783595082966059	2.97005170706133	0.932835514381506	0.0934617275790927	-0.264531254466569	1.25113683025247	-0.61050945364837	0.696442960681314	1.58128112793793	1.68700828900379	-0.131315425463734	0.179739800901812
ENSG00000141002	TCF25	0.19851536364954	0.206459462040008	0.241387510060321	-0.163661501316297	0.25322822149637	-0.269179675894134	0.224770199340052	0.235272267544458	0.196553360273022	0.154828805484975	0.257954713370608	-0.859209318611488	-0.449003421948662	-0.784108851059112	0.255127139255524	-0.599342753526991	0.257874280777015	0.25683311072128	-0.682026344793127	0.256647497347522	0.243234721440389	0.182870109308388	0.23903330639773	0.190589502721295	0.252294513314632	0.0733081220282181	0.255125570685073	0.256523260720437	0.257690335165001	0.233256062224388
ENSG00000258839	MC1R	-0.13725198881488	-0.277412461981901	0.544857449104739	-1.05857101252736	-0.0519033785573695	-0.2632126509293	-0.00368338385193866	0.838433969515343	0.214425333451792	-0.0674907522823191	1.30471514308447	-0.913391462496499	0.0795758074041538	-1.373635363996	0.35292779553841	-1.67416890640263	0.482685833686158	1.26228418391612	-0.996032505138948	2.44147898553302	1.07994904623973	0.419000545238382	0.117744430026098	0.504977431064956	0.27117735132632	-0.298096670934109	2.95281954535991	2.12032459421931	0.714658670095328	0.433747724641655
ENSG00000140995	DEF8	-0.0773266634977233	-0.202647683161877	0.305050785756161	0.0205076854136939	0.0789066103779671	0.223614691685136	-0.0138434783702774	0.6098718503296	-0.0118029434697011	0.152092370253339	0.721798137767952	-1.07013895550076	-0.309271179426792	-1.24868601355434	0.425140959997722	-1.31765207035819	0.579949289575142	0.770550510910719	-0.73987266516066	0.677571286514744	0.434374227390832	-0.11730665147187	0.195754400421991	-0.145235161065872	0.586327532738633	-0.149957615924794	-0.710153277781409	0.649858396447348	0.693437446456707	0.191521687313374
ENSG00000186868	MAPT	-0.0628376519257184	-1.5183244623149	0.36544574535674	-2.53570098850799	-1.36378253544049	2.74720552086285	0.864069804609044	-0.708493383288695	0.192876242803524	-0.104420578460802	-1.19061295928765	-0.590165515084958	0.239095537332979	-2.36655320771827	-1.52207983261689	2.74322823937493	-0.874621089171296	-1.6452405529398	-1.84636936940239	2.64250638868308	0.334277284661878	-0.169773505725953	-0.305180855553596	-1.12886899424016	-2.0111092560363	-1.368317356067	0.592900185214637	-1.31524021275869	-1.09079899612167	-0.740641382781328
ENSG00000256762	STH	-0.0944412194284232	-0.13298454805061	-0.0997667911474186	-0.143143939770232	-0.128620390503538	0.408597730950239	0.0609258194331898	-0.0820461746707976	-0.103536005120774	-0.0812955783237804	-0.149355065483663	-0.10325355599683	-0.116670484484963	-0.143567251044516	-0.129639701778992	0.18542836655647	-0.0998088531688462	-0.128208738443923	-0.13859889314718	0.230745750451217	-0.0665841562755393	-0.0503740780985974	-0.0697967711452737	-0.126267763012172	-0.137164721742105	-0.129288123062947	0.102352957876067	-0.128337055479843	-0.10206682651884	-0.0878146868007559
ENSG00000120071	KANSL1	0.176153658875504	-0.281790433338368	0.490785714840281	-0.477567976212885	0.433934985546954	-0.683790018395087	0.348253635932542	0.963884671716205	0.150235642687336	0.289321811938937	0.693132260046277	-1.29955044481385	-0.899840083377149	-1.28410440360284	0.397172041834692	-0.609290235620592	0.712604644299098	0.943723998793005	-0.695663504442718	0.211533973899582	0.347164979018888	0.0336818779613339	0.489676435327754	0.288626888466359	0.377542562896781	-0.225460362982631	0.843267805987344	0.773356991815937	1.00885459602616	0.736785352179903
ENSG00000228696	ARL17B	0.0425538743640643	-0.168636502710652	0.227668812844639	-0.315111409672811	0.158726323389515	-0.070068811532131	0.104261003770881	0.595185788587197	0.0727658936066961	0.0263190780257459	0.593328481630141	-0.387989009349718	-0.266197370223069	-0.41768639347059	0.0557971433514498	-0.207200338594211	0.378603728059575	0.499293143771998	-0.36363522654602	0.209662512132597	0.267415767378961	-0.0374972063040226	0.0310256867890469	0.057073051303559	0.196423656027181	-0.144197679658284	-0.0118111330176502	0.284475322736593	0.53626226290792	0.23564958298247
ENSG00000176681	LRRC37A	-0.0567903220920643	-0.217885237509389	0.0686782475098718	-0.186586757080395	-0.00928406592453664	-0.0775604580662817	0.017963566207106	0.307847904181938	-0.0166551462257564	-0.0334880974278233	0.243141270276858	-0.431403411260529	-0.231449941711391	-0.396131758093401	0.15835654620782	-0.283068466194375	0.230214270565483	0.158566415066568	-0.369435767517778	0.420744448630682	0.308771298230217	-0.00710444446717961	0.0729310839162028	0.0240143437926059	0.213361968400782	-0.169664059568959	1.47700873530631	0.306539467088635	0.281795642645231	0.208058757865066
ENSG00000073969	NSF	-0.177191572165951	0.104741720855492	0.0231032568858431	-0.990426004515341	-0.132817865510333	0.954130887064109	-0.14246638377861	0.0677849986600782	-0.0744051023887071	-0.175937500700095	-0.208465420020858	-1.52374359252102	-0.89559452014034	-1.19990243914494	-0.0779839353164741	-0.098474009390054	0.0412677017608121	-0.750679914779357	-0.670599626974287	1.31830771255196	0.00313900339426153	0.098564672410408	0.366360466526148	0.0565276625017323	0.127203904358967	-0.316353308301574	0.608169986074414	0.0874136037210832	-0.103437643574266	0.0958740398087732
ENSG00000108379	WNT3	-0.319270743981265	-0.968875787720117	-0.766210744224009	-1.39395077388834	-0.85823168279824	0.567258550833827	0.0393780745164869	-0.138713981921244	-0.61823306465363	-0.225386168783657	-0.480542070429268	-0.831907823143063	-0.299480227661042	1.41491390454647	-0.138781401287782	-1.36402122443671	-0.515664618550604	-0.585206887713211	-0.931862518805871	0.438180259069289	0.171913213610695	-0.113688187914837	2.28540864781773	0.572669577130663	-0.490574302306892	-0.853309225514359	1.78975974392057	0.301229071752991	-0.499991243597648	-0.120628303445347
