GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000185519	1	16384264	16400127	67	8	19644	1.9759	0.024083	FAM131C
ENSG00000142627	1	16450832	16482582	52	11	19644	0.75561	0.22494	EPHA2
ENSG00000142632	1	16524349	16539104	51	5	19644	1.1262	0.13003	ARHGEF19
ENSG00000204377	1	16555368	16556038	3	1	19644	-0.9633	0.8323	C1orf134
ENSG00000132881	1	16558195	16563657	13	5	19644	0.086103	0.46569	RSG1
ENSG00000037637	1	16573334	16678949	222	13	19644	-0.60243	0.72656	FBXO42
ENSG00000055070	1	16679070	16724640	98	11	19644	0.013864	0.49447	SZRD1
ENSG00000187144	1	16713612	16763919	127	19	19644	0.37883	0.35241	SPATA21
ENSG00000157191	1	16767167	16786573	38	8	19644	0.17346	0.43115	NECAP2
ENSG00000268674	1	16865561	16866070	1	1	19644	0.54295	0.29358	FAM231B
ENSG00000058453	1	17066768	17299474	162	10	19644	0.4199	0.33728	CROCC
ENSG00000117122	1	17300997	17307330	17	4	19644	1.2176	0.11169	MFAP2
ENSG00000159363	1	17312453	17338423	55	11	19644	0.31013	0.37823	ATP13A2
ENSG00000117118	1	17345217	17380665	116	11	19644	1.2903	0.098477	SDHB
ENSG00000117115	1	17393256	17445948	251	15	19644	1.2677	0.10246	PADI2
ENSG00000142623	1	17531621	17572500	132	31	19644	0.039453	0.48426	PADI1
ENSG00000142619	1	17575593	17610728	163	23	19644	0.68372	0.24708	PADI3
ENSG00000159339	1	17634690	17690499	290	24	19644	-0.17718	0.57032	PADI4
ENSG00000269468	1	17655507	17676070	148	12	19644	-0.33294	0.63041	AC004824.2
ENSG00000179051	1	17733256	17766220	70	10	19644	-0.8377	0.7989	RCC2
ENSG00000074964	1	17866330	18024369	350	36	19644	1.0699	0.14234	ARHGEF10L
ENSG00000117148	1	18081808	18153558	164	18	19644	0.18507	0.42659	ACTL8
ENSG00000117154	1	18434240	18704977	907	125	19644	1.0031	0.1579	IGSF21
ENSG00000179023	1	18807424	18812478	25	5	19644	0.71993	0.23578	KLHDC7A
ENSG00000009709	1	18957500	19075360	321	57	19644	1.8925	0.029209	PAX7
ENSG00000179002	1	19166093	19186176	80	13	19644	-0.98803	0.83843	TAS1R2
ENSG00000255275	1	19175767	19247615	276	36	19644	-0.48762	0.68709	RP13-279N23.2
ENSG00000159423	1	19197926	19229275	122	17	19644	-0.83327	0.79765	ALDH4A1
ENSG00000169991	1	19230775	19283180	145	24	19644	-0.35726	0.63955	IFFO2
ENSG00000127481	1	19401000	19536770	263	22	19644	1.1735	0.1203	UBR4
ENSG00000127463	1	19542158	19578046	105	12	19644	0.401	0.34421	EMC1
ENSG00000053372	1	19578033	19586622	53	8	19644	0.64585	0.25919	MRTO4
ENSG00000162482	1	19609052	19615744	28	5	19644	1.2555	0.10464	AKR7A3
ENSG00000053371	1	19630459	19638640	20	7	19644	0.92435	0.17765	AKR7A2
ENSG00000040487	1	19638820	19655794	81	11	19644	1.5127	0.065173	PQLC2
ENSG00000077549	1	19665267	19812066	505	27	19644	0.26944	0.39379	CAPZB
ENSG00000270136	1	19923473	19984549	167	27	19644	1.1363	0.12791	MINOS1-NBL1
ENSG00000173436	1	19923477	19956314	73	12	19644	0.78667	0.21574	MINOS1
ENSG00000158747	1	19967048	19984945	57	17	19644	0.87326	0.19126	NBL1
ENSG00000158748	1	19991780	20006055	40	7	19644	-1.8913	0.97071	HTR6
ENSG00000162542	1	20008706	20126438	364	49	19644	-1.0647	0.8565	TMCO4
ENSG00000178828	1	20140523	20141771	5	3	19644	-0.24555	0.59698	RNF186
ENSG00000169914	1	20209006	20239438	77	14	19644	0.037253	0.48514	OTUD3
ENSG00000188784	1	20246502	20250110	17	5	19644	-0.66157	0.74588	PLA2G2E
ENSG00000188257	1	20301925	20306932	12	5	19644	1.0684	0.14267	PLA2G2A
ENSG00000127472	1	20354672	20417683	201	22	19644	-0.63933	0.73869	PLA2G5
ENSG00000117215	1	20438432	20446050	18	8	19644	1.7438	0.040594	PLA2G2D
ENSG00000158786	1	20465819	20476879	11	5	19644	0.34458	0.36521	PLA2G2F
ENSG00000187980	1	20487746	20503917	52	10	19644	0.40928	0.34117	PLA2G2C
ENSG00000162543	1	20512578	20522541	8	3	19644	-0.52149	0.69899	UBXN10
ENSG00000158816	1	20617412	20681387	243	29	19644	-1.2046	0.88583	VWA5B1
ENSG00000162545	1	20808884	20812713	4	2	19644	-0.77742	0.78155	CAMK2N1
ENSG00000090432	1	20825943	20834654	25	8	19644	0.003065	0.49878	MUL1
ENSG00000183114	1	20878932	20881512	3	1	19644	0.92328	0.17793	FAM43B
ENSG00000158825	1	20915441	20945401	120	17	19644	-1.7264	0.95786	CDA
ENSG00000158828	1	20959948	20978004	69	9	19644	-1.5512	0.93957	PINK1
ENSG00000244038	1	20978270	20988000	30	6	19644	-2.2097	0.98644	DDOST
ENSG00000117245	1	20990507	21044510	193	39	19644	-0.86847	0.80743	KIF17
ENSG00000189410	1	21046225	21059330	35	9	19644	-0.49579	0.68998	SH2D5
ENSG00000127483	1	21069154	21113816	98	15	19644	0.21193	0.41608	HP1BP3
ENSG00000075151	1	21132963	21503377	730	27	19644	-0.10364	0.54127	EIF4G3
ENSG00000117298	1	21543740	21671997	335	41	19644	0.17622	0.43006	ECE1
ENSG00000142794	1	21766621	21811498	158	12	19644	-1.0677	0.85716	NBPF3
ENSG00000162551	1	21835858	21904905	302	34	19644	0.14069	0.44406	ALPL
ENSG00000076864	1	21922708	21995801	263	49	19644	-0.70232	0.75876	RAP1GAP
ENSG00000090686	1	22004791	22110099	342	35	19644	1.0062	0.15716	USP48
ENSG00000187942	1	22138758	22151714	40	16	19644	0.49576	0.31003	LDLRAD2
ENSG00000142798	1	22148738	22263790	342	37	19644	-0.029815	0.51189	HSPG2
ENSG00000219073	1	22303514	22325135	146	13	19644	0.0043239	0.49828	CELA3B
ENSG00000142789	1	22328149	22339032	27	7	19644	0.92098	0.17853	CELA3A
ENSG00000070831	1	22379120	22419437	97	13	19644	-0.55731	0.71134	CDC42
ENSG00000162552	1	22443798	22470462	88	15	19644	-0.57216	0.71639	WNT4
ENSG00000184677	1	22778344	22857650	133	15	19644	1.3287	0.091971	ZBTB40
ENSG00000070886	1	22890057	22930087	162	23	19644	1.9748	0.024146	EPHA8
ENSG00000173372	1	22962999	22966101	6	3	19644	1.1172	0.13196	C1QA
ENSG00000159189	1	22970123	22974603	21	4	19644	-1.4598	0.92783	C1QC
ENSG00000173369	1	22979255	22988031	26	5	19644	-0.070929	0.52827	C1QB
ENSG00000133216	1	23037332	23241818	361	51	19644	-1.7989	0.96398	EPHB2
ENSG00000215906	1	23279536	23291831	38	9	19644	-0.31389	0.6232	LACTBL1
ENSG00000227868	1	23337327	23342343	9	3	19644	-0.12664	0.55039	C1orf234
ENSG00000004487	1	23345941	23410182	75	9	19644	-0.048852	0.51948	KDM1A
ENSG00000169641	1	23410516	23504301	165	18	19644	0.001161	0.49954	LUZP1
ENSG00000179546	1	23516993	23521222	9	2	19644	1.2417	0.10718	HTR1D
ENSG00000125944	1	23630264	23670829	36	6	19644	0.73724	0.23049	HNRNPR
ENSG00000125945	1	23685941	23695935	27	5	19644	0.53529	0.29622	ZNF436
ENSG00000249087	1	23695490	23698332	3	2	19644	0.85802	0.19544	C1orf213
ENSG00000204219	1	23707554	23751233	118	17	19644	1.3801	0.083779	TCEA3
ENSG00000088280	1	23755056	23811061	119	13	19644	-0.020888	0.50833	ASAP3
ENSG00000007968	1	23832922	23857712	47	7	19644	0.26204	0.39665	E2F2
ENSG00000117318	1	23884409	23886285	5	2	19644	0.54044	0.29445	ID3
ENSG00000197880	1	23907985	23967058	98	20	19644	-0.36765	0.64343	MDS2
ENSG00000142676	1	24018269	24022915	5	2	19644	0.893	0.18593	RPL11
ENSG00000011007	1	24069645	24088549	15	7	19644	0.81832	0.20659	TCEB3
ENSG00000057757	1	24104895	24114722	6	3	19644	0.45574	0.32429	PITHD1
ENSG00000011009	1	24117460	24122029	3	1	19644	1.0845	0.13906	LYPLA2
ENSG00000117308	1	24122089	24127271	1	1	19644	-1.9287	0.97312	GALE
ENSG00000117305	1	24128375	24165110	45	4	19644	0.79238	0.21407	HMGCL
ENSG00000179163	1	24171567	24194784	46	5	19644	1.0792	0.14025	FUCA1
ENSG00000188822	1	24197016	24285549	206	12	19644	0.13361	0.44686	CNR2
ENSG00000189266	1	24285599	24289952	4	1	19644	0.24768	0.40219	PNRC2
ENSG00000188529	1	24291294	24307417	5	1	19644	0.23605	0.4067	SRSF10
ENSG00000142661	1	24382525	24438665	170	18	19644	-0.58216	0.71977	MYOM3
ENSG00000142677	1	24446261	24469611	59	11	19644	-0.3321	0.63009	IL22RA1
ENSG00000185436	1	24480647	24514449	113	15	19644	0.35006	0.36315	IFNLR1
ENSG00000158055	1	24645812	24690972	90	17	19644	0.96845	0.16641	GRHL3
ENSG00000001460	1	24683489	24743424	154	15	19644	0.81418	0.20777	STPG1
ENSG00000001461	1	24742284	24799466	159	14	19644	-0.14822	0.55892	NIPAL3
ENSG00000117602	1	24829387	24867530	118	15	19644	-1.2733	0.89854	RCAN3
ENSG00000184454	1	24882602	24935819	234	29	19644	-0.70812	0.76056	NCMAP
ENSG00000133226	1	24958207	24999758	44	7	19644	-0.37158	0.6449	SRRM1
ENSG00000169504	1	25071848	25170815	98	10	19644	-1.7403	0.9591	CLIC4
ENSG00000020633	1	25226002	25291612	112	21	19644	-0.24861	0.59817	RUNX3
ENSG00000117614	1	25549170	25558993	5	3	19644	0.52881	0.29847	SYF2
ENSG00000117616	1	25568728	25664704	28	11	19644	0.13326	0.447	C1orf63
ENSG00000187010	1	25598884	25656936	6	4	19644	0.87119	0.19183	RHD
ENSG00000183726	1	25664408	25688852	23	5	19644	-0.047207	0.51883	TMEM50A
ENSG00000188672	1	25688740	25756683	86	4	19644	0.12597	0.44988	RHCE
ENSG00000204178	1	25757388	25826700	91	3	19644	0.14344	0.44297	TMEM57
ENSG00000157978	1	25870071	25895377	68	9	19644	-1.2965	0.9026	LDLRAP1
ENSG00000117643	1	25943959	26112698	249	25	19644	-0.60888	0.7287	MAN1C1
ENSG00000162430	1	26126667	26144713	44	4	19644	-1.2532	0.89493	SEPN1
ENSG00000255054	1	26137961	26150235	33	4	19644	-1.247	0.8938	RP1-317E23.6
ENSG00000117640	1	26145131	26159432	33	3	19644	-1.2067	0.88622	MTFR1L
ENSG00000223474	1	26145212	26147288	7	3	19644	-0.74803	0.77278	AL020996.1
ENSG00000127423	1	26158414	26185903	64	3	19644	-1.2218	0.88912	AUNIP
ENSG00000182749	1	26187701	26197744	7	2	19644	0.73906	0.22993	PAQR7
ENSG00000117632	1	26210672	26233482	30	6	19644	0.3761	0.35342	STMN1
