ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000100592	DAAM1	4.17998227576243	3.01599810637202	4.19136572128497	1.44649595875721	4.74926073479492	3.17046943200857	4.08137686488373	4.59622682679962	4.19803102190346	4.92498279140569	4.27550252990855	3.71834116707478	2.4859815196662	2.76307255561234	4.54893761127969	1.81442761878911	4.20841237323901	4.06938688397115	2.32570653701889	3.58582855841842	4.0224679540893	3.90424090776531	4.7901700805686	3.62508610921683	3.86575560247796	3.22412413698428	3.71444719630557	3.88096702089814	4.64015789535263	4.9591244673033
ENSG00000172575	RASGRP1	1.19049773788553	0.460207369943465	0.820086643362823	2.75949167636304	0.686952712706395	2.81417251882964	1.10341475662638	0.941755050329936	0.734613994461912	1.38287309417641	1.39463328256049	0.496227990557416	1.75014003939744	0.429128238649992	2.43011602856786	0.221840053171072	0.7594486514544	0.528019032629811	0.740983108052211	1.01510105038495	0.829759724923079	1.17872340925628	2.7051365013542	1.90191357709893	2.89151366332153	0.822229257396764	1.84733465294868	1.06593059989881	0.68721985948954	1.93598704854724
ENSG00000137801	THBS1	5.60589664476646	5.13101053349854	5.57115756279255	3.6013366319497	5.59431402006465	1.33700792353498	5.64834212085325	5.41142688952544	5.55030640672782	5.15048740852366	5.48438089289008	4.62612994082413	4.99192622610669	4.03575808677321	5.6707539830578	2.98961896070453	5.6724253419715	5.60619735551521	4.12311082608452	4.80481862854434	5.39418313261338	5.51890427113038	5.25891093971292	5.32868116313855	5.40615071098178	5.05066000147303	2.40056095317708	5.14412829119856	5.63723553829241	5.0259366987208
ENSG00000167523	SPATA33	1.65665692170233	1.43723733323485	1.90114711206727	1.01007198943146	1.80663335532892	1.93881616714387	1.85619941392964	2.30618757855378	1.88944304690889	1.85182182951639	2.50234295942047	0.937377890077275	2.16536919708336	1.24626532727068	2.24713866876773	0.686415043650416	2.27529631075465	1.83478096406846	1.13656072386269	2.76043389564927	2.24991523909766	1.70664006595922	1.84044850947118	2.33659986939195	2.02644805495409	1.72458863590311	5.41665394511189	2.72017468641091	2.37649692016441	2.06052034308009
ENSG00000260259	RP11-368I7.4	0.672118557398405	0.345743148486231	0.634372878111016	0.268185749551578	0.401695667200962	0.711391165295784	0.74350231095541	1.11849054929551	0.495429368172879	0.442951197691146	2.22765431878955	0.304884672154311	1.6321494100722	1.58729622872003	1.72336489317621	0.18124016348882	0.60484362268753	0.607703071563755	0.451339988600168	1.64092073192838	0.880220950520678	0.451114823504442	0.491764950636711	0.869577059016686	0.733276714380696	0.543183097397056	3.93943163587359	1.61497037993348	0.947586607917989	0.623638990841144
ENSG00000075399	VPS9D1	4.2206690317846	5.03968850647349	4.38219578161832	4.7585665070822	3.95373951138506	4.82868747252951	4.20814894881579	4.83156737088662	4.29306027652661	4.58632038863424	4.67139828750264	3.44704018965412	4.46808378852888	4.29738149152898	4.94809332717945	2.74231237190785	4.99763313521109	4.50524260213515	3.11094329621131	5.61780554315626	4.84411874737996	4.43467239299772	4.21731470415987	4.69535972946009	5.40567411493857	3.99843950956828	5.36673536861043	5.15231267548099	4.60383855129129	4.83718482148422
ENSG00000158805	ZNF276	4.15281350021273	4.08340797142482	4.38528561708976	4.43936829764751	3.97647161298401	3.74674395469185	4.30507143506154	4.91563316873717	4.16122516597009	4.26592081482973	4.93344236872056	2.80905666259496	3.58805787645529	3.32311162053059	4.71550280664576	3.00471350698908	5.17795057834547	5.07583480626772	3.15057168737672	4.80982266551525	4.73498507045267	4.13680647094893	4.45551100615628	4.79686894500626	5.35196192169293	3.89446276611866	4.55499127796198	4.91004309163358	4.79263630012109	4.85931856245881
ENSG00000187741	FANCA	1.03843825590966	1.06368942893673	1.00082186830176	2.11799091241993	0.613560304115919	1.07522430180989	1.12817740190531	1.070465346906	1.26413112870246	1.28771739441647	1.05600430170214	0.52445259384114	0.819090610635442	1.27082623010393	1.95341055040864	0.267310296579056	0.989459475103716	1.15754959937702	0.678569282626576	1.30513788261972	1.23041020386267	1.31599400812952	2.06936435468384	2.30990079320197	2.54945789749242	1.20381407032204	4.69490715567189	1.35977329878724	1.05201326418346	1.68886131765188
ENSG00000204991	SPIRE2	1.39677471624895	1.6344032479213	2.61063009071324	0.387691262298862	0.478580883140983	3.37897469135141	1.81321138781158	1.86072156353256	2.60628085769049	1.60196427436921	2.74187239855033	0.551415454671871	1.71107037604617	2.01040727345077	2.14712121487395	0.203895308360237	1.04524735646017	1.93601672831775	1.07663155225727	4.83027834228466	2.79306214960483	1.95368836280242	1.59569538075676	3.1113634654758	1.24971718157496	2.55666959590464	3.44150776316126	3.54723492422712	1.72891120975959	2.03996643612514
ENSG00000141002	TCF25	5.61298599225043	5.6209300906409	5.65585813866121	5.25080912728459	5.66769885009726	5.14529095270675	5.63924082794094	5.64974289614535	5.61102398887391	5.56929943408586	5.6724253419715	4.5552613099894	4.96546720665223	4.63036177754178	5.66959776785641	4.8151278750739	5.6723449093779	5.67130373932217	4.73244428380776	5.67111812594841	5.65770535004128	5.59734073790928	5.65350393499862	5.60506013132218	5.66676514191552	5.48777875062911	5.66959619928596	5.67099388932132	5.67216096376589	5.64772669082528
ENSG00000258839	MC1R	2.46167213310029	2.32151165993327	3.14378157101991	1.5403531093878	2.5470207433578	2.33571147098587	2.59524073806323	3.43735809143051	2.81334945536696	2.53143336963285	3.90363926499964	1.68553265941867	2.67849992931932	1.22528875791916	2.95185191745358	0.924755215512538	3.08160995560132	3.86120830583129	1.60289161677622	5.04040310744819	3.6788731681549	3.01792466715355	2.71666855194126	3.10390155298012	2.87010147324149	2.30082745098106	5.55174366727507	4.71924871613447	3.31358279201049	3.03267184655682
ENSG00000140995	DEF8	4.61620123400879	4.49088021434463	4.99857868326267	4.7140355829202	4.77243450788448	4.91714258919164	4.67968441913623	5.30339974783611	4.68172495403681	4.84562026775985	5.41532603527446	3.62338894200575	4.38425671807972	3.44484188395217	5.11866885750423	3.37587582714831	5.27347718708165	5.46407840841723	3.95365523234585	5.37109918402125	5.12790212489734	4.57622124603464	4.8892822979285	4.54829273644064	5.27985543024514	4.54357028158172	3.9833746197251	5.34338629395386	5.38696534396322	4.88504958481988
ENSG00000177946	CENPBD1	2.73626781503716	2.94183785645516	3.01073279726389	2.05690879797429	2.47759214007631	2.69114174831337	2.91360176108172	2.58636250204196	2.75996334579438	2.78121433849453	2.77981559152201	1.94174682171586	2.36495328812797	2.16589129825115	2.55406084542773	2.29560609177105	3.15639904187558	2.98901876640695	2.09024225502428	3.62150223292177	2.93546032008404	3.10348266575724	3.33848682408225	2.70700017073434	3.08134233684268	2.71805772896833	3.82357590032454	3.10913418993691	2.94462252473066	2.63948969833202
ENSG00000003249	DBNDD1	1.11005673072321	2.5423109941935	1.26889471974134	1.14300569086739	1.72051852973985	4.46196803912317	1.94845558254972	1.57253541002603	1.66524169853319	2.92634333465691	1.72643986778489	1.08663856125942	2.89509208717776	1.59222481922647	2.18369245255491	3.86045312469491	1.50250240356441	2.05420681758354	2.85090155613823	3.08357677800767	2.18157065087771	3.5781630612871	1.80055815306445	1.34074086846867	1.11293494007661	2.42028033139753	1.44970554927115	2.76355709480635	1.21745214237183	2.64952814437532
ENSG00000141013	GAS8	3.08495284167605	3.50640298521102	3.52818543670852	0.969786967690833	3.43220113295453	3.30807470877439	3.49844282568077	3.92741345904934	3.25107267257848	3.47750538513944	4.16623836679325	2.75514776328564	3.61744127919548	2.03258007104728	3.60254240464183	2.71080582353964	3.85386447011769	4.31709255612561	2.89021443928573	4.87033573659629	3.86241894718273	3.71571066450371	2.94906877372903	2.66916943018563	2.59927286056875	3.2218190340689	4.59234781787197	4.74722290058763	3.88752237078297	3.60596610536696
ENSG00000221819	C16orf3	0.443524374306379	0.520792306469224	0.52282648220409	0.105149867143689	0.32999030483643	0.59606143591932	0.790408954254341	0.629318530537752	0.403523687903418	0.476498543175487	0.904094911230966	0.191002362151821	0.563349093935255	0.336516686957695	0.633163421869316	0.1819817942287	0.776766580721027	1.1698716214249	0.840688054606028	1.06214455105816	0.631967760315888	1.06505502567052	0.574843118990356	0.463936643138454	0.252817066530098	0.552942246872516	0.786455758765282	1.27111255284164	0.594018214521614	0.713939814507416
ENSG00000120088	CRHR1	0.29181157501569	0.0433414955251555	0.193994431055713	0.0252703689490933	0.0725248443304589	2.79795613495092	0.743593719047423	2.04160664401881	0.0975477134107374	0.18296671484086	1.35585504878617	0.0391693392653344	0.156839890477479	0.0184445654302001	0.061885812062057	0.104657628946434	0.51504871839089	0.372000545918912	0.0277374393644177	4.16135839201682	1.28023150775594	0.201624747126287	0.638113882737158	0.128709121948699	0.0274675836555157	0.0895377845716446	0.788536142070273	0.586358099813842	2.18955009235406	1.74233151635871
ENSG00000185294	SPPL2C	0.0150195831867426	0.0257290317533698	0.0134721396547223	0.0112086235759613	0.0180415639993943	0.563519114183448	0.111135575712436	0.0343138311727974	0.0200634285530102	0.0189020436892428	0.0588405525777198	0.00695724114905517	0.018241763918093	0.0169364748045013	0.0190345768214711	0.0173139888360088	0.0176536026876048	0.0221320571522503	0.0111817102674699	0.742608590083257	0.0556734903413859	0.0169354005046649	0.0213637331011471	0.0248101892255025	0.014479242670835	0.0169943665232568	5.38667063743135	0.0325700437018881	0.0330043418366452	0.0265826014032135
ENSG00000186868	MAPT	2.70793523297816	1.25244842258898	3.13621863026062	0.235071896395884	1.40699034946339	5.51797840576673	3.63484268951292	2.06227950161518	2.9636491277074	2.66635230644308	1.58015992561623	2.18060736981892	3.00986842223686	0.404219677185611	1.24869305228699	5.51400112427881	1.89615179573258	1.12553233196408	0.924403515501492	5.41327927358696	3.10505016956576	2.60099937917793	2.46559202935028	1.64190389066371	0.759663628867575	1.40245552883688	3.36367307011851	1.45553267214519	1.67997388878221	2.03013150212255
ENSG00000256762	STH	0.0549138460552402	0.0163705174330534	0.0495882743362447	0.00621112571343096	0.0207346749801257	0.557952796433903	0.210280884916853	0.0673088908128657	0.0458190603628893	0.0680594871598829	0	0.0461015094868331	0.0326845809986998	0.00578781443914712	0.019715363704671	0.334783432040134	0.0495462123148171	0.0211463270397399	0.010756172336483	0.38010081593488	0.082770909208124	0.0989809873850659	0.0795582943383897	0.0230873024714917	0.0121903437415584	0.0200669424207163	0.25170802335973	0.0210180100038204	0.0472882389648238	0.0615403786829074
ENSG00000120071	KANSL1	3.94632155844943	3.48837746623556	4.26095361441421	3.29259992336104	4.20410288512088	3.08637788117884	4.11842153550647	4.73405257129013	3.92040354226126	4.05948971151286	4.4633001596202	2.47061745476008	2.87032781619678	2.48606349597109	4.16733994140862	3.16087766395333	4.48277254387303	4.71389189836693	3.07450439513121	3.98170187347351	4.11733287859282	3.80384977753526	4.25984433490168	4.05879478804029	4.14771046247071	3.5447075365913	4.61343570556127	4.54352489138986	4.77902249560008	4.50695325175383
ENSG00000228696	ARL17B	0.706101610498769	0.494911233424053	0.891216548979344	0.348436326461894	0.822274059524219	0.593478924602574	0.767808739905586	1.2587335247219	0.736313629741401	0.689866814160451	1.25687621776485	0.275558726784987	0.397350365911636	0.245861342664115	0.719344879486155	0.456347397540494	1.04215146419428	1.1628408799067	0.299912509588685	0.873210248267302	0.930963503513666	0.626050529830682	0.694573422923752	0.720620787438264	0.859971392161886	0.519350056476421	0.651736603117055	0.948023058871298	1.19980999904262	0.899197319117175
ENSG00000176681	LRRC37A	0.650876386757861	0.489781471340536	0.776344956359797	0.52107995176953	0.698382642925388	0.630106250783643	0.725630275057031	1.01551461303186	0.691011562624169	0.674178611422102	0.950807979126783	0.276263297589396	0.476216767138534	0.311534950756524	0.866023255057744	0.42459824265555	0.937880979415407	0.866233123916493	0.338230941332147	1.12841115748061	1.01643800708014	0.700562264382745	0.780597792766128	0.731681052642531	0.921028677250706	0.538002649280966	2.18467544415624	1.01420617593856	0.989462351495156	0.915725466714991
ENSG00000238083	LRRC37A2	2.13637276111546	1.77526857940946	2.40719210854643	1.80645113625421	2.26213871832127	2.01758134625765	2.28925706737371	2.87218421741583	2.16847070854628	2.14413195638492	2.6395456209778	1.11721647079619	1.65579287931867	1.18943172101091	2.51651104612002	1.62786398624092	2.71613767226506	2.57457232842721	1.31231221026488	3.03163293535537	2.80511215800804	2.14643299498862	2.42248899344851	2.25268181563994	2.52424008100505	1.84155065072211	3.72569787898763	2.73935686383503	2.7374408327287	2.70122954776888
ENSG00000185829	ARL17A	0.824375856345726	0.685836632217249	1.05103348363687	0.595673064152479	1.10308069689088	0.57501290915965	1.01800265274432	1.32301283292625	0.906891439926106	0.954003542292216	1.29307199265281	0.407749570847172	0.559706496927844	0.319130988900694	1.07365564875211	0.540739886317935	1.32761262340659	1.38974694102963	0.498526486944464	1.29141832190913	1.1924640591169	0.986160818406242	0.987421943682692	0.974695374258715	0.946724226607088	0.808508517654228	0.856814134291282	1.3578525903081	1.3924431765884	1.26341702252122
ENSG00000073969	NSF	4.0312055585551	4.31313885157654	4.23150038760689	3.21797112620571	4.07557926521071	5.16252801778516	4.06593074694244	4.27618212938112	4.13399202833234	4.03245963002095	3.99993171070019	2.68465353820003	3.31280261058071	3.00849469157611	4.13041319540457	4.10992312133099	4.24966483248186	3.45771721594169	3.53779750374676	5.52670484327301	4.21153613411531	4.30696180313145	4.57475759724719	4.26492479322278	4.33560103508001	3.89204382241947	4.81656711679546	4.29581073444213	4.10495948714678	4.30427117052982
ENSG00000108379	WNT3	1.19674741589482	0.547142372155965	0.749807415652074	0.122067385987738	0.657786477077842	2.08327671070991	1.55539623439257	1.37730417795484	0.897785095222453	1.29063199109243	1.03547608944681	0.68411033673302	1.21653793221504	2.93093206442256	1.3772367585883	0.151996935439369	1.00035354132548	0.930811272162872	0.584155641070212	1.95419841894537	1.68793137348678	1.40232997196125	3.80142680769381	2.08868773700675	1.02544385756919	0.662708934361723	3.30577790379665	1.81724723162907	1.01602691627843	1.39538985643074
ENSG00000186665	C17orf58	3.66721673040897	2.99229923680782	3.47366967387787	1.01901102863148	2.70196584449267	3.05327006447065	3.80413803666516	4.45277273060358	2.82938645108398	3.0852317045514	3.34587998347194	2.38042882485372	2.41712734964565	2.48482984686132	2.65330047647225	1.61796555449188	3.01404921815108	2.81682128495384	2.10475917903252	2.89999529038002	3.14529863338819	2.70968441406569	2.80580191735897	2.87548236308102	2.56663711676359	2.64104977341049	2.88023418284999	3.35606485921312	4.0575411406689	3.9284947734902
ENSG00000186866	POFUT2	4.41512410496597	4.31078344923334	4.58856605009561	3.02413940933435	4.84563454329655	2.87434750152577	4.57362427347066	5.24151670456199	4.42903876780336	3.97304991229902	5.28408459079258	3.09630195016921	3.98769023010807	3.56956361545955	4.899172895851	2.45925734157772	5.18982407039695	5.44725423878696	3.50557431869482	5.4122663398609	4.93771985895001	4.30257268519933	4.19860573791697	4.49753359673723	4.63875366440197	4.06797580058612	4.977456264157	5.44188934624723	5.16067089107202	4.60331606121952
ENSG00000182871	COL18A1	5.66983843162139	5.62523928787671	5.6724253419715	3.84870999957262	5.6724253419715	3.64343115039196	5.67013530497168	5.6724253419715	5.41277097183223	5.51015881355162	5.6724253419715	5.19782762257066	5.65027320098166	5.67217517264382	5.66130501734676	3.8039816537461	5.6724253419715	5.6724253419715	5.28793772225038	5.66106104556365	5.65115191368585	5.16305685670357	5.38862045805763	5.51975640069546	5.63347128824855	4.9797774174342	5.26602080722573	5.67013521905759	5.6724253419715	5.6557875793044
