GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
2	rs12636275	3	 89521693	rs35124509	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	3p11.1	EPHA3	EPHA3			ENSG00000044524	NA	NA	rs35124509-?	rs35124509	0	35124509	missense_variant	0		1E-42	42		NA		NR [7428630] (imputed)	N
2	rs12636275	3	 89523038	rs12636275	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	3p11.1	NR	EPHA3			ENSG00000044524	NA	NA	rs12636275-?	rs12636275	0	12636275	intron_variant	0	NR	2E-10	9.69897000433602	(right inferior temporal)	NA		NR [9227495] (imputed)	N
2	rs12636275	3	 89523038	rs12636275	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Subcortical volume (MOSTest)	26,502 European ancestry individuals	NA	3p11.1	KCNK2	EPHA3			ENSG00000044524	NA	NA	rs12636275-?	rs12636275	0	12636275	intron_variant	0		3E-18	17.5228787452803		NA		NR [7428630] (imputed)	N
2	rs12636275	3	 89525505	rs2117137	2021-02-18	33287642	Said MA	2020-12-08	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/33287642	Associations of Observational and Genetically Determined Caffeine Intake With Coronary Artery Disease and Diabetes Mellitus.	Caffeine consumption from tea	395,866 European ancestry individuals	NA	3p11.1	EPHA3	EPHA3			ENSG00000044524	NA	NA	rs2117137-A	rs2117137	0	2117137	intron_variant	0	0.594554	3E-9	8.52287874528034		0.01349	[0.009-0.0179] unit decrease	Affymetrix [19400838] (imputed)	N
2	rs12636275	3	 89525505	rs2117137	2019-08-29	31046077	Zhong VW	2019-05-02	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31046077	A genome-wide association study of bitter and sweet beverage consumption.	Tea consumption	336,898 European ancestry individuals	39,924 European ancestry individuals	3p11.1	EPHA3	EPHA3			ENSG00000044524	NA	NA	rs2117137-G	rs2117137	0	2117137	intron_variant	0	0.4048	1E-9	9		0.0094	[0.0065-0.0123] unit increase	Affymetrix [~ 7740000] (imputed)	N
2	rs12636275	3	 89525505	rs2117137	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	3p11.1	NR	EPHA3			ENSG00000044524	NA	NA	rs2117137-?	rs2117137	0	2117137	intron_variant	0		1E-19	19		NA		NR [7428630] (imputed)	N
2	rs12636275	3	 89534377	rs7632427	2012-10-09	22863734	Ludwig KU	2012-08-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22863734	Genome-wide meta-analyses of nonsyndromic cleft lip with or without cleft palate identify six new risk loci.	Orofacial clefts	Up to 666 European ancestry trios, 399 European ancestry cases, 1,318 European ancestry controls	up to 795 East Asian ancestry trios	3p11.1	NR	EPHA3 - NA	ENSG00000044524			3093	NA	rs7632427-?	rs7632427	0	7632427	intergenic_variant	1	NR	4E-8	7.39794000867204	(Meta-All, NSCL/P)	NA		NR [497084]	N
2	rs12636275	3	 89534377	rs7632427	2012-10-09	22863734	Ludwig KU	2012-08-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22863734	Genome-wide meta-analyses of nonsyndromic cleft lip with or without cleft palate identify six new risk loci.	Orofacial clefts	Up to 666 European ancestry trios, 399 European ancestry cases, 1,318 European ancestry controls	up to 795 East Asian ancestry trios	3p11.1	EPHA3	EPHA3 - NA	ENSG00000044524			3093	NA	rs7632427-T	rs7632427	0	7632427	intergenic_variant	1	NR	4E-8	7.39794000867204	(Meta-All, NSCL/P)	1.37	[1.20-1.55]	NR [497084]	N
2	rs12636275	3	 89534377	rs7632427	2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	3p11.1	EPHA3	EPHA3 - NA	ENSG00000044524			3093	NA	rs7632427-T	rs7632427	0	7632427	intergenic_variant	1	0.61	1E-8	8		1.04	[1.03-1.06]	Affymetrix, Illumina [up to 12149979] (imputed)	N
2	rs12636275	3	 89534377	rs7632427	2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	3p11.1	EPHA3	EPHA3 - NA	ENSG00000044524			3093	NA	rs7632427-T	rs7632427	0	7632427	intergenic_variant	1	0.6	2E-9	8.69897000433602	(EA)	1.05	[1.03-1.06]	Affymetrix, Illumina [up to 12149979] (imputed)	N
2	rs12636275	3	 89587262	rs7652296	2018-09-12	29942086	Savage JE	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942086	Genome-wide association meta-analysis in 269,867 individuals identifies new genetic and functional links to intelligence.	Intelligence	269,867 European ancestry individuals	NA	3p11.1	NR	EPHA3 - MTCO2P6	ENSG00000044524	ENSG00000240951		55978	49774	rs7652296-A	rs7652296	0	7652296	intergenic_variant	1	NR	4E-9	8.39794000867204		5.906	z-score increase	Affymetrix, Illumina [9295118] (imputed)	N
2	rs12636275	3	 89724217	rs7613412	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	3p11.1	NR	MTCO1P6 - NA	ENSG00000240309			84970	NA	rs7613412-?	rs7613412	0	7613412	intergenic_variant	1	NR	9E-9	8.04575749056068	(left lingual)	NA		NR [9227495] (imputed)	N
3	rs13327531	3	104647183	rs4895120	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	3q13.11	NR					NA	NA	rs4895120-T	rs4895120	0	4895120	intergenic_variant	1	0.5094	1E-9	9	(Cuneus)	5.4976354	[3.73-7.27] unit decrease	Affymetrix, Illumina [NR]	N
3	rs13327531	3	104662433	rs13318870	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	3q13.11	NR					NA	NA	rs13318870-T	rs13318870	0	13318870	intergenic_variant	1	0.4902	1E-11	11	(Lingual)	11.987969	[8.53-15.44] unit increase	Affymetrix, Illumina [NR]	N
3	rs13327531	3	104666925	rs6782467	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (MOSTest)	26,502 European ancestry individuals	NA	3q13.11	COL11A1					NA	NA	rs6782467-?	rs6782467	0	6782467	regulatory_region_variant	1		2E-13	12.698970004336		NA		NR [7428630] (imputed)	N
3	rs13327531	3	104666970	rs6806605	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	3q13.11	NR					NA	NA	rs6806605-?	rs6806605	0	6806605	regulatory_region_variant	1		6E-20	19.2218487496164		NA		NR [7428630] (imputed)	N
3	rs13327531	3	104683753	rs9288795	2020-07-20	32198502	Shin J	2020-03-20	Cereb Cortex	www.ncbi.nlm.nih.gov/pubmed/32198502	Global and Regional Development of the Human Cerebral Cortex: Molecular Architecture and Occupational Aptitudes.	Cortical surface area (visual PC2)	23,784 European ancestry individuals	19,512 European ancestry individuals, 6,234 individuals	3q13.11	ALCAM					NA	NA	rs9288795-?	rs9288795	0	9288795	intergenic_variant	1	NR	2E-15	14.698970004336	(EA)	0.1044	[0.079-0.13] unit decrease	Affymetrix, Illumina [NR] (imputed)	N
3	rs13327531	3	104695956	rs9827968	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	3q13.11	NR					NA	NA	rs9827968-?	rs9827968	0	9827968	intergenic_variant	1	NR	6E-9	8.22184874961636	(left cuneus)	NA		NR [9227495] (imputed)	N
3	rs13327531	3	104713881	rs12495603	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical volume	22,824 European and African American ancestry individuals	NA	3q13.11	ALCAM					NA	NA	rs12495603-?	rs12495603	0	12495603	intergenic_variant	1		1E-9	9	(Precuneus)	NA		Affymetrix, Illumina [NR] (imputed)	N
3	rs13327531	3	104778430	rs34967119	2019-04-15	30696823	Jones SE	2019-01-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30696823	Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms.	Chronotype	449,734  European ancestry individuals	248,098 European ancestry individuals	3q13.11	ALCAM					NA	NA	rs34967119-A	rs34967119	0	34967119	regulatory_region_variant	1	0.4958	1E-8	8		1.0202013		Affymetrix [11880941] (imputed)	N
4	rs6458117	6	 39526867	rs1520	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	6p21.2	KIF6, DAAM2	KIF6			ENSG00000164627	NA	NA	rs1520-?	rs1520	0	1520	intron_variant	0		7E-16	15.1549019599857		NA		NR [7428630] (imputed)	N
4	rs6458117	6	 39529692	rs2092524	2020-01-21	31809533	Han X	2019-09-06	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31809533	Genome-wide association analysis of 95 549 individuals identifies novel loci and genes influencing optic disc morphology.	Optic disc size	67,040 British ancestry individuals	28,509 European ancestry individuals	6p21.2	KIF6	KIF6			ENSG00000164627	NA	NA	rs2092524-A	rs2092524	0	2092524	intron_variant	0	0.34	1E-13	13		0.01	unit increase	Affymetrix [8928767] (imputed)	N
4	rs6458117	6	 39550573	rs12116697 x rs4714264	2020-07-28	32450446	Wang H	2020-04-29	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/32450446	Genome-wide interaction analysis of pathological hallmarks in Alzheimer's disease.	Neurofibrillary tangles (SNP x SNP interaction)	1,316 individuals	NA	6p21.2	NR x NR	No mapped genes x KIF6				NA	NA	rs12116697-? x rs4714264-?	rs12116697 x rs4714264	0	NA	intergenic_variant x intron_variant	NA	NR	1E-7	7		NA		Affymetrix, Illumina [279409] (imputed)	N
4	rs6458117	6	 39566203	rs9367021	2020-03-03	31959993	Craig JE	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959993	Multitrait analysis of glaucoma identifies new risk loci and enables polygenic prediction of disease susceptibility and progression.	Vertical cup-disc ratio (adjusted for vertical disc diameter)	67,040 British ancestry individuals	NA	6p21.2	KIF6	KIF6			ENSG00000164627	NA	NA	rs9367021-G	rs9367021	0	9367021	intron_variant	0	0.59	2E-6	5.69897000433602		0.004	NR unit decrease	Affymetrix [at least 8002429] (imputed)	N
4	rs6458117	6	 39566203	rs9367021	2020-03-03	31959993	Craig JE	2020-01-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31959993	Multitrait analysis of glaucoma identifies new risk loci and enables polygenic prediction of disease susceptibility and progression.	Vertical cup-disc ratio (multi-trait analysis)	90,939 European ancestry individuals	NA	6p21.2	KIF6	KIF6			ENSG00000164627	NA	NA	rs9367021-G	rs9367021	0	9367021	intron_variant	0	0.59	8E-10	9.09691001300806		0.0054	NR unit decrease	Affymetrix, Illumina [8002429] (imputed)	N
5	rs7023465	9	101637477	rs911934	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	9q22.33	GALNT12	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		25114	15395	rs911934-G	rs911934	0	911934	intergenic_variant	1	0.7	2E-15	14.698970004336		NA		NR [9312144] (imputed)	N
5	rs7023465	9	101639827	rs7023465	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	9q22.33	GALNT12, COL15A1	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		27464	13045	rs7023465-?	rs7023465	0	7023465	intergenic_variant	1		5E-25	24.301029995664		NA		NR [7428630] (imputed)	N
5	rs7023465	9	101639827	rs7023465	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	9q22.33	MAGI1	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		27464	13045	rs7023465-?	rs7023465	0	7023465	intergenic_variant	1		6E-25	24.2218487496164		NA		NR [7428630] (imputed)	N
5	rs7023465	9	101645590	rs7851057	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	9q22.33	NR	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		33227	7282	rs7851057-?	rs7851057	0	7851057	regulatory_region_variant	1	NR	6E-10	9.22184874961636	(right isthmus cingulate)	NA		NR [9227495] (imputed)	N
5	rs7023465	9	101652106	rs1028655	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Lung function (FEV1/FVC)	approximately 370,000 European ancestry individuals	NA	9q22.33		GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		39743	766	rs1028655-?	rs1028655	0	1028655	regulatory_region_variant	1	NR	1E-13	13		NA		NR [~ 8900000] (imputed)	N
6	rs41298373	10	  7622009	rs41298373	2018-07-05	29875488	Sun BB	2018-06-06	Nature	www.ncbi.nlm.nih.gov/pubmed/29875488	Genomic atlas of the human plasma proteome.	Blood protein levels	3,301 European ancestry individuals	NA	10p14	NR	ITIH5			ENSG00000123243	NA	NA	rs41298373-A	rs41298373	0	41298373	missense_variant	0	0.1	1E-27	27	(Inter-alpha-trypsin inhibitor heavy chain H5, ITIH5.8233.2.3)	0.45	[0.37-0.53] unit decrease	Affymetrix [10572788] (imputed)	N
6	rs41298373	10	  7622009	rs41298373	2020-01-20	31887566	Carrion-Castillo A	2019-11-29	Cortex	www.ncbi.nlm.nih.gov/pubmed/31887566	Genetic effects on planum temporale asymmetry and their limited relevance to neurodevelopmental disorders, intelligence or educational attainment.	Left planum temporale grey matter volume	18,037 British ancestry individuals	NA	10p14	NR	ITIH5			ENSG00000123243	NA	NA	rs41298373-A	rs41298373	0	41298373	missense_variant	0	0.101	6E-10	9.22184874961636		6.1817	NR unit increase	Affymetrix [15120452] (imputed)	N
6	rs41298373	10	  7622009	rs41298373	2020-01-20	31887566	Carrion-Castillo A	2019-11-29	Cortex	www.ncbi.nlm.nih.gov/pubmed/31887566	Genetic effects on planum temporale asymmetry and their limited relevance to neurodevelopmental disorders, intelligence or educational attainment.	Planum temporale asymmetry index	18,049 British ancestry individuals	NA	10p14	ITIH5	ITIH5			ENSG00000123243	NA	NA	rs41298373-A	rs41298373	0	41298373	missense_variant	0	0.101	2E-15	14.698970004336		7.9478	NR unit increase	Affymetrix [15120452] (imputed)	N
6	rs41298373	10	  7622009	rs41298373	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	10p14	ITIH5	ITIH5			ENSG00000123243	NA	NA	rs41298373-?	rs41298373	0	41298373	missense_variant	0		7E-28	27.1549019599857		NA		NR [7428630] (imputed)	N
6	rs41298373	10	  7622009	rs41298373	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	10p14	FOXP1	ITIH5			ENSG00000123243	NA	NA	rs41298373-?	rs41298373	0	41298373	missense_variant	0		5E-30	29.301029995664		NA		NR [7428630] (imputed)	N
6	rs41298373	10	  7622009	rs41298373	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	10p14	ITIH5	ITIH5			ENSG00000123243	NA	NA	rs41298373-A	rs41298373	0	41298373	missense_variant	0	0.1	5E-38	37.301029995664		NA		NR [9312144] (imputed)	N
7	rs160459	14	 59064739	rs170239	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		33405	35946	rs170239-T	rs170239	0	170239	regulatory_region_variant	1	0.4381	3E-10	9.52287874528034	(Cuneus)	5.7099524	[3.94-7.48] unit decrease	Affymetrix, Illumina [NR]	N
7	rs160459	14	 59069053	rs221326	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		37719	31632	rs221326-T	rs221326	0	221326	intergenic_variant	1	0.4694	2E-13	12.698970004336	(Supramarginal)	17.53651	[12.86-22.21] unit increase	Affymetrix, Illumina [NR]	N
7	rs160459	14	 59069053	rs221326	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		37719	31632	rs221326-?	rs221326	0	221326	intergenic_variant	1		9E-22	21.0457574905607		NA		NR [7428630] (imputed)	N
