GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000049246	1	7794380	7955237	601	36	35986	1.1929	0.11645	PER3
ENSG00000049247	1	7853143	7963572	500	39	35986	0.99571	0.1597	UTS2
ENSG00000049249	1	7929907	8050926	339	29	35986	1.3214	0.09318	TNFRSF9
ENSG00000116288	1	7964351	8095565	245	23	35986	1.0187	0.15418	PARK7
ENSG00000116285	1	8014464	8136368	191	13	35986	0.52619	0.29938	ERRFI1
ENSG00000162426	1	8327886	8454227	325	32	35986	0.7654	0.22202	SLC45A1
ENSG00000142599	1	8362457	8927702	977	32	35986	0.84254	0.19974	RERE
ENSG00000074800	1	8871061	8989308	275	26	35986	0.32387	0.37302	ENO1
ENSG00000131686	1	8955926	9085151	466	80	35986	-1.0489	0.85289	CA6
ENSG00000197241	1	9013359	9136404	438	68	35986	-0.99459	0.84003	SLC2A7
ENSG00000142583	1	9045166	9198537	510	42	35986	-0.15497	0.56158	SLC2A5
ENSG00000180758	1	9110364	9239229	395	34	35986	0.34478	0.36513	GPR157
ENSG00000049239	1	9244834	9381396	561	57	35986	-1.7312	0.95829	H6PD
ENSG00000171621	1	9302939	9479591	701	90	35986	-1.3464	0.91092	SPSB1
ENSG00000171612	1	9549541	9695237	240	27	35986	-1.0286	0.84817	SLC25A33
ENSG00000188807	1	9598932	9724935	220	25	35986	-1.3574	0.91268	TMEM201
ENSG00000171608	1	9661790	9839172	306	42	35986	-0.54582	0.70741	PIK3CD
ENSG00000179840	1	9662668	9764644	208	31	35986	-0.40364	0.65676	C1orf200
ENSG00000171603	1	9739084	9934584	314	30	35986	-0.63726	0.73802	CLSTN1
ENSG00000178585	1	9858334	10020394	266	33	35986	-0.48031	0.68449	CTNNBIP1
ENSG00000162441	1	9932173	10053465	189	24	35986	0.20433	0.41905	LZIC
ENSG00000173614	1	9953486	10095559	253	19	35986	0.54731	0.29208	NMNAT1
ENSG00000162444	1	10007264	10126078	220	19	35986	0.66565	0.25282	RBP7
ENSG00000130939	1	10042890	10291297	606	23	35986	1.666	0.047852	UBE4B
ENSG00000054523	1	10220863	10491661	876	23	35986	2.1817	0.014567	KIF1B
ENSG00000142657	1	10408649	10530201	330	22	35986	1.704	0.044188	PGD
ENSG00000175279	1	10440159	10562210	300	21	35986	1.1623	0.12255	APITD1
ENSG00000251503	1	10440159	10562210	300	21	35986	1.1623	0.12255	APITD1-CORT
ENSG00000241563	1	10459776	10561959	241	21	35986	0.75655	0.22466	CORT
ENSG00000160049	1	10466579	10582583	275	16	35986	0.52216	0.30078	DFFA
ENSG00000142655	1	10482345	10740815	666	45	35986	-0.023372	0.50932	PEX14
ENSG00000130940	1	10646661	10906707	749	105	35986	0.73582	0.23092	CASZ1
ENSG00000175262	1	10956528	11092094	441	52	35986	-0.85394	0.80343	C1orf127
ENSG00000120948	1	11022414	11135796	324	22	35986	-1.0774	0.85936	TARDBP
ENSG00000009724	1	11036580	11157290	332	20	35986	-0.90186	0.81643	MASP2
ENSG00000116649	1	11064641	11170081	287	14	35986	-0.4704	0.68097	SRM
ENSG00000171824	1	11076675	11209938	335	12	35986	-0.49956	0.69131	EXOSC10
ENSG00000198793	1	11116592	11372564	590	15	35986	-0.63713	0.73798	MTOR
ENSG00000171819	1	11199398	11306038	236	11	35986	-0.37532	0.64629	ANGPTL7
ENSG00000120942	1	11283263	11406106	310	25	35986	0.7153	0.23721	UBIAD1
ENSG00000204624	1	11489223	11647641	507	28	35986	0.46352	0.3215	PTCHD2
ENSG00000116661	1	11658424	11765842	360	49	35986	-1.3872	0.91731	FBXO2
ENSG00000132879	1	11664432	11773384	378	51	35986	-1.8447	0.96746	FBXO44
ENSG00000116663	1	11674181	11784411	371	54	35986	-2.2564	0.98798	FBXO6
ENSG00000116670	1	11684537	11801707	389	63	35986	-2.0515	0.97989	MAD2L2
ENSG00000162490	1	11701786	11835914	453	73	35986	-0.82192	0.79444	DRAXIN
ENSG00000177674	1	11746141	11864859	448	55	35986	-0.33154	0.62988	AGTRAP
ENSG00000215910	1	11771844	11899642	549	34	35986	0.58552	0.2791	C1orf167
ENSG00000177000	1	11795780	11916977	554	24	35986	0.9411	0.17333	MTHFR
ENSG00000011021	1	11816207	11953201	655	30	35986	1.0688	0.14258	CLCN6
ENSG00000175206	1	11855766	11958402	495	31	35986	1.4007	0.08065	NPPA
ENSG00000120937	1	11867521	11968988	507	30	35986	1.5061	0.066026	NPPB
ENSG00000116685	1	11929648	12036485	427	26	35986	1.3445	0.089399	KIAA2013
ENSG00000083444	1	11944262	12085595	493	32	35986	1.7656	0.038728	PLOD1
ENSG00000116688	1	11990238	12123571	341	29	35986	1.5662	0.058654	MFN2
ENSG00000116691	1	12029523	12142102	265	27	35986	1.6534	0.049129	MIIP
ENSG00000120949	1	12073434	12254264	498	73	35986	0.57222	0.28359	TNFRSF8
ENSG00000028137	1	12177060	12319285	416	54	35986	-0.31308	0.62289	TNFRSF1B
ENSG00000048707	1	12240124	12622099	895	50	35986	0.24284	0.40407	VPS13D
ENSG00000162496	1	12577939	12727737	580	55	35986	0.026553	0.48941	DHRS3
ENSG00000204518	1	12654566	12777097	371	35	35986	-0.5886	0.72194	AADACL4
ENSG00000188984	1	12726118	12838726	343	27	35986	0.58188	0.28033	AADACL3
ENSG00000157330	1	12756163	12873847	621	35	35986	2.334	0.009799	C1orf158
ENSG00000116726	1	12784984	12888049	588	34	35986	2.6488	0.0040389	PRAMEF12
ENSG00000116721	1	12801546	12906777	604	36	35986	2.4483	0.0071768	PRAMEF1
ENSG00000204513	1	12834468	12941264	626	33	35986	2.515	0.005952	PRAMEF11
ENSG00000179172	1	12857261	12958578	602	28	35986	2.2691	0.011631	HNRNPCL1
ENSG00000120952	1	12866941	12971764	471	28	35986	1.8491	0.03222	PRAMEF2
ENSG00000243073	1	12889045	12996025	279	22	35986	0.26887	0.39402	PRAMEF4
ENSG00000187545	1	12902727	13008101	213	20	35986	0.31051	0.37809	PRAMEF10
ENSG00000204510	1	12926450	13030569	119	22	35986	0.60646	0.2721	PRAMEF7
ENSG00000232423	1	12948181	13167751	169	29	35986	1.0063	0.15714	PRAMEF6
ENSG00000204508	1	12985543	13088381	63	19	35986	0.92428	0.17767	PRAMEF22
ENSG00000239810	1	13002394	13102998	49	15	35986	0.4675	0.32007	WI2-3308P17.2
ENSG00000229571	1	13166356	13269581	119	15	35986	0.80062	0.21167	PRAMEF26
ENSG00000204502	1	13309819	13419057	33	16	35986	-0.42118	0.66319	PRAMEF5
ENSG00000182330	1	13336646	13440765	30	15	35986	-0.18446	0.57317	PRAMEF8
ENSG00000204501	1	13371176	13478191	28	9	35986	0.43596	0.33143	PRAMEF9
ENSG00000204495	1	13397414	13502656	41	10	35986	-0.10484	0.54175	PRAMEF13
ENSG00000204491	1	13424689	13527522	44	11	35986	-0.4658	0.67932	PRAMEF18
ENSG00000204486	1	13466066	13576943	38	9	35986	-1.163	0.87759	PRAMEF21
ENSG00000157358	1	13591973	13698988	2	1	35986	0.86645	0.19312	PRAMEF15
ENSG00000204481	1	13618269	13723511	17	6	35986	-0.11686	0.54651	PRAMEF14
ENSG00000204480	1	13644889	13748405	17	6	35986	-0.52759	0.70111	PRAMEF19
ENSG00000204479	1	13666092	13769089	17	6	35986	-0.52759	0.70111	PRAMEF17
ENSG00000204478	1	13686907	13797803	124	18	35986	-0.22882	0.59049	PRAMEF20
ENSG00000162494	1	13751445	13890543	549	57	35986	-0.25852	0.602	LRRC38
ENSG00000162493	1	13859960	13994452	552	57	35986	-0.61551	0.73089	PDPN
ENSG00000116731	1	13976693	14201574	729	36	35986	1.5427	0.061457	PRDM2
ENSG00000189337	1	14875200	15494539	2303	203	35986	0.046503	0.48145	KAZN
ENSG00000171729	1	15429028	15596976	909	48	35986	1.8957	0.028997	TMEM51
ENSG00000204464	1	15440840	15547813	538	30	35986	1.8095	0.035186	C1orf195
ENSG00000142621	1	15523768	15776779	936	91	35986	1.2919	0.0982	FHAD1
ENSG00000142634	1	15686391	15806839	381	51	35986	0.64629	0.25904	EFHD2
ENSG00000162438	1	15714935	15825737	344	49	35986	0.90821	0.18188	CTRC
ENSG00000142615	1	15733223	15848586	375	42	35986	1.0412	0.14889	CELA2A
ENSG00000215704	1	15742404	15867895	405	38	35986	1.2054	0.11402	CELA2B
ENSG00000132906	1	15767327	15903029	421	27	35986	1.6758	0.046887	CASP9
ENSG00000116138	1	15803308	15968874	570	13	35986	1.8378	0.03305	DNAJC16
ENSG00000116771	1	15848848	15961605	392	13	35986	1.9695	0.024445	AGMAT
ENSG00000197312	1	15893995	16045539	498	13	35986	1.9307	0.026763	DDI2
ENSG00000215695	1	15936364	16038217	256	11	35986	1.9649	0.02471	RSC1A1
ENSG00000116786	1	15960827	16111264	383	27	35986	2.0159	0.021907	PLEKHM2
ENSG00000162461	1	16012900	16117891	283	27	35986	1.8935	0.029146	SLC25A34
ENSG00000162460	1	16018917	16124477	280	28	35986	1.7921	0.036557	TMEM82
ENSG00000162458	1	16033102	16163089	461	42	35986	2.7261	0.0032041	FBLIM1
ENSG00000065526	1	16124359	16316955	498	24	35986	2.5807	0.0049298	SPEN
ENSG00000116809	1	16218364	16352627	399	22	35986	2.2243	0.013064	ZBTB17
ENSG00000183888	1	16280731	16385302	576	32	35986	2.2251	0.013038	C1orf64
ENSG00000173641	1	16290523	16396089	641	33	35986	2.1383	0.016246	HSPB7
ENSG00000186510	1	16295370	16410545	673	36	35986	2.1647	0.015205	CLCNKA
ENSG00000184908	1	16320272	16433803	718	39	35986	2.0368	0.020837	CLCNKB
ENSG00000185519	1	16334264	16450127	653	39	35986	2.1408	0.016144	FAM131C
ENSG00000142627	1	16400832	16532582	409	30	35986	1.4236	0.077277	EPHA2
ENSG00000142632	1	16474349	16589104	309	20	35986	0.37718	0.35302	ARHGEF19
ENSG00000204377	1	16505368	16606038	281	16	35986	-0.04131	0.51648	C1orf134
ENSG00000132881	1	16508195	16613657	292	17	35986	-0.17238	0.56843	RSG1
ENSG00000037637	1	16523334	16728949	466	19	35986	-0.51572	0.69697	FBXO42
ENSG00000055070	1	16629070	16774640	344	25	35986	-1.3484	0.91124	SZRD1
ENSG00000187144	1	16663612	16813919	392	33	35986	-0.79584	0.78694	SPATA21
ENSG00000157191	1	16717167	16836573	332	29	35986	-0.51346	0.69619	NECAP2
ENSG00000268674	1	16815561	16916070	184	21	35986	-0.60644	0.72789	FAM231B
ENSG00000219481	1	16838814	16990057	249	41	35986	-0.65767	0.74462	NBPF1
ENSG00000237847	1	16949498	17050007	132	18	35986	0.11546	0.45404	FAM231A
ENSG00000268991	1	17010447	17110956	107	14	35986	-0.47195	0.68152	FAM231C
ENSG00000058453	1	17016768	17349474	522	46	35986	-0.2825	0.61122	CROCC
ENSG00000117122	1	17250997	17357330	273	28	35986	0.45958	0.32291	MFAP2
ENSG00000159363	1	17262453	17388423	356	28	35986	1.3681	0.085647	ATP13A2
ENSG00000117118	1	17295217	17430665	505	22	35986	2.4191	0.0077796	SDHB
ENSG00000117115	1	17343256	17495948	591	31	35986	2.2535	0.012115	PADI2
ENSG00000142623	1	17481621	17622500	630	62	35986	1.2277	0.10978	PADI1
ENSG00000142619	1	17525593	17660728	647	54	35986	0.63618	0.26233	PADI3
ENSG00000159339	1	17584690	17740499	834	51	35986	0.34258	0.36596	PADI4
ENSG00000179051	1	17683256	17816220	517	25	35986	0.21243	0.41589	RCC2
ENSG00000074964	1	17816330	18074369	627	53	35986	-0.25873	0.60208	ARHGEF10L
ENSG00000117148	1	18031808	18203558	477	50	35986	0.31449	0.37658	ACTL8
ENSG00000117154	1	18384240	18754977	1361	145	35986	-0.48963	0.6878	IGSF21
ENSG00000179023	1	18757424	18862478	481	54	35986	1.7596	0.039238	KLHDC7A
ENSG00000009709	1	18907500	19125360	743	90	35986	2.0358	0.020887	PAX7
ENSG00000179002	1	19116093	19236176	579	51	35986	1.4101	0.079255	TAS1R2
ENSG00000159423	1	19147926	19279275	593	61	35986	0.70774	0.23955	ALDH4A1
ENSG00000169991	1	19180775	19333180	662	50	35986	0.047214	0.48117	IFFO2
ENSG00000127481	1	19351000	19586770	617	33	35986	-0.26136	0.60309	UBR4
ENSG00000127463	1	19492158	19628046	450	24	35986	-0.22591	0.58936	EMC1
ENSG00000053372	1	19528033	19636622	399	24	35986	-0.29867	0.6174	MRTO4
ENSG00000162482	1	19559052	19665744	471	31	35986	0.13652	0.44571	AKR7A3
ENSG00000053371	1	19580459	19688640	479	37	35986	0.1936	0.42324	AKR7A2
ENSG00000040487	1	19588820	19705794	472	36	35986	0.139	0.44473	PQLC2
ENSG00000077549	1	19615267	19862066	881	45	35986	0.86321	0.19401	CAPZB
ENSG00000270136	1	19873473	20034549	574	39	35986	0.70658	0.23991	MINOS1-NBL1
ENSG00000173436	1	19873477	20006314	447	36	35986	0.8321	0.20268	MINOS1
ENSG00000158747	1	19917048	20034945	390	38	35986	0.59168	0.27703	NBL1
ENSG00000158748	1	19941780	20056055	384	39	35986	0.10534	0.45805	HTR6
ENSG00000162542	1	19958706	20176438	774	86	35986	-0.89115	0.81358	TMCO4
ENSG00000178828	1	20090523	20191771	409	56	35986	-1.7623	0.96099	RNF186
ENSG00000169914	1	20159006	20289438	454	40	35986	-0.18558	0.57361	OTUD3
ENSG00000188784	1	20196502	20300110	338	35	35986	0.11726	0.45333	PLA2G2E
ENSG00000188257	1	20251925	20356932	351	41	35986	0.12712	0.44942	PLA2G2A
ENSG00000127472	1	20304672	20467683	504	41	35986	0.21349	0.41547	PLA2G5
ENSG00000117215	1	20388432	20496050	317	54	35986	-0.56638	0.71443	PLA2G2D
ENSG00000158786	1	20415819	20526879	291	59	35986	-0.83024	0.7968	PLA2G2F
ENSG00000187980	1	20437746	20553917	282	44	35986	-1.0406	0.85098	PLA2G2C
ENSG00000162543	1	20462578	20572541	272	40	35986	-1.0209	0.84634	UBXN10
ENSG00000158816	1	20567412	20731387	599	43	35986	-0.58707	0.72142	VWA5B1
ENSG00000162545	1	20758884	20862713	225	31	35986	-1.883	0.97015	CAMK2N1
ENSG00000090432	1	20775943	20884654	276	23	35986	-1.3318	0.90854	MUL1
ENSG00000183114	1	20828932	20931512	420	37	35986	-1.8726	0.96943	FAM43B
ENSG00000158825	1	20865441	20995401	603	36	35986	-2.1812	0.98542	CDA
ENSG00000158828	1	20909948	21028004	494	37	35986	-2.101	0.98218	PINK1
ENSG00000244038	1	20928270	21038000	460	45	35986	-2.3854	0.99147	DDOST
ENSG00000117245	1	20940507	21094510	564	50	35986	-1.7887	0.96317	KIF17
ENSG00000189410	1	20996225	21109330	367	41	35986	-0.98463	0.8376	SH2D5
ENSG00000127483	1	21019154	21163816	384	30	35986	-0.5438	0.70671	HP1BP3
ENSG00000075151	1	21082963	21553377	1005	21	35986	-0.54286	0.70639	EIF4G3
ENSG00000117298	1	21493740	21721997	711	55	35986	0.55546	0.28929	ECE1
ENSG00000142794	1	21716621	21861498	602	45	35986	-0.25239	0.59963	NBPF3
ENSG00000162551	1	21785858	21954905	728	64	35986	-0.8541	0.80348	ALPL
ENSG00000076864	1	21872708	22045801	675	73	35986	-0.52824	0.70133	RAP1GAP
ENSG00000090686	1	21954791	22160099	706	58	35986	-0.61273	0.72997	USP48
ENSG00000187942	1	22088758	22201714	406	48	35986	-1.4298	0.92361	LDLRAD2
ENSG00000142798	1	22098738	22313790	900	62	35986	-2.5656	0.99485	HSPG2
ENSG00000219073	1	22253514	22375135	676	40	35986	-0.4321	0.66717	CELA3B
ENSG00000142789	1	22278149	22389032	650	40	35986	-0.20703	0.58201	CELA3A
ENSG00000070831	1	22329120	22469437	519	28	35986	0.8235	0.20511	CDC42
ENSG00000162552	1	22393798	22520462	421	46	35986	0.12264	0.4512	WNT4
ENSG00000184677	1	22728344	22907650	433	54	35986	-0.62868	0.73522	ZBTB40
ENSG00000070886	1	22840057	22980087	470	55	35986	-0.11183	0.54452	EPHA8
ENSG00000173372	1	22912999	23016101	336	29	35986	0.51229	0.30422	C1QA
ENSG00000159189	1	22920123	23024603	335	29	35986	0.47524	0.31731	C1QC
ENSG00000173369	1	22929255	23038031	315	29	35986	0.15275	0.4393	C1QB
ENSG00000133216	1	22987332	23291818	703	82	35986	1.0731	0.14161	EPHB2
ENSG00000215906	1	23229536	23341831	262	23	35986	-0.52695	0.70089	LACTBL1
ENSG00000227868	1	23287327	23392343	182	14	35986	-0.59667	0.72464	C1orf234
ENSG00000004487	1	23295941	23460182	253	14	35986	-0.65471	0.74367	KDM1A
ENSG00000169641	1	23360516	23554301	421	21	35986	-0.32311	0.62669	LUZP1
ENSG00000179546	1	23466993	23571222	303	14	35986	-0.16233	0.56448	HTR1D
ENSG00000125944	1	23580264	23720829	233	21	35986	-0.63371	0.73687	HNRNPR
ENSG00000125945	1	23635941	23745935	212	26	35986	0.057068	0.47725	ZNF436
ENSG00000249087	1	23645490	23748332	210	26	35986	0.071677	0.47143	C1orf213
ENSG00000204219	1	23657554	23801233	319	29	35986	-0.22175	0.58774	TCEA3
ENSG00000088280	1	23705056	23861061	419	30	35986	-0.22535	0.58915	ASAP3
ENSG00000007968	1	23782922	23907712	334	34	35986	-0.38103	0.64841	E2F2
ENSG00000117318	1	23834409	23936285	189	30	35986	0.029754	0.48813	ID3
ENSG00000197880	1	23857985	24017058	358	51	35986	-0.21547	0.5853	MDS2
ENSG00000142676	1	23968269	24072915	228	29	35986	-0.06299	0.52511	RPL11
ENSG00000011007	1	24019645	24138549	136	17	35986	0.2956	0.38377	TCEB3
ENSG00000057757	1	24054895	24164722	103	11	35986	0.54163	0.29404	PITHD1
ENSG00000011009	1	24067460	24172029	102	10	35986	0.49807	0.30922	LYPLA2
ENSG00000117308	1	24072089	24177271	103	10	35986	0.44331	0.32877	GALE
ENSG00000117305	1	24078375	24215110	286	12	35986	-0.048383	0.51929	HMGCL
ENSG00000179163	1	24121567	24244784	351	14	35986	-0.19234	0.57626	FUCA1
ENSG00000188822	1	24147016	24335549	363	16	35986	-0.12905	0.55134	CNR2
ENSG00000189266	1	24235599	24339952	39	12	35986	0.92998	0.17619	PNRC2
ENSG00000188529	1	24241294	24357417	40	12	35986	0.78389	0.21655	SRSF10
ENSG00000142661	1	24332525	24488665	443	43	35986	-0.46164	0.67783	MYOM3
ENSG00000142677	1	24396261	24519611	405	38	35986	-0.017558	0.507	IL22RA1
ENSG00000185436	1	24430647	24564449	433	55	35986	0.6871	0.24601	IFNLR1
ENSG00000158055	1	24595812	24740972	416	35	35986	-1.2551	0.89528	GRHL3
ENSG00000001460	1	24633489	24793424	434	32	35986	-0.46721	0.67982	STPG1
ENSG00000001461	1	24692284	24849466	399	28	35986	-0.45478	0.67537	NIPAL3
ENSG00000117602	1	24779387	24917530	458	43	35986	0.0054842	0.49781	RCAN3
ENSG00000184454	1	24832602	24985819	518	40	35986	0.33789	0.36772	NCMAP
ENSG00000133226	1	24908207	25049758	331	24	35986	1.2842	0.099537	SRRM1
ENSG00000169504	1	25021848	25220815	396	28	35986	0.94709	0.1718	CLIC4
