GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
3	rs76341705	14	 59628679	rs76341705	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs76341705-?	rs76341705	0	76341705	intron_variant	0	NR	5E-29	28.301029995664	(left pericalcarine)	NA		NR [9227495] (imputed)	N
3	rs76341705	14	 59628679	rs76341705	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs76341705-?	rs76341705	0	76341705	intron_variant	0	NR	1E-16	16	(left cuneus)	NA		NR [9227495] (imputed)	N
3	rs76341705	14	 59628679	rs76341705	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs76341705-?	rs76341705	0	76341705	intron_variant	0	NR	5E-9	8.30102999566398	(left lateral occipital)	NA		NR [9227495] (imputed)	N
3	rs76341705	14	 59628679	rs76341705	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs76341705-A	rs76341705	0	76341705	intron_variant	0	0.1235	8E-32	31.0969100130081	(Lateral Occipital)	47.53556	[39.6-55.47] unit decrease	Affymetrix, Illumina [NR]	N
3	rs76341705	14	 59628679	rs76341705	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical volume	22,824 European and African American ancestry individuals	NA	14q23.1	DAAM1	LINC01500			ENSG00000258583	NA	NA	rs76341705-?	rs76341705	0	76341705	intron_variant	0		1E-29	29	(Pericalcarine)	NA		Affymetrix, Illumina [NR] (imputed)	N
3	rs76341705	14	 59628679	rs76341705	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical surface area	18,617 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	DAAM1	LINC01500			ENSG00000258583	NA	NA	rs76341705-?	rs76341705	0	76341705	intron_variant	0		1E-30	30	(Lingual)	NA		Affymetrix, Illumina [NR] (imputed)	N
3	rs76341705	14	 59628679	rs76341705	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical surface area	18,617 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	DAAM1	LINC01500			ENSG00000258583	NA	NA	rs76341705-?	rs76341705	0	76341705	intron_variant	0		3E-41	40.5228787452803	(Pericalcarine)	NA		Affymetrix, Illumina [NR] (imputed)	N
3	rs76341705	14	 59628679	rs76341705	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs76341705-?	rs76341705	0	76341705	intron_variant	0		7E-33	32.1549019599857		NA		NR [7428630] (imputed)	N
3	rs76341705	14	 59628679	rs76341705	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	ADAMTS3	LINC01500			ENSG00000258583	NA	NA	rs76341705-?	rs76341705	0	76341705	intron_variant	0		1E-69	69		NA		NR [7428630] (imputed)	N
3	rs76341705	14	 59631075	rs201816193	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	14q23.1	DAAM1	LINC01500			ENSG00000258583	NA	NA	rs201816193-G	rs201816193	0	201816193	intron_variant	0	0.12	4E-10	9.39794000867204		NA		NR [9312144] (imputed)	N
4	rs56214701	15	 39573535	rs12595668	2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	15q14	intergenic	C15orf54 - NA	ENSG00000175746			26489	NA	rs12595668-G	rs12595668	0	12595668	intron_variant	1		9E-6	5.04575749056068		6.26	[NR] ms decrease	Illumina [> 930000]	N
4	rs56214701	15	 39593078	rs11631253	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	15q14	NR	C15orf54 - NA	ENSG00000175746			46032	NA	rs11631253-A	rs11631253	0	11631253	intron_variant	1	0.8841	9E-9	8.04575749056068	(Supramarginal)	21.556152	[14.2-28.91] unit increase	Affymetrix, Illumina [NR]	N
4	rs56214701	15	 39595340	rs62002282	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	15q14	NR	C15orf54 - NA	ENSG00000175746			48294	NA	rs62002282-A	rs62002282	0	62002282	intron_variant	1	0.8807	2E-40	39.698970004336	(Precentral)	50.76899	[43.28-58.25] unit decrease	Affymetrix, Illumina [NR]	N
4	rs56214701	15	 39595340	rs62002282	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	15q14	NR	C15orf54 - NA	ENSG00000175746			48294	NA	rs62002282-A	rs62002282	0	62002282	intron_variant	1	0.8836	2E-23	22.698970004336	(Postcentral)	0.008864964	[0.0071-0.0106] unit decrease	Affymetrix, Illumina [NR]	N
4	rs56214701	15	 39595840	rs59203590	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR	C15orf54 - FAM174B	ENSG00000175746	ENSG00000185442		48794	53313809	rs59203590-?	rs59203590	0	59203590	intron_variant	1	NR	2E-8	7.69897000433602	(right supramarginal)	NA		NR [9227495] (imputed)	N
4	rs56214701	15	 39604140	rs16968739	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR	C15orf54 - NA	ENSG00000175746			57094	NA	rs16968739-?	rs16968739	0	16968739	intron_variant	1	NR	7E-30	29.1549019599857	(left precentral)	NA		NR [9227495] (imputed)	N
4	rs56214701	15	 39604140	rs16968739	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR	C15orf54 - NA	ENSG00000175746			57094	NA	rs16968739-?	rs16968739	0	16968739	intron_variant	1	NR	5E-37	36.301029995664	(right precentral)	NA		NR [9227495] (imputed)	N
4	rs72722978	15	 39621773	rs11638016	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (min-P)	26,502 European ancestry individuals	NA	15q14	WNT2B, ST7L, CAPZA1, MOV10, RHOC, RP11-426L16.10, PPM1J	C15orf54 - NA	ENSG00000175746			74727	NA	rs11638016-?	rs11638016	0	11638016	intron_variant	1		6E-41	40.2218487496164		NA		NR [7428630] (imputed)	N
4	rs10851383	15	 39623847	rs10851383	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR	C15orf54 - NA	ENSG00000175746			76801	NA	rs10851383-?	rs10851383	0	10851383	intron_variant	1	NR	1E-17	17	(left precentral)	NA		NR [9227495] (imputed)	N
4	rs10851383	15	 39623847	rs10851383	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	15q14	NR	C15orf54 - NA	ENSG00000175746			76801	NA	rs10851383-C	rs10851383	0	10851383	intron_variant	1	0.2284	5E-20	19.301029995664	(Postcentral)	23.736135	[18.66-28.81] unit increase	Affymetrix, Illumina [NR]	N
4	rs10851383	15	 39623847	rs10851383	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	15q14	NR	C15orf54 - NA	ENSG00000175746			76801	NA	rs10851383-C	rs10851383	0	10851383	intron_variant	1	0.2283	5E-28	27.301029995664	(Postcentral)	0.007452595	[0.0061-0.0088] unit increase	Affymetrix, Illumina [NR]	N
4	rs17621729	15	 39625201	rs17621729	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR	C15orf54 - NA	ENSG00000175746			78155	NA	rs17621729-?	rs17621729	0	17621729	intron_variant	1	NR	1E-18	18	(left precentral)	NA		NR [9227495] (imputed)	N
4	rs17621729	15	 39625201	rs17621729	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR	C15orf54 - NA	ENSG00000175746			78155	NA	rs17621729-?	rs17621729	0	17621729	intron_variant	1	NR	5E-19	18.301029995664	(right precentral)	NA		NR [9227495] (imputed)	N
