GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000160075	1	1427053	1560249	420	33	35986	-0.83897	0.79926	SSU72
ENSG00000228594	1	1483392	1585476	283	29	35986	-1.09	0.86215	C1orf233
ENSG00000197530	1	1500795	1615990	317	30	35986	-1.4176	0.92185	MIB2
ENSG00000189409	1	1517474	1620639	263	24	35986	-1.2005	0.88503	MMP23B
ENSG00000248333	1	1520603	1640473	315	29	35986	-1.0232	0.84689	CDK11B
ENSG00000189339	1	1542939	1674167	387	33	35986	-0.28045	0.61043	SLC35E2B
ENSG00000008128	1	1584169	1705766	379	26	35986	-0.088166	0.53513	CDK11A
ENSG00000215790	1	1606277	1727431	349	21	35986	0.26194	0.39668	SLC35E2
ENSG00000008130	1	1632671	1761896	335	19	35986	0.41492	0.3391	NADK
ENSG00000078369	1	1666729	1872495	434	20	35986	0.28856	0.38646	GNB1
ENSG00000169885	1	1796266	1898735	306	17	35986	0.29093	0.38555	CALML6
ENSG00000178821	1	1799029	1900712	327	19	35986	0.22802	0.40982	TMEM52
ENSG00000142609	1	1803396	1985276	622	47	35986	0.5857	0.27904	C1orf222
ENSG00000187730	1	1900780	2012192	395	44	35986	0.8404	0.20034	GABRD
ENSG00000067606	1	1931909	2166834	686	49	35986	0.43452	0.33196	PRKCZ
ENSG00000162585	1	2065903	2194159	310	26	35986	-0.53219	0.7027	C1orf86
ENSG00000157933	1	2110134	2291558	576	64	35986	0.73719	0.2305	SKI
ENSG00000116151	1	2202692	2373146	661	88	35986	1.6442	0.050062	MORN1
ENSG00000157916	1	2273267	2386883	443	66	35986	1.496	0.06733	RER1
ENSG00000157911	1	2286236	2395236	411	64	35986	1.4996	0.066857	PEX10
ENSG00000149527	1	2307419	2486969	571	78	35986	1.3515	0.08827	PLCH2
ENSG00000157881	1	2389972	2508039	343	40	35986	0.10877	0.45669	PANK4
ENSG00000197921	1	2410184	2511684	279	25	35986	0.36229	0.35857	HES5
ENSG00000157873	1	2437078	2546821	351	22	35986	-0.16854	0.56692	TNFRSF14
ENSG00000157870	1	2467930	2572908	343	16	35986	-1.1885	0.88268	FAM213B
ENSG00000142606	1	2472078	2614481	381	17	35986	-0.92697	0.82303	MMEL1
ENSG00000215912	1	2517415	2768286	745	27	35986	-1.4706	0.9293	TTC34
ENSG00000169717	1	2888046	2989465	335	11	35986	0.11203	0.4554	ACTRT2
ENSG00000142611	1	2935732	3405185	1757	166	35986	1.7453	0.040463	PRDM16
ENSG00000130762	1	3320990	3447677	507	51	35986	-0.11509	0.54581	ARHGEF16
ENSG00000162591	1	3356484	3578059	852	99	35986	0.7407	0.22944	MEGF6
ENSG00000158109	1	3491566	3596691	432	57	35986	1.3262	0.09238	TPRG1L
ENSG00000116213	1	3497331	3619325	491	71	35986	1.0515	0.14652	WRAP73
ENSG00000078900	1	3519084	3702765	693	86	35986	-0.24463	0.59663	TP73
ENSG00000162592	1	3618962	3738209	501	52	35986	-1.6685	0.95239	CCDC27
ENSG00000235169	1	3639352	3742546	459	36	35986	-1.188	0.88257	SMIM1
ENSG00000130764	1	3646784	3763068	567	32	35986	-1.5023	0.93349	LRRC47
ENSG00000116198	1	3678645	3823778	819	35	35986	-1.4765	0.93009	CEP104
ENSG00000169598	1	3723845	3851993	666	41	35986	-1.2644	0.89696	DFFB
ENSG00000198912	1	3755689	3866857	476	44	35986	-1.1513	0.87519	C1orf174
ENSG00000196581	1	4664792	4902594	1080	108	35986	-0.054442	0.52171	AJAP1
ENSG00000131697	1	5872871	6102533	811	42	35986	2.1711	0.014962	NPHP4
ENSG00000069424	1	6001526	6211253	698	67	35986	2.3322	0.0098439	KCNAB2
ENSG00000116254	1	6111853	6290183	561	56	35986	0.83581	0.20163	CHD5
ENSG00000116251	1	6191329	6319449	384	44	35986	-0.31654	0.6242	RPL22
ENSG00000158286	1	6215535	6331359	303	33	35986	0.22377	0.41147	RNF207
ENSG00000116237	1	6231253	6346032	286	35	35986	0.1846	0.42677	ICMT
ENSG00000173673	1	6254252	6355638	250	38	35986	0.30943	0.3785	HES3
ENSG00000158292	1	6257406	6371035	301	36	35986	0.19153	0.42406	GPR153
ENSG00000097021	1	6274329	6504451	724	35	35986	-0.03177	0.51267	ACOT7
ENSG00000069812	1	6422478	6534730	337	18	35986	-0.49482	0.68964	HES2
ENSG00000187017	1	6434848	6571430	388	28	35986	-0.73963	0.77024	ESPN
ENSG00000215788	1	6471211	6576255	290	28	35986	-1.1196	0.86856	TNFRSF25
ENSG00000171680	1	6476152	6630121	430	30	35986	-0.75024	0.77344	PLEKHG5
ENSG00000162408	1	6531407	6664595	324	17	35986	-0.42823	0.66576	NOL9
ENSG00000173662	1	6565241	6689817	294	19	35986	-0.25362	0.6001	TAS1R1
ENSG00000204859	1	6590061	6699340	245	19	35986	-0.13385	0.55324	ZBTB48
ENSG00000162413	1	6600784	6724667	286	21	35986	-0.1678	0.56663	KLHL21
ENSG00000116273	1	6623745	6734093	222	24	35986	-0.21493	0.58509	PHF13
ENSG00000041988	1	6634926	6745646	222	22	35986	-0.12059	0.54799	THAP3
ENSG00000007923	1	6644228	6811984	391	22	35986	0.33232	0.36982	DNAJC11
ENSG00000171735	1	6795384	7879766	3213	202	35986	0.071921	0.47133	CAMTA1
ENSG00000049245	1	7781329	7891492	334	29	35986	0.42017	0.33718	VAMP3
ENSG00000049246	1	7794380	7955237	601	36	35986	-0.10224	0.54071	PER3
ENSG00000049247	1	7853143	7963572	500	39	35986	-0.13291	0.55287	UTS2
ENSG00000049249	1	7929907	8050926	339	29	35986	0.71898	0.23608	TNFRSF9
ENSG00000116288	1	7964351	8095565	245	23	35986	1.0543	0.14587	PARK7
ENSG00000116285	1	8014464	8136368	191	13	35986	1.062	0.14411	ERRFI1
ENSG00000162426	1	8327886	8454227	325	32	35986	0.48224	0.31482	SLC45A1
ENSG00000142599	1	8362457	8927702	977	32	35986	-1.005	0.84254	RERE
ENSG00000074800	1	8871061	8989308	275	26	35986	-1.2145	0.88773	ENO1
ENSG00000131686	1	8955926	9085151	466	80	35986	-0.96251	0.8321	CA6
ENSG00000197241	1	9013359	9136404	438	68	35986	0.27234	0.39268	SLC2A7
ENSG00000142583	1	9045166	9198537	510	42	35986	0.48106	0.31524	SLC2A5
ENSG00000180758	1	9110364	9239229	395	34	35986	-0.44363	0.67134	GPR157
ENSG00000049239	1	9244834	9381396	561	57	35986	-1.506	0.93397	H6PD
ENSG00000171621	1	9302939	9479591	701	90	35986	-0.50459	0.69308	SPSB1
ENSG00000171612	1	9549541	9695237	240	27	35986	0.98532	0.16223	SLC25A33
ENSG00000188807	1	9598932	9724935	220	25	35986	0.18524	0.42652	TMEM201
ENSG00000171608	1	9661790	9839172	306	42	35986	-0.14646	0.55822	PIK3CD
ENSG00000179840	1	9662668	9764644	208	31	35986	-0.44018	0.6701	C1orf200
ENSG00000171603	1	9739084	9934584	314	30	35986	0.51348	0.30381	CLSTN1
ENSG00000178585	1	9858334	10020394	266	33	35986	-0.063577	0.52535	CTNNBIP1
ENSG00000162441	1	9932173	10053465	189	24	35986	-1.9029	0.97147	LZIC
ENSG00000173614	1	9953486	10095559	253	19	35986	-1.4357	0.92446	NMNAT1
ENSG00000162444	1	10007264	10126078	220	19	35986	-0.96896	0.83372	RBP7
ENSG00000130939	1	10042890	10291297	606	23	35986	0.066068	0.47366	UBE4B
ENSG00000054523	1	10220863	10491661	876	23	35986	0.51782	0.30229	KIF1B
ENSG00000142657	1	10408649	10530201	330	22	35986	-0.012736	0.50508	PGD
ENSG00000175279	1	10440159	10562210	300	21	35986	0.097011	0.46136	APITD1
ENSG00000251503	1	10440159	10562210	300	21	35986	0.097011	0.46136	APITD1-CORT
ENSG00000241563	1	10459776	10561959	241	21	35986	0.072261	0.4712	CORT
ENSG00000160049	1	10466579	10582583	275	16	35986	0.22291	0.4118	DFFA
ENSG00000142655	1	10482345	10740815	666	45	35986	0.35942	0.35964	PEX14
ENSG00000130940	1	10646661	10906707	749	105	35986	1.2869	0.099058	CASZ1
ENSG00000175262	1	10956528	11092094	441	52	35986	-0.22443	0.58879	C1orf127
ENSG00000120948	1	11022414	11135796	324	22	35986	0.21348	0.41548	TARDBP
ENSG00000009724	1	11036580	11157290	332	20	35986	-0.18674	0.57407	MASP2
ENSG00000116649	1	11064641	11170081	287	14	35986	-0.11219	0.54466	SRM
ENSG00000171824	1	11076675	11209938	335	12	35986	-0.086958	0.53465	EXOSC10
ENSG00000198793	1	11116592	11372564	590	15	35986	-0.30886	0.62129	MTOR
ENSG00000171819	1	11199398	11306038	236	11	35986	-0.35776	0.63974	ANGPTL7
ENSG00000120942	1	11283263	11406106	310	25	35986	-0.52796	0.70124	UBIAD1
ENSG00000204624	1	11489223	11647641	507	28	35986	0.18681	0.4259	PTCHD2
ENSG00000116661	1	11658424	11765842	360	49	35986	-0.61072	0.72931	FBXO2
ENSG00000132879	1	11664432	11773384	378	51	35986	-0.44933	0.6734	FBXO44
ENSG00000116663	1	11674181	11784411	371	54	35986	-0.27674	0.60901	FBXO6
ENSG00000116670	1	11684537	11801707	389	63	35986	-0.12719	0.55061	MAD2L2
ENSG00000162490	1	11701786	11835914	453	73	35986	0.30976	0.37837	DRAXIN
ENSG00000177674	1	11746141	11864859	448	55	35986	0.58725	0.27852	AGTRAP
ENSG00000215910	1	11771844	11899642	549	34	35986	0.3508	0.36287	C1orf167
ENSG00000177000	1	11795780	11916977	554	24	35986	0.20083	0.42042	MTHFR
ENSG00000011021	1	11816207	11953201	655	30	35986	-0.10288	0.54097	CLCN6
ENSG00000175206	1	11855766	11958402	495	31	35986	-0.17135	0.56802	NPPA
ENSG00000120937	1	11867521	11968988	507	30	35986	-0.36418	0.64214	NPPB
ENSG00000116685	1	11929648	12036485	427	26	35986	-0.16182	0.56428	KIAA2013
ENSG00000083444	1	11944262	12085595	493	32	35986	-0.583	0.72005	PLOD1
ENSG00000116688	1	11990238	12123571	341	29	35986	-0.71585	0.76296	MFN2
ENSG00000116691	1	12029523	12142102	265	27	35986	-0.9538	0.82991	MIIP
ENSG00000120949	1	12073434	12254264	498	73	35986	-0.45172	0.67427	TNFRSF8
ENSG00000028137	1	12177060	12319285	416	54	35986	-0.77711	0.78145	TNFRSF1B
ENSG00000048707	1	12240124	12622099	895	50	35986	-1.0272	0.84783	VPS13D
ENSG00000162496	1	12577939	12727737	580	55	35986	0.30535	0.38005	DHRS3
ENSG00000204518	1	12654566	12777097	371	35	35986	-0.46841	0.68025	AADACL4
ENSG00000188984	1	12726118	12838726	343	27	35986	-0.97075	0.83416	AADACL3
ENSG00000157330	1	12756163	12873847	621	35	35986	-0.50004	0.69148	C1orf158
ENSG00000116726	1	12784984	12888049	588	34	35986	-0.26828	0.60576	PRAMEF12
ENSG00000116721	1	12801546	12906777	604	36	35986	-0.31461	0.62347	PRAMEF1
ENSG00000204513	1	12834468	12941264	626	33	35986	-0.3315	0.62987	PRAMEF11
ENSG00000179172	1	12857261	12958578	602	28	35986	-0.64867	0.74173	HNRNPCL1
ENSG00000120952	1	12866941	12971764	471	28	35986	-0.95402	0.82996	PRAMEF2
ENSG00000243073	1	12889045	12996025	279	22	35986	-0.59342	0.72355	PRAMEF4
ENSG00000187545	1	12902727	13008101	213	20	35986	-0.73473	0.76875	PRAMEF10
ENSG00000204510	1	12926450	13030569	119	22	35986	-1.1413	0.87312	PRAMEF7
ENSG00000232423	1	12948181	13167751	169	29	35986	0.20924	0.41713	PRAMEF6
ENSG00000204508	1	12985543	13088381	63	19	35986	0.93856	0.17398	PRAMEF22
ENSG00000239810	1	13002394	13102998	49	15	35986	0.68959	0.24523	WI2-3308P17.2
ENSG00000229571	1	13166356	13269581	119	15	35986	0.96679	0.16682	PRAMEF26
ENSG00000204502	1	13309819	13419057	33	16	35986	-1.1802	0.88105	PRAMEF5
ENSG00000182330	1	13336646	13440765	30	15	35986	-1.4308	0.92375	PRAMEF8
ENSG00000204501	1	13371176	13478191	28	9	35986	-1.0235	0.84696	PRAMEF9
ENSG00000204495	1	13397414	13502656	41	10	35986	-0.54035	0.70552	PRAMEF13
ENSG00000204491	1	13424689	13527522	44	11	35986	-0.16256	0.56457	PRAMEF18
ENSG00000204486	1	13466066	13576943	38	9	35986	-0.056364	0.52247	PRAMEF21
ENSG00000157358	1	13591973	13698988	2	1	35986	0.40774	0.34173	PRAMEF15
ENSG00000204481	1	13618269	13723511	17	6	35986	-0.38595	0.65023	PRAMEF14
ENSG00000204480	1	13644889	13748405	17	6	35986	-0.63856	0.73844	PRAMEF19
ENSG00000204479	1	13666092	13769089	17	6	35986	-0.63856	0.73844	PRAMEF17
ENSG00000204478	1	13686907	13797803	124	18	35986	-0.1064	0.54237	PRAMEF20
ENSG00000162494	1	13751445	13890543	549	57	35986	0.78272	0.2169	LRRC38
ENSG00000162493	1	13859960	13994452	552	57	35986	-0.16885	0.56704	PDPN
ENSG00000116731	1	13976693	14201574	729	36	35986	-1.5428	0.93857	PRDM2
ENSG00000189337	1	14875200	15494539	2303	203	35986	0.45486	0.32461	KAZN
ENSG00000171729	1	15429028	15596976	909	48	35986	-0.48119	0.68481	TMEM51
ENSG00000204464	1	15440840	15547813	538	30	35986	-0.10184	0.54056	C1orf195
ENSG00000142621	1	15523768	15776779	936	91	35986	-0.30683	0.62051	FHAD1
ENSG00000142634	1	15686391	15806839	381	51	35986	0.27709	0.39086	EFHD2
ENSG00000162438	1	15714935	15825737	344	49	35986	0.66452	0.25318	CTRC
ENSG00000142615	1	15733223	15848586	375	42	35986	0.76928	0.22086	CELA2A
ENSG00000215704	1	15742404	15867895	405	38	35986	0.82293	0.20527	CELA2B
ENSG00000132906	1	15767327	15903029	421	27	35986	0.70733	0.23968	CASP9
ENSG00000116138	1	15803308	15968874	570	13	35986	0.44523	0.32808	DNAJC16
ENSG00000116771	1	15848848	15961605	392	13	35986	0.26638	0.39497	AGMAT
ENSG00000197312	1	15893995	16045539	498	13	35986	0.22065	0.41268	DDI2
ENSG00000215695	1	15936364	16038217	256	11	35986	0.43045	0.33343	RSC1A1
ENSG00000116786	1	15960827	16111264	383	27	35986	0.048767	0.48055	PLEKHM2
ENSG00000162461	1	16012900	16117891	283	27	35986	-0.0035583	0.50142	SLC25A34
ENSG00000162460	1	16018917	16124477	280	28	35986	-0.13889	0.55523	TMEM82
ENSG00000162458	1	16033102	16163089	461	42	35986	-0.70192	0.75864	FBLIM1
ENSG00000065526	1	16124359	16316955	498	24	35986	0.052554	0.47904	SPEN
ENSG00000116809	1	16218364	16352627	399	22	35986	0.47739	0.31654	ZBTB17
ENSG00000183888	1	16280731	16385302	576	32	35986	0.38162	0.35137	C1orf64
ENSG00000173641	1	16290523	16396089	641	33	35986	0.37891	0.35238	HSPB7
ENSG00000186510	1	16295370	16410545	673	36	35986	0.31914	0.37481	CLCNKA
ENSG00000184908	1	16320272	16433803	718	39	35986	0.41057	0.34069	CLCNKB
ENSG00000185519	1	16334264	16450127	653	39	35986	0.59228	0.27683	FAM131C
ENSG00000142627	1	16400832	16532582	409	30	35986	0.61973	0.26772	EPHA2
ENSG00000142632	1	16474349	16589104	309	20	35986	0.63364	0.26316	ARHGEF19
ENSG00000204377	1	16505368	16606038	281	16	35986	0.67484	0.24989	C1orf134
ENSG00000132881	1	16508195	16613657	292	17	35986	0.63097	0.26403	RSG1
ENSG00000037637	1	16523334	16728949	466	19	35986	0.50288	0.30752	FBXO42
ENSG00000055070	1	16629070	16774640	344	25	35986	0.86777	0.19276	SZRD1
ENSG00000187144	1	16663612	16813919	392	33	35986	0.45693	0.32386	SPATA21
ENSG00000157191	1	16717167	16836573	332	29	35986	0.43272	0.33261	NECAP2
ENSG00000268674	1	16815561	16916070	184	21	35986	-0.37501	0.64617	FAM231B
ENSG00000219481	1	16838814	16990057	249	41	35986	0.77844	0.21816	NBPF1
ENSG00000237847	1	16949498	17050007	132	18	35986	0.63629	0.26229	FAM231A
ENSG00000268991	1	17010447	17110956	107	14	35986	0.22678	0.4103	FAM231C
ENSG00000058453	1	17016768	17349474	522	46	35986	-0.057708	0.52301	CROCC
ENSG00000117122	1	17250997	17357330	273	28	35986	0.15187	0.43964	MFAP2
ENSG00000159363	1	17262453	17388423	356	28	35986	0.56977	0.28442	ATP13A2
ENSG00000117118	1	17295217	17430665	505	22	35986	0.88386	0.18839	SDHB
ENSG00000117115	1	17343256	17495948	591	31	35986	0.44534	0.32804	PADI2
ENSG00000142623	1	17481621	17622500	630	62	35986	-0.72815	0.76674	PADI1
ENSG00000142619	1	17525593	17660728	647	54	35986	-0.7109	0.76143	PADI3
ENSG00000159339	1	17584690	17740499	834	51	35986	-0.93352	0.82472	PADI4
ENSG00000179051	1	17683256	17816220	517	25	35986	-0.32721	0.62824	RCC2
ENSG00000074964	1	17816330	18074369	627	53	35986	-0.12198	0.54854	ARHGEF10L
ENSG00000117148	1	18031808	18203558	477	50	35986	0.19449	0.4229	ACTL8
ENSG00000117154	1	18384240	18754977	1361	145	35986	-0.051883	0.52069	IGSF21
ENSG00000179023	1	18757424	18862478	481	54	35986	0.17499	0.43054	KLHDC7A
ENSG00000009709	1	18907500	19125360	743	90	35986	0.50681	0.30614	PAX7
ENSG00000179002	1	19116093	19236176	579	51	35986	0.24564	0.40298	TAS1R2
ENSG00000159423	1	19147926	19279275	593	61	35986	-0.18791	0.57453	ALDH4A1
ENSG00000169991	1	19180775	19333180	662	50	35986	-0.53584	0.70397	IFFO2
ENSG00000127481	1	19351000	19586770	617	33	35986	-1.3817	0.91646	UBR4
ENSG00000127463	1	19492158	19628046	450	24	35986	-0.73468	0.76873	EMC1
ENSG00000053372	1	19528033	19636622	399	24	35986	-0.62542	0.73415	MRTO4
ENSG00000162482	1	19559052	19665744	471	31	35986	-0.96475	0.83267	AKR7A3
ENSG00000053371	1	19580459	19688640	479	37	35986	-0.90406	0.81702	AKR7A2
ENSG00000040487	1	19588820	19705794	472	36	35986	-0.88469	0.81184	PQLC2
ENSG00000077549	1	19615267	19862066	881	45	35986	-0.64627	0.74095	CAPZB
ENSG00000270136	1	19873473	20034549	574	39	35986	0.26428	0.39578	MINOS1-NBL1
ENSG00000173436	1	19873477	20006314	447	36	35986	0.0022475	0.4991	MINOS1
ENSG00000158747	1	19917048	20034945	390	38	35986	0.44538	0.32802	NBL1
ENSG00000158748	1	19941780	20056055	384	39	35986	0.61418	0.26955	HTR6
ENSG00000162542	1	19958706	20176438	774	86	35986	0.43953	0.33014	TMCO4
ENSG00000178828	1	20090523	20191771	409	56	35986	-0.46575	0.6793	RNF186
ENSG00000169914	1	20159006	20289438	454	40	35986	-0.14509	0.55768	OTUD3
ENSG00000188784	1	20196502	20300110	338	35	35986	0.0099282	0.49604	PLA2G2E
ENSG00000188257	1	20251925	20356932	351	41	35986	0.50773	0.30582	PLA2G2A
ENSG00000127472	1	20304672	20467683	504	41	35986	0.55821	0.28835	PLA2G5
ENSG00000117215	1	20388432	20496050	317	54	35986	-0.38594	0.65023	PLA2G2D
ENSG00000158786	1	20415819	20526879	291	59	35986	-0.97978	0.8364	PLA2G2F
ENSG00000187980	1	20437746	20553917	282	44	35986	-0.44247	0.67093	PLA2G2C
ENSG00000162543	1	20462578	20572541	272	40	35986	-0.28461	0.61203	UBXN10
ENSG00000158816	1	20567412	20731387	599	43	35986	0.13131	0.44777	VWA5B1
ENSG00000162545	1	20758884	20862713	225	31	35986	1.6219	0.052417	CAMK2N1
ENSG00000090432	1	20775943	20884654	276	23	35986	1.7335	0.041503	MUL1
ENSG00000183114	1	20828932	20931512	420	37	35986	0.87993	0.18945	FAM43B
ENSG00000158825	1	20865441	20995401	603	36	35986	0.56398	0.28639	CDA
ENSG00000158828	1	20909948	21028004	494	37	35986	0.50879	0.30545	PINK1
ENSG00000244038	1	20928270	21038000	460	45	35986	0.5129	0.30401	DDOST
ENSG00000117245	1	20940507	21094510	564	50	35986	0.44872	0.32682	KIF17
ENSG00000189410	1	20996225	21109330	367	41	35986	-0.16483	0.56546	SH2D5
ENSG00000127483	1	21019154	21163816	384	30	35986	0.17515	0.43048	HP1BP3
ENSG00000075151	1	21082963	21553377	1005	21	35986	0.48042	0.31546	EIF4G3
ENSG00000117298	1	21493740	21721997	711	55	35986	-0.36678	0.64311	ECE1
ENSG00000142794	1	21716621	21861498	602	45	35986	-0.86117	0.80543	NBPF3
ENSG00000162551	1	21785858	21954905	728	64	35986	-0.47238	0.68167	ALPL
ENSG00000076864	1	21872708	22045801	675	73	35986	-0.22529	0.58912	RAP1GAP
ENSG00000090686	1	21954791	22160099	706	58	35986	-0.447	0.67256	USP48
ENSG00000187942	1	22088758	22201714	406	48	35986	-0.58728	0.72149	LDLRAD2
ENSG00000142798	1	22098738	22313790	900	62	35986	-1.4785	0.93036	HSPG2
ENSG00000219073	1	22253514	22375135	676	40	35986	-0.66318	0.74639	CELA3B
ENSG00000142789	1	22278149	22389032	650	40	35986	-0.16842	0.56687	CELA3A
ENSG00000070831	1	22329120	22469437	519	28	35986	0.73363	0.23159	CDC42
ENSG00000162552	1	22393798	22520462	421	46	35986	0.97243	0.16542	WNT4
ENSG00000184677	1	22728344	22907650	433	54	35986	-0.96256	0.83212	ZBTB40
ENSG00000070886	1	22840057	22980087	470	55	35986	0.16927	0.43279	EPHA8
ENSG00000173372	1	22912999	23016101	336	29	35986	0.20499	0.41879	C1QA
ENSG00000159189	1	22920123	23024603	335	29	35986	-0.38525	0.64997	C1QC
ENSG00000173369	1	22929255	23038031	315	29	35986	-0.44298	0.67111	C1QB
ENSG00000133216	1	22987332	23291818	703	82	35986	-1.263	0.8967	EPHB2
ENSG00000215906	1	23229536	23341831	262	23	35986	-0.22775	0.59008	LACTBL1
ENSG00000227868	1	23287327	23392343	182	14	35986	-0.44497	0.67183	C1orf234
ENSG00000004487	1	23295941	23460182	253	14	35986	-0.34266	0.63407	KDM1A
ENSG00000169641	1	23360516	23554301	421	21	35986	-0.8195	0.79375	LUZP1
ENSG00000179546	1	23466993	23571222	303	14	35986	-1.3568	0.91258	HTR1D
ENSG00000125944	1	23580264	23720829	233	21	35986	1.15	0.12507	HNRNPR
ENSG00000125945	1	23635941	23745935	212	26	35986	0.71387	0.23765	ZNF436
ENSG00000249087	1	23645490	23748332	210	26	35986	0.59526	0.27584	C1orf213
ENSG00000204219	1	23657554	23801233	319	29	35986	0.1286	0.44884	TCEA3
ENSG00000088280	1	23705056	23861061	419	30	35986	-1.0124	0.84433	ASAP3
ENSG00000007968	1	23782922	23907712	334	34	35986	-0.24383	0.59632	E2F2
ENSG00000117318	1	23834409	23936285	189	30	35986	0.36487	0.35761	ID3
ENSG00000197880	1	23857985	24017058	358	51	35986	0.30119	0.38163	MDS2
ENSG00000142676	1	23968269	24072915	228	29	35986	0.19892	0.42116	RPL11
ENSG00000011007	1	24019645	24138549	136	17	35986	-0.68239	0.7525	TCEB3
ENSG00000057757	1	24054895	24164722	103	11	35986	-0.61368	0.73029	PITHD1
ENSG00000011009	1	24067460	24172029	102	10	35986	-0.378	0.64729	LYPLA2
ENSG00000117308	1	24072089	24177271	103	10	35986	-0.46234	0.67808	GALE
ENSG00000117305	1	24078375	24215110	286	12	35986	-0.84987	0.8023	HMGCL
ENSG00000179163	1	24121567	24244784	351	14	35986	-1.2027	0.88546	FUCA1
ENSG00000188822	1	24147016	24335549	363	16	35986	-1.3368	0.90935	CNR2
ENSG00000189266	1	24235599	24339952	39	12	35986	-0.41602	0.6613	PNRC2
ENSG00000188529	1	24241294	24357417	40	12	35986	-0.36682	0.64312	SRSF10
ENSG00000142661	1	24332525	24488665	443	43	35986	-1.8932	0.97084	MYOM3
ENSG00000142677	1	24396261	24519611	405	38	35986	-1.3882	0.91747	IL22RA1
ENSG00000185436	1	24430647	24564449	433	55	35986	-1.5592	0.94053	IFNLR1
ENSG00000158055	1	24595812	24740972	416	35	35986	0.70828	0.23939	GRHL3
ENSG00000001460	1	24633489	24793424	434	32	35986	1.1977	0.11552	STPG1
ENSG00000001461	1	24692284	24849466	399	28	35986	1.1029	0.13503	NIPAL3
ENSG00000117602	1	24779387	24917530	458	43	35986	-0.37135	0.64481	RCAN3
ENSG00000184454	1	24832602	24985819	518	40	35986	-0.86894	0.80756	NCMAP
ENSG00000133226	1	24908207	25049758	331	24	35986	0.1704	0.43235	SRRM1
ENSG00000169504	1	25021848	25220815	396	28	35986	0.36526	0.35746	CLIC4
