GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
2	rs12105356	2	 27137671	rs12612619	2017-05-23	28203683	Heit JA	2017-02-16	Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/28203683	Identification of unique venous thromboembolism-susceptibility variants in African-Americans.	Venous thromboembolism adjusted for sickle cell variant rs77121243-T	393 African American cases, 4,941 African American controls.	NR	2p23.3	DPYSL5	DPYSL5			ENSG00000157851	NA	NA	rs12612619-T	rs12612619	0	12612619	intron_variant	0	0.3465	3E-6	5.52287874528034		1.462	[1.245-1.715]	Affymetrix, Illumina [14074516] (imputed)	N
2	rs12105356	2	 27166822	rs6707735	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Cognitive performance (MTAG)	402,382 European ancestry individuals	NA	2p23.3	Intergenic	DPYSL5			ENSG00000157851	NA	NA	rs6707735-T	rs6707735	0	6707735	intron_variant	0	0.3914	4E-8	7.39794000867204	(MTAG)	0.0129	[0.0084-0.0174] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
2	rs12105356	2	 27169842	rs11126784	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	2p23.3	KCNK3, SLC35F6, CENPA, DPYSL5, MAPRE3, TMEM214, AGBL5, OST4, EMILIN1, KHK, CGREF1, ABHD1, PREB, C2orf53, TCF23	DPYSL5			ENSG00000157851	NA	NA	rs11126784-?	rs11126784	0	11126784	synonymous_variant	0		1E-16	16		NA		NR [7428630] (imputed)	N
2	rs12105356	2	 27213937	rs6705514	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Self-reported math ability (MTAG)	670,471 European ancestry individuals	NA	2p23.3	Intergenic	MAPRE3, MAPRE3-AS1			ENSG00000084764, ENSG00000205500	NA	NA	rs6705514-T	rs6705514	0	6705514	intron_variant	0	0.4036	2E-9	8.69897000433602	(MTAG)	0.011	[0.0075-0.0145] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
2	rs12105356	2	 27229079	rs12997235	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken (MTAG)	811,539 European ancestry individuals	NA	2p23.3	Intergenic	MAPRE3, MAPRE3-AS1			ENSG00000084764, ENSG00000205500	NA	NA	rs12997235-A	rs12997235	0	12997235	intron_variant	0	0.6094	8E-10	9.09691001300806	(MTAG)	0.0104	[0.0071-0.0137] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
2	rs12105356	2	 27247832	rs11678188	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Neutrophil percentage of white cells	408,112 British individuals	NA	2p23.3	MAPRE3	MAPRE3			ENSG00000084764	NA	NA	rs11678188-C	rs11678188	0	11678188	intron_variant	0	0.630671	1E-17	17		0.01962926	[0.015-0.024] unit decrease	Affymetrix [93095623] (imputed)	N
2	rs7575465	2	 27291661	rs7575465	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	2p23.3	WLS	AGBL5			ENSG00000084693	NA	NA	rs7575465-?	rs7575465	0	7575465	intron_variant	0		6E-9	8.22184874961636		NA		NR [7428630] (imputed)	N
2	rs12105356	2	 27295885	rs4665943	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	White blood cell count	approximately 444,000 European ancestry individuals	NA	2p23.3		OST4 - EMILIN1	ENSG00000228474	ENSG00000138080		1363	5598	rs4665943-?	rs4665943	0	4665943	regulatory_region_variant	1	NR	3E-8	7.52287874528034		NA		NR [~ 8900000] (imputed)	N
2	rs12105356	2	 27315252	rs2304681	2018-10-19	30181555	Strawbridge RJ	2018-09-04	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30181555	Genetics of self-reported risk-taking behaviour, trans-ethnic consistency and relevance to brain gene expression.	Self-reported risk-taking behaviour	83,677 British ancestry cases, 244,662 British ancestry controls	2,764 South Asian ancestry cases, 3,139 African Caribbean ancestry cases, 16,169 European ancestry cases, 3,866 mixed ancestry cases, 4,267 South Asian ancestry controls, 4,341 African Caribbean ancestry controls, 31,814 European ancestry controls, 5,988 mixed ancestry controls	2p23.3	KHK	KHK			ENSG00000138030	NA	NA	rs2304681-A	rs2304681	0	2304681	missense_variant	0	0.37	1E-7	7		0.028	[0.018-0.038] unit decrease	Affymetrix [NR] (imputed)	N
2	rs7575465	2	 27336827	rs12617392	2018-12-19	30271922	Clifton EAD	2018-05-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/30271922	Genome-wide association study for risk taking propensity indicates shared pathways with body mass index.	Self-reported risk-taking behaviour	113,882 European ancestry cases, 322,354 European ancestry controls	NA	2p23.3	CGREF1	CGREF1			ENSG00000138028	NA	NA	rs12617392-C	rs12617392	0	12617392	intron_variant	0	0.56	2E-8	7.69897000433602		1.023	[1.015-1.031]	Affymetrix [7736308] (imputed)	N
2	rs7575465	2	 27336827	rs12617392	2018-10-19	30181555	Strawbridge RJ	2018-09-04	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30181555	Genetics of self-reported risk-taking behaviour, trans-ethnic consistency and relevance to brain gene expression.	Self-reported risk-taking behaviour	83,677 British ancestry cases, 244,662 British ancestry controls	2,764 South Asian ancestry cases, 3,139 African Caribbean ancestry cases, 16,169 European ancestry cases, 3,866 mixed ancestry cases, 4,267 South Asian ancestry controls, 4,341 African Caribbean ancestry controls, 31,814 European ancestry controls, 5,988 mixed ancestry controls	2p23.3	NR	CGREF1			ENSG00000138028	NA	NA	rs12617392-A	rs12617392	0	12617392	intron_variant	0	0.45	2E-8	7.69897000433602		0.03	[0.02-0.04] unit decrease	Affymetrix [NR] (imputed)	N
2	rs7575465	2	 27336827	rs12617392	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	2p23.3	CGREF1	CGREF1			ENSG00000138028	NA	NA	rs12617392-A	rs12617392	0	12617392	intron_variant	0	0.44	4E-11	10.397940008672		NA		NR [9312144] (imputed)	N
3	rs7023465	9	101628952	rs4576476	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	9q22.33	NR	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		16589	23920	rs4576476-?	rs4576476	0	4576476	intron_variant	1	NR	1E-8	8	(right isthmus cingulate)	NA		NR [9227495] (imputed)	N
3	rs7023465	9	101637477	rs911934	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	9q22.33	GALNT12	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		25114	15395	rs911934-G	rs911934	0	911934	intergenic_variant	1	0.7	2E-15	14.698970004336		NA		NR [9312144] (imputed)	N
3	rs7023465	9	101639827	rs7023465	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	9q22.33	GALNT12, COL15A1	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		27464	13045	rs7023465-?	rs7023465	0	7023465	intergenic_variant	1		5E-25	24.301029995664		NA		NR [7428630] (imputed)	N
3	rs7023465	9	101639827	rs7023465	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	9q22.33	MAGI1	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		27464	13045	rs7023465-?	rs7023465	0	7023465	intergenic_variant	1		6E-25	24.2218487496164		NA		NR [7428630] (imputed)	N
3	rs7023465	9	101645590	rs7851057	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	9q22.33	NR	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		33227	7282	rs7851057-?	rs7851057	0	7851057	regulatory_region_variant	1	NR	6E-10	9.22184874961636	(right isthmus cingulate)	NA		NR [9227495] (imputed)	N
3	rs7023465	9	101652106	rs1028655	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Lung function (FEV1/FVC)	approximately 370,000 European ancestry individuals	NA	9q22.33		GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		39743	766	rs1028655-?	rs1028655	0	1028655	regulatory_region_variant	1	NR	1E-13	13		NA		NR [~ 8900000] (imputed)	N
4	rs41298373	10	  7622009	rs41298373	2018-07-05	29875488	Sun BB	2018-06-06	Nature	www.ncbi.nlm.nih.gov/pubmed/29875488	Genomic atlas of the human plasma proteome.	Blood protein levels	3,301 European ancestry individuals	NA	10p14	NR	ITIH5			ENSG00000123243	NA	NA	rs41298373-A	rs41298373	0	41298373	missense_variant	0	0.1	1E-27	27	(Inter-alpha-trypsin inhibitor heavy chain H5, ITIH5.8233.2.3)	0.45	[0.37-0.53] unit decrease	Affymetrix [10572788] (imputed)	N
4	rs41298373	10	  7622009	rs41298373	2020-01-20	31887566	Carrion-Castillo A	2019-11-29	Cortex	www.ncbi.nlm.nih.gov/pubmed/31887566	Genetic effects on planum temporale asymmetry and their limited relevance to neurodevelopmental disorders, intelligence or educational attainment.	Left planum temporale grey matter volume	18,037 British ancestry individuals	NA	10p14	NR	ITIH5			ENSG00000123243	NA	NA	rs41298373-A	rs41298373	0	41298373	missense_variant	0	0.101	6E-10	9.22184874961636		6.1817	NR unit increase	Affymetrix [15120452] (imputed)	N
4	rs41298373	10	  7622009	rs41298373	2020-01-20	31887566	Carrion-Castillo A	2019-11-29	Cortex	www.ncbi.nlm.nih.gov/pubmed/31887566	Genetic effects on planum temporale asymmetry and their limited relevance to neurodevelopmental disorders, intelligence or educational attainment.	Planum temporale asymmetry index	18,049 British ancestry individuals	NA	10p14	ITIH5	ITIH5			ENSG00000123243	NA	NA	rs41298373-A	rs41298373	0	41298373	missense_variant	0	0.101	2E-15	14.698970004336		7.9478	NR unit increase	Affymetrix [15120452] (imputed)	N
4	rs41298373	10	  7622009	rs41298373	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	10p14	ITIH5	ITIH5			ENSG00000123243	NA	NA	rs41298373-?	rs41298373	0	41298373	missense_variant	0		7E-28	27.1549019599857		NA		NR [7428630] (imputed)	N
4	rs41298373	10	  7622009	rs41298373	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	10p14	FOXP1	ITIH5			ENSG00000123243	NA	NA	rs41298373-?	rs41298373	0	41298373	missense_variant	0		5E-30	29.301029995664		NA		NR [7428630] (imputed)	N
4	rs41298373	10	  7622009	rs41298373	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	10p14	ITIH5	ITIH5			ENSG00000123243	NA	NA	rs41298373-A	rs41298373	0	41298373	missense_variant	0	0.1	5E-38	37.301029995664		NA		NR [9312144] (imputed)	N
5	rs10783306	12	 49485373	rs11168854	2016-01-27	25673413	Locke AE	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673413	Genetic studies of body mass index yield new insights for obesity biology.	Body mass index	up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals	up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals	12q13.12	DHH	DHH			ENSG00000139549	NA	NA	rs11168854-G	rs11168854	0	11168854	intron_variant	0	0.375	1E-6	6	(EA)	0.016	[0.0096-0.0226] kg/m2 increase	Affymetrix, Illumina [2550021]	N
5	rs10783306	12	 49485373	rs11168854	2016-01-27	25673413	Locke AE	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673413	Genetic studies of body mass index yield new insights for obesity biology.	Body mass index	up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals	up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals	12q13.12	DHH	DHH			ENSG00000139549	NA	NA	rs11168854-G	rs11168854	0	11168854	intron_variant	0	0.385	2E-6	5.69897000433602		0.015	[0.0091-0.0217] kg/m2 increase	Affymetrix, Illumina [2550021]	N
5	rs10783306	12	 49509262	rs7958241	2021-01-26	32376654	Richardson TG	2020-05-06	BMJ	www.ncbi.nlm.nih.gov/pubmed/32376654	Use of genetic variation to separate the effects of early and later life adiposity on disease risk: mendelian randomisation study.	Body size at age 10	453,169 European ancestry individuals	NA	12q13.12	LMBR1L	LMBR1L - TUBA1B	ENSG00000139636	ENSG00000123416		4579	12303	rs7958241-A	rs7958241	0	7958241	intergenic_variant	1	0.656021	9E-19	18.0457574905607		0.0130618	[0.01-0.016] unit decrease	Affymetrix [12370749]	N
5	rs10783306	12	 49516946	rs10783306	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	12q13.12	TUBA1B	LMBR1L - TUBA1B	ENSG00000139636	ENSG00000123416		12263	4619	rs10783306-C	rs10783306	0	10783306	intergenic_variant	1	0.33	1E-11	11		NA		NR [9312144] (imputed)	N
5	rs10783306	12	 49522605	rs1057548	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	12q13.12	DHH, LMBR1L, TUBA1B, TUBA1A, TUBA1C	TUBA1B			ENSG00000123416	NA	NA	rs1057548-?	rs1057548	0	1057548	missense_variant	0		8E-10	9.09691001300806		NA		NR [7428630] (imputed)	N
5	rs10783306	12	 49539892	rs11168884	2021-01-09	32989287	Cuellar-Partida G	2020-09-28	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/32989287	Genome-wide association study identifies 48 common genetic variants associated with handedness.	Left-handedness	1,766,671 European ancestry individuals	NA	12q13.12	TUBA1B	Y_RNA - TUBA1A	ENSG00000201314	ENSG00000167552		13162	38577	rs11168884-T	rs11168884	0	11168884	intron_variant	1	0.343	2E-10	9.69897000433602		0.98080784	[NR]	Illumina [12493444] (imputed)	N
