GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
2	rs4665930	2	 27128529	rs509047	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Subcortical volume (MOSTest)	26,502 European ancestry individuals	NA	2p23.3	NR	DPYSL5			ENSG00000157851	NA	NA	rs509047-?	rs509047	0	509047	intron_variant	0		5E-9	8.30102999566398		NA		NR [7428630] (imputed)	N
2	rs4665930	2	 27137671	rs12612619	2017-05-23	28203683	Heit JA	2017-02-16	Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/28203683	Identification of unique venous thromboembolism-susceptibility variants in African-Americans.	Venous thromboembolism adjusted for sickle cell variant rs77121243-T	393 African American cases, 4,941 African American controls.	NR	2p23.3	DPYSL5	DPYSL5			ENSG00000157851	NA	NA	rs12612619-T	rs12612619	0	12612619	intron_variant	0	0.3465	3E-6	5.52287874528034		1.462	[1.245-1.715]	Affymetrix, Illumina [14074516] (imputed)	N
2	rs4665930	2	 27166822	rs6707735	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Cognitive performance (MTAG)	402,382 European ancestry individuals	NA	2p23.3	Intergenic	DPYSL5			ENSG00000157851	NA	NA	rs6707735-T	rs6707735	0	6707735	intron_variant	0	0.3914	4E-8	7.39794000867204	(MTAG)	0.0129	[0.0084-0.0174] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
2	rs4665930	2	 27169842	rs11126784	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	2p23.3	KCNK3, SLC35F6, CENPA, DPYSL5, MAPRE3, TMEM214, AGBL5, OST4, EMILIN1, KHK, CGREF1, ABHD1, PREB, C2orf53, TCF23	DPYSL5			ENSG00000157851	NA	NA	rs11126784-?	rs11126784	0	11126784	synonymous_variant	0		1E-16	16		NA		NR [7428630] (imputed)	N
2	rs4665930	2	 27213937	rs6705514	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Self-reported math ability (MTAG)	670,471 European ancestry individuals	NA	2p23.3	Intergenic	MAPRE3, MAPRE3-AS1			ENSG00000084764, ENSG00000205500	NA	NA	rs6705514-T	rs6705514	0	6705514	intron_variant	0	0.4036	2E-9	8.69897000433602	(MTAG)	0.011	[0.0075-0.0145] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
2	rs4665930	2	 27229079	rs12997235	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken (MTAG)	811,539 European ancestry individuals	NA	2p23.3	Intergenic	MAPRE3, MAPRE3-AS1			ENSG00000084764, ENSG00000205500	NA	NA	rs12997235-A	rs12997235	0	12997235	intron_variant	0	0.6094	8E-10	9.09691001300806	(MTAG)	0.0104	[0.0071-0.0137] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
2	rs4665930	2	 27247832	rs11678188	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Neutrophil percentage of white cells	408,112 British individuals	NA	2p23.3	MAPRE3	MAPRE3			ENSG00000084764	NA	NA	rs11678188-C	rs11678188	0	11678188	intron_variant	0	0.630671	1E-17	17		0.01962926	[0.015-0.024] unit decrease	Affymetrix [93095623] (imputed)	N
2	rs7575465	2	 27291661	rs7575465	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	2p23.3	WLS	AGBL5			ENSG00000084693	NA	NA	rs7575465-?	rs7575465	0	7575465	intron_variant	0		6E-9	8.22184874961636		NA		NR [7428630] (imputed)	N
2	rs4665930	2	 27295885	rs4665943	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	White blood cell count	approximately 444,000 European ancestry individuals	NA	2p23.3		OST4 - EMILIN1	ENSG00000228474	ENSG00000138080		1363	5598	rs4665943-?	rs4665943	0	4665943	regulatory_region_variant	1	NR	3E-8	7.52287874528034		NA		NR [~ 8900000] (imputed)	N
2	rs4665930	2	 27315252	rs2304681	2018-10-19	30181555	Strawbridge RJ	2018-09-04	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30181555	Genetics of self-reported risk-taking behaviour, trans-ethnic consistency and relevance to brain gene expression.	Self-reported risk-taking behaviour	83,677 British ancestry cases, 244,662 British ancestry controls	2,764 South Asian ancestry cases, 3,139 African Caribbean ancestry cases, 16,169 European ancestry cases, 3,866 mixed ancestry cases, 4,267 South Asian ancestry controls, 4,341 African Caribbean ancestry controls, 31,814 European ancestry controls, 5,988 mixed ancestry controls	2p23.3	KHK	KHK			ENSG00000138030	NA	NA	rs2304681-A	rs2304681	0	2304681	missense_variant	0	0.37	1E-7	7		0.028	[0.018-0.038] unit decrease	Affymetrix [NR] (imputed)	N
2	rs7575465	2	 27336827	rs12617392	2018-12-19	30271922	Clifton EAD	2018-05-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/30271922	Genome-wide association study for risk taking propensity indicates shared pathways with body mass index.	Self-reported risk-taking behaviour	113,882 European ancestry cases, 322,354 European ancestry controls	NA	2p23.3	CGREF1	CGREF1			ENSG00000138028	NA	NA	rs12617392-C	rs12617392	0	12617392	intron_variant	0	0.56	2E-8	7.69897000433602		1.023	[1.015-1.031]	Affymetrix [7736308] (imputed)	N
2	rs7575465	2	 27336827	rs12617392	2018-10-19	30181555	Strawbridge RJ	2018-09-04	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30181555	Genetics of self-reported risk-taking behaviour, trans-ethnic consistency and relevance to brain gene expression.	Self-reported risk-taking behaviour	83,677 British ancestry cases, 244,662 British ancestry controls	2,764 South Asian ancestry cases, 3,139 African Caribbean ancestry cases, 16,169 European ancestry cases, 3,866 mixed ancestry cases, 4,267 South Asian ancestry controls, 4,341 African Caribbean ancestry controls, 31,814 European ancestry controls, 5,988 mixed ancestry controls	2p23.3	NR	CGREF1			ENSG00000138028	NA	NA	rs12617392-A	rs12617392	0	12617392	intron_variant	0	0.45	2E-8	7.69897000433602		0.03	[0.02-0.04] unit decrease	Affymetrix [NR] (imputed)	N
2	rs7575465	2	 27336827	rs12617392	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	2p23.3	CGREF1	CGREF1			ENSG00000138028	NA	NA	rs12617392-A	rs12617392	0	12617392	intron_variant	0	0.44	4E-11	10.397940008672		NA		NR [9312144] (imputed)	N
3	rs2691112	2	 37059557	rs13021775	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	Reaction time	330,069 European ancestry individuals	NA	2p22.2	NR	VIT - STRN	ENSG00000205221	ENSG00000115808		17622	5284	rs13021775-?	rs13021775	0	13021775	intergenic_variant	1	NR	3E-6	5.52287874528034		0.008115	[0.0047-0.0115] unit decrease	Affymetrix [805426] (imputed)	N
3	rs2691112	2	 37068428	rs711244	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Mean platelet volume	164,454 European ancestry individuals	NA	2p22.2	AC007382.1	STRN			ENSG00000115808	NA	NA	rs711244-T	rs711244	0	711244	3_prime_UTR_variant	0	0.4226	8E-22	21.0969100130081		0.03503109	[0.028-0.042] unit decrease	Affymetrix [~ 2500000] (imputed)	N
3	rs2691112	2	 37068428	rs711244	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (min-P)	26,502 European ancestry individuals	NA	2p22.2	MACF1, KIAA0754, BMP8A, PABPC4	STRN			ENSG00000115808	NA	NA	rs711244-?	rs711244	0	711244	3_prime_UTR_variant	0		2E-8	7.69897000433602		NA		NR [7428630] (imputed)	N
3	rs2691112	2	 37075013	rs1861435	2020-07-21	32203549	Richardson TG	2020-03-23	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/32203549	Evaluating the relationship between circulating lipoprotein lipids and apolipoproteins with risk of coronary heart disease: A multivariable Mendelian randomisation analysis.	Triglyceride levels	441,016 European ancestry individuals	NA	2p22.2	STRN	STRN			ENSG00000115808	NA	NA	rs1861435-T	rs1861435	0	1861435	3_prime_UTR_variant	0	0.575265	3E-12	11.5228787452803		0.0140772	[0.01-0.018] unit increase	Affymetrix [NR] (imputed)	N
3	rs2691112	2	 37075013	rs1861435	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	Mean platelet volume	460,935 European ancestry individuals	NA	2p22.2	NR	STRN			ENSG00000115808	NA	NA	rs1861435-T	rs1861435	0	1861435	3_prime_UTR_variant	0	0.57362	2E-66	65.698970004336		0.033329	[0.03-0.037] SD unit increase	Affymetrix, Illumina [49660172] (imputed)	N
3	rs2691112	2	 37075013	rs1861435	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	Mean platelet volume	484,042 African American or Afro-Caribbean, African ancestry, European ancestry, East Asian ancestry, Hispanic or Latin American and South Asian ancestry individuals	NA	2p22.2	NR	STRN			ENSG00000115808	NA	NA	rs1861435-T	rs1861435	0	1861435	3_prime_UTR_variant	0	0.572182	5E-64	63.301029995664		NA		Affymetrix, Illumina [17210439] (imputed)	N
3	rs2691112	2	 37075013	rs1861435	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Mean platelet volume	408,112 British individuals	NA	2p22.2	STRN	STRN			ENSG00000115808	NA	NA	rs1861435-A	rs1861435	0	1861435	3_prime_UTR_variant	0	0.425884	2E-53	52.698970004336		0.03485773	[0.03-0.039] unit decrease	Affymetrix [93095623] (imputed)	N
3	rs2691112	2	 37079583	rs62132522	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	2p22.2	NR	STRN			ENSG00000115808	NA	NA	rs62132522-T	rs62132522	0	62132522	intron_variant	0	0.5553	4E-8	7.39794000867204	(Precuneus)	12.284587	[7.91-16.66] unit increase	Affymetrix, Illumina [NR]	N
3	rs2691112	2	 37079583	rs62132522	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (axial diusivities)	17,706 European ancestry individuals	NA	2p22.2	NR	STRN			ENSG00000115808	NA	NA	rs62132522-?	rs62132522	0	62132522	intron_variant	0		2E-8	7.69897000433602	(Body of corpus callosum)	NA		NR [8955960] (imputed)	N
3	rs2691112	2	 37079583	rs62132522	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	2p22.2	VIT, AC007382.1, STRN, HEATR5B	STRN			ENSG00000115808	NA	NA	rs62132522-?	rs62132522	0	62132522	intron_variant	0		6E-46	45.2218487496164		NA		NR [7428630] (imputed)	N
3	rs2691112	2	 37079583	rs62132522	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (MOSTest)	26,502 European ancestry individuals	NA	2p22.2	LACTBL1, C1orf234, KDM1A, LUZP1, HTR1D	STRN			ENSG00000115808	NA	NA	rs62132522-?	rs62132522	0	62132522	intron_variant	0		3E-9	8.52287874528034		NA		NR [7428630] (imputed)	N
3	rs2691112	2	 37079583	rs62132522	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	2p22.2	NR	STRN			ENSG00000115808	NA	NA	rs62132522-?	rs62132522	0	62132522	intron_variant	0		2E-34	33.698970004336		NA		NR [7428630] (imputed)	N
3	rs2691112	2	 37090233	rs2110944	2020-03-23	31900758	Han X	2020-01-03	Eur J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/31900758	Using Mendelian randomization to evaluate the causal relationship between serum C-reactive protein levels and age-related macular degeneration.	C-reactive protein levels	418,642 British ancestry individuals	NA	2p22.2	NR	STRN			ENSG00000115808	NA	NA	rs2110944-T	rs2110944	0	2110944	intron_variant	0	0.469149	2E-14	13.698970004336		0.0154024	[0.011-0.019] unit decrease	NR [NR]	N
3	rs2691112	2	 37090233	rs2110944	2021-02-19	33547301	Chen VL	2021-02-05	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33547301	Genome-wide association study of serum liver enzymes implicates diverse metabolic and liver pathology.	Alanine aminotransferase levels	390,812 European ancestry individuals	134,154 East Asian ancestry individuals	2p22.2	STRN	STRN			ENSG00000115808	NA	NA	rs2110944-C	rs2110944	0	2110944	intron_variant	0	0.53	3E-8	7.52287874528034		5.54	z-score increase	Affymetrix [4312306] (imputed)	N
3	rs2691112	2	 37090233	rs2110944	2021-06-29	33462484	Sinnott-Armstrong N	2021-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33462484	Genetics of 35 blood and urine biomarkers in the UK Biobank.	C-reactive protein levels	341,805 European ancestry individuals, 6,006 African ancestry individuals, 7,316 South Asian ancestry individuals	NA	2p22.2	NR	STRN			ENSG00000115808	NA	NA	rs2110944-C	rs2110944	0	2110944	intron_variant	0	NR	8E-10	9.09691001300806		0.0147	[0.01-0.0194] unit increase	Affymetrix [9000000] (imputed)	N
3	rs2691112	2	 37102249	rs17496249	2020-07-09	32154731	Ripatti P	2020-03-10	Circ Genom Precis Med	www.ncbi.nlm.nih.gov/pubmed/32154731	Polygenic Hyperlipidemias and Coronary Artery Disease Risk.	Triglyceride levels	324,694 British ancestry individuals	NA	2p22.2	STRN	STRN			ENSG00000115808	NA	NA	rs17496249-?	rs17496249	0	17496249	intron_variant	0	NR	5E-9	8.30102999566398		0.0154	[0.011-0.02] unit decrease	Affymetrix [5701386] (imputed)	N
3	rs2691112	2	 37102249	rs17496249	2020-07-24	32439900	Ntalla I	2020-05-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32439900	Multi-ancestry GWAS of the electrocardiographic PR interval identifies 202 loci underlying cardiac conduction.	PR interval	271,570 European ancestry individuals	NA	2p22.2	STRN	STRN			ENSG00000115808	NA	NA	rs17496249-A	rs17496249	0	17496249	intron_variant	0	0.5424	6E-23	22.2218487496164		0.6563	[0.53-0.79] ms increase	Affymetrix, Illumina [at least 167995] (imputed)	N
3	rs2691112	2	 37102249	rs17496249	2020-07-24	32439900	Ntalla I	2020-05-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32439900	Multi-ancestry GWAS of the electrocardiographic PR interval identifies 202 loci underlying cardiac conduction.	PR interval	271,570 European ancestry individuals, 8,173 African American individuals, 12,823 Hispanic/Latino individuals	NA	2p22.2	STRN	STRN			ENSG00000115808	NA	NA	rs17496249-A	rs17496249	0	17496249	intron_variant	0	0.55	1E-23	23		0.64	[0.52-0.76] ms increase	Affymetrix, Illumina [at least 167995] (imputed)	N
3	rs2691112	2	 37123383	rs2003585	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Subcortical volume (MOSTest)	26,502 European ancestry individuals	NA	2p22.2	WNT2B, ST7L, CAPZA1, MOV10, RHOC, RP11-426L16.10, PPM1J	STRN			ENSG00000115808	NA	NA	rs2003585-?	rs2003585	0	2003585	intron_variant	0		2E-17	16.698970004336		NA		NR [7428630] (imputed)	N
3	rs2691112	2	 37123383	rs2003585	2021-07-27	33495597	Harper AR	2021-01-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33495597	Common genetic variants and modifiable risk factors underpin hypertrophic cardiomyopathy susceptibility and expressivity.	Hypertrophic cardiomyopathy (sarcomere negative)	170 African ancestry cases, 93 Hispanic/Latino cases, 52 East Asian ancestry cases, 1,444 European ancestry cases, 94 South Asian ancestry cases, 21 cases, 738 African ancestry controls, 78 Hispanic/Latino controls, 212 East Asian ancestry controls, 24,161 European ancestry controls, 1,132 South Asian ancestry controls, 1,023 controls	NA	2p22.2	STRN	STRN			ENSG00000115808	NA	NA	rs2003585-T	rs2003585	0	2003585	intron_variant	0	0.493221	1E-7	7		0.207463	[0.13-0.28] unit increase	Affymetrix [8590397] (imputed)	N
