GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000162591	1	3356484	3578059	852	99	35986	-0.11178	0.5445	MEGF6
ENSG00000158109	1	3491566	3596691	432	57	35986	0.091223	0.46366	TPRG1L
ENSG00000116213	1	3497331	3619325	491	71	35986	0.084544	0.46631	WRAP73
ENSG00000078900	1	3519084	3702765	693	86	35986	-0.13909	0.55531	TP73
ENSG00000162592	1	3618962	3738209	501	52	35986	-0.70835	0.76064	CCDC27
ENSG00000235169	1	3639352	3742546	459	36	35986	-0.65675	0.74433	SMIM1
ENSG00000130764	1	3646784	3763068	567	32	35986	-0.68553	0.75349	LRRC47
ENSG00000116198	1	3678645	3823778	819	35	35986	-0.5848	0.72066	CEP104
ENSG00000169598	1	3723845	3851993	666	41	35986	-0.74966	0.77327	DFFB
ENSG00000198912	1	3755689	3866857	476	44	35986	-0.48991	0.6879	C1orf174
ENSG00000196581	1	4664792	4902594	1080	108	35986	-1.3778	0.91587	AJAP1
ENSG00000131697	1	5872871	6102533	811	42	35986	0.26074	0.39714	NPHP4
ENSG00000069424	1	6001526	6211253	698	67	35986	-0.0026492	0.50106	KCNAB2
ENSG00000116254	1	6111853	6290183	561	56	35986	-0.96821	0.83353	CHD5
ENSG00000116251	1	6191329	6319449	384	44	35986	-1.2282	0.89031	RPL22
ENSG00000158286	1	6215535	6331359	303	33	35986	-1.5784	0.94276	RNF207
ENSG00000116237	1	6231253	6346032	286	35	35986	-1.1832	0.88163	ICMT
ENSG00000173673	1	6254252	6355638	250	38	35986	-0.58326	0.72014	HES3
ENSG00000158292	1	6257406	6371035	301	36	35986	0.12987	0.44834	GPR153
ENSG00000097021	1	6274329	6504451	724	35	35986	-0.29973	0.61781	ACOT7
ENSG00000069812	1	6422478	6534730	337	18	35986	-1.2153	0.88787	HES2
ENSG00000187017	1	6434848	6571430	388	28	35986	-1.5015	0.93338	ESPN
ENSG00000215788	1	6471211	6576255	290	28	35986	-1.4358	0.92447	TNFRSF25
ENSG00000171680	1	6476152	6630121	430	30	35986	-1.8034	0.96433	PLEKHG5
ENSG00000162408	1	6531407	6664595	324	17	35986	-1.1666	0.87831	NOL9
ENSG00000173662	1	6565241	6689817	294	19	35986	-1.0494	0.853	TAS1R1
ENSG00000204859	1	6590061	6699340	245	19	35986	-1.0802	0.85998	ZBTB48
ENSG00000162413	1	6600784	6724667	286	21	35986	-1.2281	0.89029	KLHL21
ENSG00000116273	1	6623745	6734093	222	24	35986	-0.78078	0.78253	PHF13
ENSG00000041988	1	6634926	6745646	222	22	35986	-0.93089	0.82405	THAP3
ENSG00000007923	1	6644228	6811984	391	22	35986	-1.0336	0.84934	DNAJC11
ENSG00000171735	1	6795384	7879766	3213	202	35986	-0.59836	0.7252	CAMTA1
ENSG00000049245	1	7781329	7891492	334	29	35986	0.56238	0.28693	VAMP3
ENSG00000049246	1	7794380	7955237	601	36	35986	0.76431	0.22234	PER3
ENSG00000049247	1	7853143	7963572	500	39	35986	1.0178	0.15438	UTS2
ENSG00000049249	1	7929907	8050926	339	29	35986	3.2648	0.00054766	TNFRSF9
ENSG00000116288	1	7964351	8095565	245	23	35986	3.2608	0.00055551	PARK7
ENSG00000116285	1	8014464	8136368	191	13	35986	2.6169	0.0044371	ERRFI1
ENSG00000162426	1	8327886	8454227	325	32	35986	0.41269	0.33992	SLC45A1
ENSG00000142599	1	8362457	8927702	977	32	35986	-0.32201	0.62628	RERE
ENSG00000074800	1	8871061	8989308	275	26	35986	1.1508	0.1249	ENO1
ENSG00000131686	1	8955926	9085151	466	80	35986	0.96493	0.16729	CA6
ENSG00000197241	1	9013359	9136404	438	68	35986	-0.056562	0.52255	SLC2A7
ENSG00000142583	1	9045166	9198537	510	42	35986	-0.91502	0.81991	SLC2A5
ENSG00000180758	1	9110364	9239229	395	34	35986	-0.82737	0.79599	GPR157
ENSG00000049239	1	9244834	9381396	561	57	35986	-1.3867	0.91723	H6PD
ENSG00000171621	1	9302939	9479591	701	90	35986	-1.3852	0.917	SPSB1
ENSG00000171612	1	9549541	9695237	240	27	35986	0.12505	0.45024	SLC25A33
ENSG00000188807	1	9598932	9724935	220	25	35986	1.2585	0.10411	TMEM201
ENSG00000171608	1	9661790	9839172	306	42	35986	1.2909	0.098374	PIK3CD
ENSG00000179840	1	9662668	9764644	208	31	35986	1.6415	0.050348	C1orf200
ENSG00000171603	1	9739084	9934584	314	30	35986	0.35408	0.36164	CLSTN1
ENSG00000178585	1	9858334	10020394	266	33	35986	0.90908	0.18166	CTNNBIP1
ENSG00000162441	1	9932173	10053465	189	24	35986	0.5593	0.28798	LZIC
ENSG00000173614	1	9953486	10095559	253	19	35986	0.023643	0.49057	NMNAT1
ENSG00000162444	1	10007264	10126078	220	19	35986	-0.27685	0.60905	RBP7
ENSG00000130939	1	10042890	10291297	606	23	35986	-0.27109	0.60684	UBE4B
ENSG00000054523	1	10220863	10491661	876	23	35986	-0.035752	0.51426	KIF1B
ENSG00000142657	1	10408649	10530201	330	22	35986	-0.27691	0.60908	PGD
ENSG00000175279	1	10440159	10562210	300	21	35986	-0.20039	0.57941	APITD1
ENSG00000251503	1	10440159	10562210	300	21	35986	-0.20039	0.57941	APITD1-CORT
ENSG00000241563	1	10459776	10561959	241	21	35986	-0.075287	0.53001	CORT
ENSG00000160049	1	10466579	10582583	275	16	35986	-0.20153	0.57986	DFFA
ENSG00000142655	1	10482345	10740815	666	45	35986	-0.94026	0.82646	PEX14
ENSG00000130940	1	10646661	10906707	749	105	35986	0.081772	0.46741	CASZ1
ENSG00000175262	1	10956528	11092094	441	52	35986	-0.12938	0.55147	C1orf127
ENSG00000120948	1	11022414	11135796	324	22	35986	-0.15818	0.56284	TARDBP
ENSG00000009724	1	11036580	11157290	332	20	35986	-0.43039	0.66655	MASP2
ENSG00000116649	1	11064641	11170081	287	14	35986	-0.87592	0.80946	SRM
ENSG00000171824	1	11076675	11209938	335	12	35986	-0.59555	0.72426	EXOSC10
ENSG00000198793	1	11116592	11372564	590	15	35986	-0.70802	0.76053	MTOR
ENSG00000171819	1	11199398	11306038	236	11	35986	-0.36185	0.64127	ANGPTL7
ENSG00000120942	1	11283263	11406106	310	25	35986	-0.64881	0.74177	UBIAD1
ENSG00000204624	1	11489223	11647641	507	28	35986	-1.4374	0.9247	PTCHD2
ENSG00000116661	1	11658424	11765842	360	49	35986	-0.55904	0.71193	FBXO2
ENSG00000132879	1	11664432	11773384	378	51	35986	-0.56981	0.7156	FBXO44
ENSG00000116663	1	11674181	11784411	371	54	35986	-0.48913	0.68763	FBXO6
ENSG00000116670	1	11684537	11801707	389	63	35986	-0.62043	0.73251	MAD2L2
ENSG00000162490	1	11701786	11835914	453	73	35986	1.1921	0.11661	DRAXIN
ENSG00000177674	1	11746141	11864859	448	55	35986	1.995	0.02302	AGTRAP
ENSG00000215910	1	11771844	11899642	549	34	35986	2.2568	0.012011	C1orf167
ENSG00000177000	1	11795780	11916977	554	24	35986	2.3858	0.0085203	MTHFR
ENSG00000011021	1	11816207	11953201	655	30	35986	2.1144	0.01724	CLCN6
ENSG00000175206	1	11855766	11958402	495	31	35986	1.5473	0.060898	NPPA
ENSG00000120937	1	11867521	11968988	507	30	35986	1.3977	0.081106	NPPB
ENSG00000116685	1	11929648	12036485	427	26	35986	0.22007	0.41291	KIAA2013
ENSG00000083444	1	11944262	12085595	493	32	35986	-0.036954	0.51474	PLOD1
ENSG00000116688	1	11990238	12123571	341	29	35986	-0.10764	0.54286	MFN2
ENSG00000116691	1	12029523	12142102	265	27	35986	-0.74286	0.77122	MIIP
ENSG00000120949	1	12073434	12254264	498	73	35986	-0.55602	0.7109	TNFRSF8
ENSG00000028137	1	12177060	12319285	416	54	35986	-0.41386	0.66051	TNFRSF1B
ENSG00000048707	1	12240124	12622099	895	50	35986	-0.4535	0.67491	VPS13D
ENSG00000162496	1	12577939	12727737	580	55	35986	-0.58595	0.72105	DHRS3
ENSG00000204518	1	12654566	12777097	371	35	35986	0.49997	0.30855	AADACL4
ENSG00000188984	1	12726118	12838726	343	27	35986	-0.17351	0.56888	AADACL3
ENSG00000157330	1	12756163	12873847	621	35	35986	1.2621	0.10345	C1orf158
ENSG00000116726	1	12784984	12888049	588	34	35986	1.3823	0.083446	PRAMEF12
ENSG00000116721	1	12801546	12906777	604	36	35986	1.3408	0.089988	PRAMEF1
ENSG00000204513	1	12834468	12941264	626	33	35986	1.7885	0.036848	PRAMEF11
ENSG00000179172	1	12857261	12958578	602	28	35986	1.5908	0.055832	HNRNPCL1
ENSG00000120952	1	12866941	12971764	471	28	35986	1.2956	0.097551	PRAMEF2
ENSG00000243073	1	12889045	12996025	279	22	35986	1.1988	0.11531	PRAMEF4
ENSG00000187545	1	12902727	13008101	213	20	35986	1.0876	0.13838	PRAMEF10
ENSG00000204510	1	12926450	13030569	119	22	35986	1.1924	0.11656	PRAMEF7
ENSG00000232423	1	12948181	13167751	169	29	35986	0.30672	0.37953	PRAMEF6
ENSG00000204508	1	12985543	13088381	63	19	35986	0.029202	0.48835	PRAMEF22
ENSG00000239810	1	13002394	13102998	49	15	35986	0.071506	0.4715	WI2-3308P17.2
ENSG00000229571	1	13166356	13269581	119	15	35986	0.14089	0.44398	PRAMEF26
ENSG00000204502	1	13309819	13419057	33	16	35986	0.030318	0.48791	PRAMEF5
ENSG00000182330	1	13336646	13440765	30	15	35986	-0.15964	0.56342	PRAMEF8
ENSG00000204501	1	13371176	13478191	28	9	35986	0.16053	0.43623	PRAMEF9
ENSG00000204495	1	13397414	13502656	41	10	35986	0.63795	0.26175	PRAMEF13
ENSG00000204491	1	13424689	13527522	44	11	35986	0.45659	0.32398	PRAMEF18
ENSG00000204486	1	13466066	13576943	38	9	35986	0.6526	0.25701	PRAMEF21
ENSG00000157358	1	13591973	13698988	2	1	35986	1.0033	0.15785	PRAMEF15
ENSG00000204481	1	13618269	13723511	17	6	35986	-0.17798	0.57063	PRAMEF14
ENSG00000204480	1	13644889	13748405	17	6	35986	-0.061004	0.52432	PRAMEF19
ENSG00000204479	1	13666092	13769089	17	6	35986	-0.061004	0.52432	PRAMEF17
ENSG00000204478	1	13686907	13797803	124	18	35986	0.41092	0.34057	PRAMEF20
ENSG00000162494	1	13751445	13890543	549	57	35986	1.3109	0.094946	LRRC38
ENSG00000162493	1	13859960	13994452	552	57	35986	0.75464	0.22523	PDPN
ENSG00000116731	1	13976693	14201574	729	36	35986	0.1401	0.44429	PRDM2
ENSG00000189337	1	14875200	15494539	2303	203	35986	-1.1926	0.88349	KAZN
ENSG00000171729	1	15429028	15596976	909	48	35986	0.021002	0.49162	TMEM51
ENSG00000204464	1	15440840	15547813	538	30	35986	-0.12838	0.55108	C1orf195
ENSG00000142621	1	15523768	15776779	936	91	35986	-0.53438	0.70346	FHAD1
ENSG00000142634	1	15686391	15806839	381	51	35986	-2.3428	0.99043	EFHD2
ENSG00000162438	1	15714935	15825737	344	49	35986	-1.9116	0.97204	CTRC
ENSG00000142615	1	15733223	15848586	375	42	35986	-1.7764	0.96217	CELA2A
ENSG00000215704	1	15742404	15867895	405	38	35986	-1.6523	0.95076	CELA2B
ENSG00000132906	1	15767327	15903029	421	27	35986	-0.81317	0.79194	CASP9
ENSG00000116138	1	15803308	15968874	570	13	35986	-0.51843	0.69792	DNAJC16
ENSG00000116771	1	15848848	15961605	392	13	35986	-0.37962	0.64789	AGMAT
ENSG00000197312	1	15893995	16045539	498	13	35986	-0.39553	0.65377	DDI2
ENSG00000215695	1	15936364	16038217	256	11	35986	-0.37215	0.64511	RSC1A1
ENSG00000116786	1	15960827	16111264	383	27	35986	0.44206	0.32922	PLEKHM2
ENSG00000162461	1	16012900	16117891	283	27	35986	0.66973	0.25151	SLC25A34
ENSG00000162460	1	16018917	16124477	280	28	35986	0.49566	0.31007	TMEM82
ENSG00000162458	1	16033102	16163089	461	42	35986	0.3589	0.35984	FBLIM1
ENSG00000065526	1	16124359	16316955	498	24	35986	-0.083004	0.53308	SPEN
ENSG00000116809	1	16218364	16352627	399	22	35986	-0.33472	0.63108	ZBTB17
ENSG00000183888	1	16280731	16385302	576	32	35986	-0.54997	0.70883	C1orf64
ENSG00000173641	1	16290523	16396089	641	33	35986	-0.13159	0.55235	HSPB7
ENSG00000186510	1	16295370	16410545	673	36	35986	0.044482	0.48226	CLCNKA
ENSG00000184908	1	16320272	16433803	718	39	35986	0.054337	0.47833	CLCNKB
ENSG00000185519	1	16334264	16450127	653	39	35986	0.11634	0.45369	FAM131C
ENSG00000142627	1	16400832	16532582	409	30	35986	0.11976	0.45234	EPHA2
ENSG00000142632	1	16474349	16589104	309	20	35986	-0.36932	0.64406	ARHGEF19
ENSG00000204377	1	16505368	16606038	281	16	35986	-0.62902	0.73533	C1orf134
ENSG00000132881	1	16508195	16613657	292	17	35986	-0.69944	0.75786	RSG1
ENSG00000037637	1	16523334	16728949	466	19	35986	-1.1467	0.87425	FBXO42
ENSG00000055070	1	16629070	16774640	344	25	35986	-0.89879	0.81562	SZRD1
ENSG00000187144	1	16663612	16813919	392	33	35986	-0.84517	0.80099	SPATA21
ENSG00000157191	1	16717167	16836573	332	29	35986	-0.6732	0.74959	NECAP2
ENSG00000268674	1	16815561	16916070	184	21	35986	-0.62221	0.7331	FAM231B
ENSG00000219481	1	16838814	16990057	249	41	35986	0.051588	0.47943	NBPF1
ENSG00000237847	1	16949498	17050007	132	18	35986	0.28785	0.38673	FAM231A
ENSG00000268991	1	17010447	17110956	107	14	35986	0.60325	0.27317	FAM231C
ENSG00000058453	1	17016768	17349474	522	46	35986	-0.14053	0.55588	CROCC
ENSG00000117122	1	17250997	17357330	273	28	35986	0.34153	0.36635	MFAP2
ENSG00000159363	1	17262453	17388423	356	28	35986	0.99414	0.16008	ATP13A2
ENSG00000117118	1	17295217	17430665	505	22	35986	1.3485	0.088742	SDHB
ENSG00000117115	1	17343256	17495948	591	31	35986	1.006	0.15721	PADI2
ENSG00000142623	1	17481621	17622500	630	62	35986	1.1724	0.12052	PADI1
ENSG00000142619	1	17525593	17660728	647	54	35986	1.3269	0.092263	PADI3
ENSG00000159339	1	17584690	17740499	834	51	35986	0.39943	0.34479	PADI4
ENSG00000179051	1	17683256	17816220	517	25	35986	-0.64698	0.74118	RCC2
ENSG00000074964	1	17816330	18074369	627	53	35986	1.1967	0.1157	ARHGEF10L
ENSG00000117148	1	18031808	18203558	477	50	35986	0.82896	0.20356	ACTL8
ENSG00000117154	1	18384240	18754977	1361	145	35986	0.95289	0.17032	IGSF21
ENSG00000179023	1	18757424	18862478	481	54	35986	2.0996	0.017884	KLHDC7A
ENSG00000009709	1	18907500	19125360	743	90	35986	0.50993	0.30505	PAX7
ENSG00000179002	1	19116093	19236176	579	51	35986	-0.9035	0.81687	TAS1R2
ENSG00000159423	1	19147926	19279275	593	61	35986	-1.0121	0.84426	ALDH4A1
ENSG00000169991	1	19180775	19333180	662	50	35986	0.81793	0.2067	IFFO2
ENSG00000127481	1	19351000	19586770	617	33	35986	0.58776	0.27835	UBR4
ENSG00000127463	1	19492158	19628046	450	24	35986	0.13803	0.44511	EMC1
ENSG00000053372	1	19528033	19636622	399	24	35986	0.0037798	0.49849	MRTO4
ENSG00000162482	1	19559052	19665744	471	31	35986	0.16613	0.43403	AKR7A3
ENSG00000053371	1	19580459	19688640	479	37	35986	0.27672	0.391	AKR7A2
ENSG00000040487	1	19588820	19705794	472	36	35986	0.2419	0.40443	PQLC2
ENSG00000077549	1	19615267	19862066	881	45	35986	0.71248	0.23809	CAPZB
ENSG00000270136	1	19873473	20034549	574	39	35986	0.81451	0.20768	MINOS1-NBL1
ENSG00000173436	1	19873477	20006314	447	36	35986	0.95747	0.16916	MINOS1
ENSG00000158747	1	19917048	20034945	390	38	35986	0.54017	0.29454	NBL1
ENSG00000158748	1	19941780	20056055	384	39	35986	0.22179	0.41224	HTR6
ENSG00000162542	1	19958706	20176438	774	86	35986	-0.64656	0.74104	TMCO4
ENSG00000178828	1	20090523	20191771	409	56	35986	-0.25488	0.60059	RNF186
ENSG00000169914	1	20159006	20289438	454	40	35986	0.11839	0.45288	OTUD3
ENSG00000188784	1	20196502	20300110	338	35	35986	0.024055	0.4904	PLA2G2E
ENSG00000188257	1	20251925	20356932	351	41	35986	-0.42465	0.66445	PLA2G2A
ENSG00000127472	1	20304672	20467683	504	41	35986	-1.3844	0.91689	PLA2G5
ENSG00000117215	1	20388432	20496050	317	54	35986	-0.1184	0.54713	PLA2G2D
ENSG00000158786	1	20415819	20526879	291	59	35986	-0.077905	0.53105	PLA2G2F
ENSG00000187980	1	20437746	20553917	282	44	35986	0.77027	0.22057	PLA2G2C
ENSG00000162543	1	20462578	20572541	272	40	35986	0.8246	0.2048	UBXN10
ENSG00000158816	1	20567412	20731387	599	43	35986	-1.3091	0.90476	VWA5B1
ENSG00000162545	1	20758884	20862713	225	31	35986	0.95194	0.17056	CAMK2N1
ENSG00000090432	1	20775943	20884654	276	23	35986	0.80573	0.2102	MUL1
ENSG00000183114	1	20828932	20931512	420	37	35986	0.25523	0.39927	FAM43B
ENSG00000158825	1	20865441	20995401	603	36	35986	-1.011	0.84399	CDA
ENSG00000158828	1	20909948	21028004	494	37	35986	-1.9222	0.97271	PINK1
ENSG00000244038	1	20928270	21038000	460	45	35986	-1.8885	0.97052	DDOST
ENSG00000117245	1	20940507	21094510	564	50	35986	-1.0041	0.84235	KIF17
ENSG00000189410	1	20996225	21109330	367	41	35986	-0.18049	0.57162	SH2D5
ENSG00000127483	1	21019154	21163816	384	30	35986	0.30533	0.38006	HP1BP3
ENSG00000075151	1	21082963	21553377	1005	21	35986	1.357	0.087394	EIF4G3
ENSG00000117298	1	21493740	21721997	711	55	35986	0.84736	0.1984	ECE1
ENSG00000142794	1	21716621	21861498	602	45	35986	-0.070865	0.52825	NBPF3
ENSG00000162551	1	21785858	21954905	728	64	35986	-0.00073272	0.50029	ALPL
ENSG00000076864	1	21872708	22045801	675	73	35986	0.029121	0.48838	RAP1GAP
ENSG00000090686	1	21954791	22160099	706	58	35986	0.051656	0.4794	USP48
ENSG00000187942	1	22088758	22201714	406	48	35986	0.20232	0.41983	LDLRAD2
ENSG00000142798	1	22098738	22313790	900	62	35986	0.58518	0.27921	HSPG2
ENSG00000219073	1	22253514	22375135	676	40	35986	1.0691	0.14252	CELA3B
ENSG00000142789	1	22278149	22389032	650	40	35986	1.1767	0.11966	CELA3A
ENSG00000070831	1	22329120	22469437	519	28	35986	0.70472	0.24049	CDC42
ENSG00000162552	1	22393798	22520462	421	46	35986	0.23695	0.40635	WNT4
ENSG00000184677	1	22728344	22907650	433	54	35986	2.1082	0.017509	ZBTB40
ENSG00000070886	1	22840057	22980087	470	55	35986	1.7441	0.040569	EPHA8
ENSG00000173372	1	22912999	23016101	336	29	35986	0.99588	0.15965	C1QA
ENSG00000159189	1	22920123	23024603	335	29	35986	0.83388	0.20217	C1QC
ENSG00000173369	1	22929255	23038031	315	29	35986	0.69766	0.24269	C1QB
ENSG00000133216	1	22987332	23291818	703	82	35986	-1.4951	0.93255	EPHB2
ENSG00000215906	1	23229536	23341831	262	23	35986	-0.093244	0.53715	LACTBL1
ENSG00000227868	1	23287327	23392343	182	14	35986	0.55042	0.29102	C1orf234
ENSG00000004487	1	23295941	23460182	253	14	35986	0.37542	0.35368	KDM1A
ENSG00000169641	1	23360516	23554301	421	21	35986	0.44985	0.32641	LUZP1
ENSG00000179546	1	23466993	23571222	303	14	35986	0.56199	0.28706	HTR1D
ENSG00000125944	1	23580264	23720829	233	21	35986	1.2409	0.10732	HNRNPR
ENSG00000125945	1	23635941	23745935	212	26	35986	1.6685	0.047613	ZNF436
ENSG00000249087	1	23645490	23748332	210	26	35986	1.6322	0.051316	C1orf213
ENSG00000204219	1	23657554	23801233	319	29	35986	1.3242	0.09271	TCEA3
ENSG00000088280	1	23705056	23861061	419	30	35986	0.78977	0.21483	ASAP3
ENSG00000007968	1	23782922	23907712	334	34	35986	0.31855	0.37503	E2F2
ENSG00000117318	1	23834409	23936285	189	30	35986	0.57005	0.28432	ID3
ENSG00000197880	1	23857985	24017058	358	51	35986	-0.2195	0.58687	MDS2
ENSG00000142676	1	23968269	24072915	228	29	35986	-0.067636	0.52696	RPL11
ENSG00000011007	1	24019645	24138549	136	17	35986	0.712	0.23823	TCEB3
ENSG00000057757	1	24054895	24164722	103	11	35986	0.75381	0.22548	PITHD1
ENSG00000011009	1	24067460	24172029	102	10	35986	0.68943	0.24528	LYPLA2
ENSG00000117308	1	24072089	24177271	103	10	35986	0.68898	0.24542	GALE
ENSG00000117305	1	24078375	24215110	286	12	35986	0.28699	0.38706	HMGCL
ENSG00000179163	1	24121567	24244784	351	14	35986	0.081346	0.46758	FUCA1
ENSG00000188822	1	24147016	24335549	363	16	35986	0.22278	0.41185	CNR2
ENSG00000189266	1	24235599	24339952	39	12	35986	1.4726	0.070428	PNRC2
ENSG00000188529	1	24241294	24357417	40	12	35986	1.461	0.072008	SRSF10
ENSG00000142661	1	24332525	24488665	443	43	35986	0.75177	0.22609	MYOM3
ENSG00000142677	1	24396261	24519611	405	38	35986	-0.01043	0.50416	IL22RA1
ENSG00000185436	1	24430647	24564449	433	55	35986	-0.21928	0.58679	IFNLR1
ENSG00000158055	1	24595812	24740972	416	35	35986	0.96987	0.16606	GRHL3
ENSG00000001460	1	24633489	24793424	434	32	35986	0.88253	0.18874	STPG1
ENSG00000001461	1	24692284	24849466	399	28	35986	-0.25596	0.60101	NIPAL3
ENSG00000117602	1	24779387	24917530	458	43	35986	-1.1446	0.87381	RCAN3
ENSG00000184454	1	24832602	24985819	518	40	35986	-1.5076	0.93417	NCMAP
ENSG00000133226	1	24908207	25049758	331	24	35986	0.036681	0.48537	SRRM1
ENSG00000169504	1	25021848	25220815	396	28	35986	-0.036593	0.5146	CLIC4
